event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2023 Asian Junior Championships,2023-07-28,55 kg Men,DO Tu Tung,54.85,110,115,-118,138,145,-149,115,145,260
2023 Asian Junior Championships,2023-07-28,55 kg Men,DUONG TUAN Kiet,54.85,104,109,-111,-135,-135,135,109,135,244
2023 Asian Junior Championships,2023-07-28,55 kg Men,AHER Mukund Santosh,54.90,103,108,-111,127,132,137,108,137,245
2023 Asian Junior Championships,2023-07-28,55 kg Men,ALOTAIBI Fahad H T H,54.60,-71,71,-77,91,96,101,71,101,172
2023 Asian Junior Championships,2023-07-28,61 kg Men,A Tieu,60.51,112,116,120,-132,132,-140,120,132,252
2023 Asian Junior Championships,2023-07-28,61 kg Men,GOGOI Siddhanta,60.80,110,114,116,142,146,149,116,149,265
2023 Asian Junior Championships,2023-07-28,61 kg Men,SANKAR Lapung,60.95,107,111,114,139,142,-145,114,142,256
2023 Asian Junior Championships,2023-07-28,61 kg Men,THONGSUK Patsaphong,60.40,108,-113,113,-142,142,-147,113,142,255
2023 Asian Junior Championships,2023-07-28,61 kg Men,BAGTYYAROV Perhat,60.88,112,-115,-115,141,144,-146,112,144,256
2023 Asian Junior Championships,2023-07-28,61 kg Men,DELOS SANTOS Albert Ian,59.90,105,110,-112,145,148,-150,110,148,258
2023 Asian Junior Championships,2023-07-28,61 kg Men,DAVASARI Mehrab,60.80,102,107,-110,134,-138,138,107,138,245
2023 Asian Junior Championships,2023-07-28,61 kg Men,MOHAMMAD Tarha,60.42,97,-102,-102,122,-127,-128,97,122,219
2023 Asian Junior Championships,2023-07-28,61 kg Men,K Brum,57.22,-110,0,0,0,0,0,0,0,0
2023 Asian Junior Championships,2023-07-28,67 kg Men,MATRASULOV Khusinboy,66.80,130,134,138,151,156,160,138,160,298
2023 Asian Junior Championships,2023-07-28,67 kg Men,TRAN Minh Tri,66.42,131,-135,-135,161,168,0,131,168,299
2023 Asian Junior Championships,2023-07-28,67 kg Men,MADHAVAN Thirumurugan,66.55,125,128,-131,142,150,155,128,155,283
2023 Asian Junior Championships,2023-07-28,67 kg Men,RUZMETOV Diyorbek,66.90,-127,-127,128,156,160,-165,128,160,288
2023 Asian Junior Championships,2023-07-28,67 kg Men,WONGSA Kitsada,66.40,-122,122,126,-160,-160,-161,126,0,0
2023 Asian Junior Championships,2023-07-28,67 kg Men,YANG Fan-Shun,66.71,-125,125,-128,150,153,156,125,156,281
2023 Asian Junior Championships,2023-07-28,67 kg Men,TARIO Markio,66.94,-120,-120,120,-153,153,-161,120,153,273
2023 Asian Junior Championships,2023-07-28,67 kg Men,AL ANI IBRAHIM Mohammed,67.00,115,-118,118,136,-139,-139,118,136,254
2023 Asian Junior Championships,2023-07-28,67 kg Men,A Tan,66.78,-116,117,-119,130,137,140,117,140,257
2023 Asian Junior Championships,2023-07-28,67 kg Men,ALZAWRI Mohammed Ali A,66.57,106,111,113,-135,135,-138,113,135,248
2023 Asian Junior Championships,2023-07-28,67 kg Men,TAIIROV Elzar,67.00,112,-117,-117,130,-135,-135,112,130,242
2023 Asian Junior Championships,2023-07-28,67 kg Men,RODRIGUEZ Christian,64.96,-105,-105,-105,-137,-138,-138,0,0,0
2023 Asian Junior Championships,2023-07-28,73 kg Men,NASURIWONG Worrapot,72.00,130,134,136,161,166,171,136,171,307
2023 Asian Junior Championships,2023-07-28,73 kg Men,ALIMJANOV Abdulaziz,72.00,127,133,-136,155,160,-171,133,160,293
2023 Asian Junior Championships,2023-07-28,73 kg Men,PAL Hemant,72.11,85,92,97,-110,110,-120,97,110,207
2023 Asian Junior Championships,2023-07-28,81 kg Men,ESBERGENOV Nursultan,80.91,145,150,154,-177,-178,178,154,178,332
2023 Asian Junior Championships,2023-07-28,81 kg Men,TORAYEV Gaygysyz,80.59,140,144,147,178,-186,-186,147,178,325
2023 Asian Junior Championships,2023-07-28,81 kg Men,BEIRANVAND Abdollah,76.40,145,-151,-151,167,175,-179,145,175,320
2023 Asian Junior Championships,2023-07-28,81 kg Men,BABU Valluri Ajaya,80.39,138,-142,142,160,-165,168,142,168,310
2023 Asian Junior Championships,2023-07-28,81 kg Men,SALEHI POUR Iliya,78.80,135,140,-146,166,173,-180,140,173,313
2023 Asian Junior Championships,2023-07-28,81 kg Men,SO Jiseop,80.75,135,-139,-140,0,0,0,135,0,0
2023 Asian Junior Championships,2023-07-28,81 kg Men,ALKATEB Mohamad,80.83,129,133,-138,156,160,-167,133,160,293
2023 Asian Junior Championships,2023-07-28,81 kg Men,BURIKHAM Piphat,76.02,130,-137,-137,-150,150,155,130,155,285
2023 Asian Junior Championships,2023-07-28,45 kg Women,COLONIA Angeline,44.80,68,70,-72,80,82,-85,70,82,152
2023 Asian Junior Championships,2023-07-28,45 kg Women,RAMOS Rose Jean,44.56,-70,70,-72,85,87,-89,70,87,157
2023 Asian Junior Championships,2023-07-28,45 kg Women,KAMNOEDSRI Khemika,44.67,64,67,-71,84,-87,-87,67,84,151
2023 Asian Junior Championships,2023-07-28,45 kg Women,NGUYEN Thi Hoai,44.62,61,-66,67,79,81,84,67,84,151
2023 Asian Junior Championships,2023-07-28,45 kg Women,TRAN Thi Bac Giang,44.67,-66,66,-68,85,-88,88,66,88,154
2023 Asian Junior Championships,2023-07-28,45 kg Women,DHONE Asmita,44.99,57,-60,60,75,78,-80,60,78,138
2023 Asian Junior Championships,2023-07-28,49 kg Women,RAMOS Rosegie,48.82,-80,80,83,96,99,-101,83,99,182
2023 Asian Junior Championships,2023-07-28,49 kg Women,YADAV Gyaneshwari,48.85,75,-78,78,-93,93,97,78,97,175
2023 Asian Junior Championships,2023-07-28,49 kg Women,NGUYEN Bich Tram,48.50,72,-76,76,93,-97,-98,76,93,169
2023 Asian Junior Championships,2023-07-28,49 kg Women,NGUYEN HOAI Huong,48.60,-73,74,-76,-94,-94,-94,74,0,0
2023 Asian Junior Championships,2023-07-28,49 kg Women,HUANG Yi-Chen,48.92,73,-75,-76,-95,95,-98,73,95,168
2023 Asian Junior Championships,2023-07-28,49 kg Women,HAENGNAMCHOT Panadda,48.83,67,-71,-71,88,91,-96,67,91,158
2023 Asian Junior Championships,2023-07-28,49 kg Women,FEIZI Anita,48.05,60,63,-65,77,83,-86,63,83,146
2023 Asian Junior Championships,2023-07-28,55 kg Women,CHEN Guan-Ling,54.92,-83,83,-88,103,108,112,83,112,195
2023 Asian Junior Championships,2023-07-28,55 kg Women,ABDULLAEVA Nigora,54.82,77,80,-84,98,-101,101,80,101,181
2023 Asian Junior Championships,2023-07-28,55 kg Women,HOANG Kim Lua,54.50,76,-79,79,93,97,-99,79,97,176
2023 Asian Junior Championships,2023-07-28,55 kg Women,KHUDOYKULOVA Ziyoda,54.80,71,74,78,83,86,88,78,88,166
2023 Asian Junior Championships,2023-07-28,55 kg Women,USHA Usha,54.91,76,-79,-80,96,100,-102,76,100,176
2023 Asian Junior Championships,2023-07-28,55 kg Women,FAUSTINO Rosalinda,54.67,-75,75,-79,92,97,-100,75,97,172
2023 Asian Junior Championships,2023-07-28,55 kg Women,SATO Yusa,54.02,-71,71,75,92,96,-101,75,96,171
2023 Asian Junior Championships,2023-07-28,55 kg Women,MANGKHYA Boni,54.69,70,73,-76,94,99,-104,73,99,172
2023 Asian Junior Championships,2023-07-28,55 kg Women,AAMERI Hanan Khaled S,52.51,-55,55,-60,68,73,-77,55,73,128
2023 Asian Junior Championships,2023-07-28,59 kg Women,HA Thi Xien,58.21,83,-85,85,102,-105,105,85,105,190
2023 Asian Junior Championships,2023-07-28,59 kg Women,HAN Jihye,58.92,82,-84,84,103,107,109,84,109,193
2023 Asian Junior Championships,2023-07-28,59 kg Women,KARIMI Reihaneh,58.87,-81,81,-84,101,107,-111,81,107,188
2023 Asian Junior Championships,2023-07-28,59 kg Women,HOSSEINI Seyedehghazal,58.82,75,80,-82,90,-94,94,80,94,174
2023 Asian Junior Championships,2023-07-28,59 kg Women,SINGH Sonam,58.93,70,75,78,90,95,-99,78,95,173
2023 Asian Junior Championships,2023-07-28,59 kg Women,CHATKAEW Pawanrat,58.20,77,-80,-80,103,-106,106,77,106,183
2023 Asian Junior Championships,2023-07-28,59 kg Women,ABDUMUTALOVA Marjona,57.92,-74,-74,74,90,-95,-96,74,90,164
2023 Asian Junior Championships,2023-07-28,59 kg Women,HOANG Thi Nhat Ha,57.28,65,-74,-74,85,-91,-91,65,85,150
2023 Asian Junior Championships,2023-07-28,59 kg Women,JEAR Rafif Mutlaq M,58.06,49,-52,53,61,66,-69,53,66,119
2023 Asian Junior Championships,2023-07-28,64 kg Women,PALLAVI Sanapathi,64.00,84,-87,87,102,106,109,87,109,196
2023 Asian Junior Championships,2023-07-28,64 kg Women,KESHAVARZ Fatemeh,63.99,83,86,-88,-105,106,111,86,111,197
2023 Asian Junior Championships,2023-07-28,64 kg Women,DJURAEVA Madinabonu,63.63,80,82,85,98,102,105,85,105,190
2023 Asian Junior Championships,2023-07-28,64 kg Women,HOSSEINI Seyedehghazaleh,63.50,78,-81,81,96,101,-105,81,101,182
2023 Asian Junior Championships,2023-07-28,64 kg Women,KAKAMYRADOVA Gulalek,61.75,76,79,-81,92,96,-99,79,96,175
