event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,50 kg Men,FERRUZOLA ALAVA Rafael Patricio,49.17,84,-88,88,104,107,112,88,112,200
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,50 kg Men,RAMIREZ VIRGILIO Julian Rodolfo,49.95,79,81,85,95,101,-104,85,101,186
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,50 kg Men,CASQUETE BURGOS Bryan Alexander,49.63,77,-80,80,102,105,-106,80,105,185
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,50 kg Men,MONTES LOPEZ Santiago Esteban,49.75,75,78,80,96,-101,-101,80,96,176
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,50 kg Men,CRUZ LOPEZ Dario Enrique,49.65,75,-79,79,98,103,106,79,106,185
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,50 kg Men,GONZALEZ OSORNIO Esteban Adal,50.00,72,-77,-77,90,95,-100,72,95,167
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,50 kg Men,B. NEVES Robert,48.97,55,60,-65,-70,70,75,60,75,135
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,56 kg Men,GARRIDO BUENAIRE Victor Jesus,55.30,96,101,-105,118,122,-125,101,122,223
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,56 kg Men,LOPEZ CARRANZA Brandy,55.27,85,89,92,115,119,123,92,123,215
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,56 kg Men,GUZMAN PEREZ Bryan Gilberto,55.24,85,-88,-89,-107,107,-112,85,107,192
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,56 kg Men,DELGADO TUESTA Jhordan Neri,55.83,78,82,-85,105,109,112,82,112,194
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,56 kg Men,DE SENA FERNANDES Renan,55.43,67,74,-80,85,94,-97,74,94,168
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,56 kg Men,F. SOARES Erick W.,55.63,67,72,-75,85,90,-94,72,90,162
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,56 kg Men,GUZMAN LOPEZ Leonardo Everardo,55.22,85,89,-92,113,-118,-118,0,0,0
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,62 kg Men,CUMMINGS JR Clarence,61.99,106,110,-114,136,140,145,110,145,255
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,62 kg Men,GURROLA ORTIZ Rogelio Alfonso,60.90,-102,102,108,127,130,-135,108,130,238
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,62 kg Men,FLOREZ VILLALBA Santander Antonio,61.81,103,106,-109,135,-140,140,106,140,246
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,62 kg Men,REYES Mendoza Alberto,61.44,94,-100,100,125,130,135,100,135,235
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,62 kg Men,CORDOVA FARIAS Erick Alexander,60.81,88,90,92,120,125,-129,92,125,217
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,62 kg Men,ROCAFUERTE AGUAVIL Axcel Jefferson,61.50,89,91,-93,108,110,-111,91,110,201
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,62 kg Men,JUNIOR Eustaquio,61.84,85,90,-93,-105,105,110,90,110,200
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,62 kg Men,MATOS TOLENTINO Oscary Isaac,61.92,65,70,75,79,-85,-85,75,79,154
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,69 kg Men,CAICEDO PIEDRAHITA Andres Mauricio,68.36,115,120,125,145,0,0,125,145,270
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,69 kg Men,GROEHLER Mason Christian,68.53,-113,113,117,-138,138,142,117,142,259
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,69 kg Men,TERRONES MIRANDA Oscar Adrian,66.71,105,109,111,135,140,143,111,143,254
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,69 kg Men,VARELA ARRIAGADA Ricardo Alexis,67.88,101,104,111,-123,123,-128,111,123,234
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,69 kg Men,CASTILLO MARTINEZ Luis Manuel,68.12,105,109,-112,125,-130,-130,109,125,234
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,69 kg Men,TUYUB PONCE Mauri Enrique,67.45,102,106,-110,140,-145,-145,106,140,246
2014 PAN-AMERICAN YOUTH CH. (YOG Qualification),2014-05-07,69 kg Men,MONTENEGRO Jose,65.97,98,-102,102,128,132,-138,102,132,234
