event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
EUROPEAN CHAMPIONSHIPS,2015-04-10,56 kg Men,BRACHI GARCIA Josue,55.48,-116,116,118,136,-140,-141,118,136,254
EUROPEAN CHAMPIONSHIPS,2015-04-10,56 kg Men,SCARANTINO Mirco,55.82,112,115,118,-140,141,-145,118,141,259
EUROPEAN CHAMPIONSHIPS,2015-04-10,56 kg Men,ALGUL Ismet,55.20,110,114,-116,128,133,136,114,136,250
EUROPEAN CHAMPIONSHIPS,2015-04-10,56 kg Men,MARGARYAN Smbat,55.70,107,111,113,142,146,-151,113,146,259
EUROPEAN CHAMPIONSHIPS,2015-04-10,56 kg Men,SIRGHI Oleg,55.84,108,113,-117,143,147,151,113,151,264
EUROPEAN CHAMPIONSHIPS,2015-04-10,56 kg Men,KOZLOWSKI Dominik Mateusz,55.90,107,111,-114,122,126,129,111,129,240
EUROPEAN CHAMPIONSHIPS,2015-04-10,56 kg Men,SHAMILISHVILI Ramini,55.62,-110,110,-114,135,-141,-141,110,135,245
EUROPEAN CHAMPIONSHIPS,2015-04-10,56 kg Men,MUSOKHRANOV Oleg,55.98,105,-109,110,130,134,-137,110,134,244
EUROPEAN CHAMPIONSHIPS,2015-04-10,56 kg Men,ALIYEV Elmar,55.72,107,-111,-111,137,-142,-143,107,137,244
EUROPEAN CHAMPIONSHIPS,2015-04-10,56 kg Men,KARDES Sevket,55.62,100,-105,105,120,125,130,105,130,235
EUROPEAN CHAMPIONSHIPS,2015-04-10,62 kg Men,HRISTOV Valentin,61.64,133,135,-142,160,0,0,135,160,295
EUROPEAN CHAMPIONSHIPS,2015-04-10,62 kg Men,CROITORU Florin Ionut,61.72,128,132,134,148,-153,153,134,153,287
EUROPEAN CHAMPIONSHIPS,2015-04-10,62 kg Men,SEZER Bunyami,61.74,-133,134,-136,-153,-153,154,134,154,288
EUROPEAN CHAMPIONSHIPS,2015-04-10,62 kg Men,SUKHANOV Pavel,61.88,125,-130,130,153,-158,-159,130,153,283
EUROPEAN CHAMPIONSHIPS,2015-04-10,62 kg Men,MINASIDIS Dimitris,62.00,123,-127,127,-150,152,156,127,156,283
EUROPEAN CHAMPIONSHIPS,2015-04-10,62 kg Men,DUDOGLO Ghenadie,61.58,120,124,-127,141,145,149,124,149,273
EUROPEAN CHAMPIONSHIPS,2015-04-10,62 kg Men,AYDIN Emrah,61.82,117,-121,123,146,151,155,123,155,278
EUROPEAN CHAMPIONSHIPS,2015-04-10,62 kg Men,TOKAR Bogdan,61.94,116,119,121,141,146,149,121,149,270
EUROPEAN CHAMPIONSHIPS,2015-04-10,62 kg Men,SOOKY Gergely Zoltan,61.62,115,119,-121,150,-155,-155,119,150,269
EUROPEAN CHAMPIONSHIPS,2015-04-10,62 kg Men,DI GIUSTO Michael,61.84,112,117,-121,144,148,-153,117,148,265
EUROPEAN CHAMPIONSHIPS,2015-04-10,62 kg Men,GARCIA RUEDA Ivan,61.48,110,-115,115,140,-144,-144,115,140,255
EUROPEAN CHAMPIONSHIPS,2015-04-10,62 kg Men,GOEGEBUER Tom Richard,61.80,-114,-116,-116,136,-139,0,0,136,0
EUROPEAN CHAMPIONSHIPS,2015-04-10,69 kg Men,ISMAYILOV Daniyar,68.54,147,152,156,170,175,181,156,181,337
EUROPEAN CHAMPIONSHIPS,2015-04-10,69 kg Men,KINGUE MATAM Bernardin Ledoux,68.68,142,145,146,175,-181,-181,146,175,321
