event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Oceania Youth Championships,2022-05-20,55 kg Men,TALEMAIGAU Eroni Caucau Vuratu,54.20,0,0,0,0,0,0,0,0,0
Oceania Youth Championships,2022-05-20,67 kg Men,IKA Ditto Titus,66.10,-110,-110,110,-138,-138,138,110,138,248
Oceania Youth Championships,2022-05-20,67 kg Men,SHAW Daniel Zackariah Anthony,66.10,-90,-90,90,-112,-112,112,90,112,202
Oceania Youth Championships,2022-05-20,67 kg Men,STRANGE Joshua,61.04,-77,-77,77,-100,-100,100,77,100,177
Oceania Youth Championships,2022-05-20,81 kg Men,TOUT Jacob James,78.30,-108,-108,108,-140,-140,140,108,140,248
Oceania Youth Championships,2022-05-20,81 kg Men,SYMMONDS Lewis,86.44,-106,-106,106,-130,-130,130,106,130,236
Oceania Youth Championships,2022-05-20,81 kg Men,AH CHONG Tovio,79.70,-100,-100,100,-126,-126,126,100,126,226
Oceania Youth Championships,2022-05-20,+102 kg Men,VALENTINE Tauriwau Maciu,134.45,-56,-56,56,-70,-70,70,56,70,126
Oceania Youth Championships,2022-05-20,45 kg Women,HUYN Celine,49.94,-52,-52,52,-61,-61,61,52,61,113
Oceania Youth Championships,2022-05-20,45 kg Women,VAGI Idau,44.50,-45,-45,45,-55,-55,55,45,55,100
Oceania Youth Championships,2022-05-20,49 kg Women,DONGA Rowena Eddie,48.60,-55,-55,55,0,0,0,55,0,0
Oceania Youth Championships,2022-05-20,55 kg Women,MYONLY Stephen,54.80,-72,-72,72,-90,-90,90,72,90,162
Oceania Youth Championships,2022-05-20,55 kg Women,VIRA Ateca Margaret,53.90,-53,-53,53,-65,-65,65,53,65,118
Oceania Youth Championships,2022-05-20,59 kg Women,TJERKSTRA Grace Tryntje,55.30,-70,-70,70,-92,-92,92,70,92,162
Oceania Youth Championships,2022-05-20,59 kg Women,KAINUKU Manaia Reihina Te Kapua,55.70,-65,-65,65,-75,-75,75,65,75,140
Oceania Youth Championships,2022-05-20,59 kg Women,DEIRERAGEA Jo-Beth,56.60,-58,-58,58,-72,-72,72,58,72,130
Oceania Youth Championships,2022-05-20,59 kg Women,BAMASI Pauline,57.75,-50,-50,50,-70,-70,70,50,70,120
Oceania Youth Championships,2022-05-20,64 kg Women,NOTTE Femily Crystie,63.85,-77,-77,77,-96,-96,96,77,96,173
Oceania Youth Championships,2022-05-20,64 kg Women,HAYMAN Nya Phebe,63.94,-72,-72,72,-90,-90,90,72,90,162
Oceania Youth Championships,2022-05-20,64 kg Women,BLOOM Layla Leah,63.80,-64,-64,64,-85,-85,85,64,85,149
Oceania Youth Championships,2022-05-20,71 kg Women,SELEMAIA Olivia Shalom,66.20,-85,-85,85,-106,-106,106,85,106,191
Oceania Youth Championships,2022-05-20,71 kg Women,TALETAWA Miriama W.,69.50,-65,-65,65,-90,-90,90,65,90,155
Oceania Youth Championships,2022-05-20,71 kg Women,CRIGHTON Briseis Tokorua Nootuatau Joyce,66.40,-51,-51,51,-70,-70,70,51,70,121
Oceania Youth Championships,2022-05-20,81 kg Women,DOMONATANI Leyna-May T.R.,78.80,-45,-45,45,-70,-70,70,45,70,115
Oceania Youth Championships,2022-05-20,+81 kg Women,PELENATO Imoasina,111.70,-76,-76,76,-106,-106,106,76,106,182
