event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Zone 3 African Senior Championships,2019-11-06,55 kg Men,RAMIARIMANANA Jean Elariont Ricardo,54.29,95,103,105,120,-130,-130,105,120,225
Zone 3 African Senior Championships,2019-11-06,61 kg Men,ANDRIANTSITOHAINA Eric Herman,60.45,105,-110,110,145,152,-156,110,152,262
Zone 3 African Senior Championships,2019-11-06,61 kg Men,SEBOTA Nkhahle Thapelo,59.65,70,-76,80,90,97,-103,80,97,177
Zone 3 African Senior Championships,2019-11-06,67 kg Men,ANDRIATSITOHAINA Tojonirina Alain,66.05,-130,130,136,160,-168,-169,136,160,296
Zone 3 African Senior Championships,2019-11-06,73 kg Men,RANDRIANJATOVO Fanambina Tina M,71.87,120,125,-130,-150,150,155,125,155,280
Zone 3 African Senior Championships,2019-11-06,73 kg Men,FANOMEZANTSOA Ravo Cadeau,71.72,110,115,-120,140,145,150,115,150,265
Zone 3 African Senior Championships,2019-11-06,73 kg Men,NTSINYI Machachamise,72.24,85,-95,-95,115,120,-126,85,120,205
Zone 3 African Senior Championships,2019-11-06,81 kg Men,YANOU KETCHANKE Jean Baptiste,80.15,128,132,-138,160,168,-172,132,168,300
Zone 3 African Senior Championships,2019-11-06,81 kg Men,NJOYA Ahmed Valdy,80.75,120,-130,-131,161,-170,0,120,161,281
Zone 3 African Senior Championships,2019-11-06,89 kg Men,RANDRIANAVALONA Fanantenana Claudio,81.55,115,120,-127,152,160,-170,120,160,280
Zone 3 African Senior Championships,2019-11-06,89 kg Men,MASHEGO Vuyani,83.05,110,-115,-115,140,145,-153,110,145,255
Zone 3 African Senior Championships,2019-11-06,89 kg Men,SOLOMON Dikabelo,84.28,100,-110,110,120,130,-141,110,130,240
Zone 3 African Senior Championships,2019-11-06,96 kg Men,HERY NY AINA MAMINTSOA Wella Sergio,92.35,110,-115,-115,135,145,-150,110,145,255
Zone 3 African Senior Championships,2019-11-06,109 kg Men,NGADJA NYABEYEU Junior Periclex,103.20,147,153,-160,187,195,-201,153,195,348
Zone 3 African Senior Championships,2019-11-06,109 kg Men,MORRIS Nathan Eli,108.09,120,-130,-130,-150,-150,150,120,150,270
Zone 3 African Senior Championships,2019-11-06,45 kg Women,RANDAFIARISON Rosina,43.81,65,-71,71,-85,85,-90,71,85,156
Zone 3 African Senior Championships,2019-11-06,49 kg Women,NY HASINA ANDRIMITANTSOA Zo L S,48.21,60,-68,-68,80,-85,-85,60,80,140
Zone 3 African Senior Championships,2019-11-06,55 kg Women,RANAIVOSOA Marie Hanitra Roilya,53.58,73,78,-81,94,98,-101,78,98,176
Zone 3 African Senior Championships,2019-11-06,55 kg Women,BAKOLIHARISOA Sarikanirina Aurela,53.28,-65,-65,65,85,-90,-95,65,85,150
Zone 3 African Senior Championships,2019-11-06,59 kg Women,RAKOTOHARISOA Angeline Nera Sarah,58.70,65,-70,70,-80,-80,80,70,80,150
Zone 3 African Senior Championships,2019-11-06,59 kg Women,GOPALOODOO Doushka,57.24,45,-50,50,60,-69,0,50,60,110
Zone 3 African Senior Championships,2019-11-06,64 kg Women,RAVOLOLONIAINA Elisa Vania,62.50,82,-88,-88,100,-105,-105,82,100,182
Zone 3 African Senior Championships,2019-11-06,64 kg Women,RANDRIANANDRASANA Sitrakiniaina N T,62.25,-80,-80,-80,95,101, *110 ,0,101,0
Zone 3 African Senior Championships,2019-11-06,71 kg Women,RALIJAONA Volimbolamena A E,62.09,50,53,-56,65,70,-75,53,70,123
Zone 3 African Senior Championships,2019-11-06,87 kg Women,MEUKEUGNI NOUMBISSI Clementine,86.63,-92,-92,95,110,0,0,95,110,205
