event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 105Kg,Ramsey Kechacha,97.45,116,-121,122,152,158,163,122,163,285
2017 Crystal Palace Open 2,2017-06-03,Men's Under 23 105Kg,Prosper Armstrong,104.35,122,-128,-128,155,-163,-165,122,155,277
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 94Kg,Halil Zorba,87.25,110,-115,115,155,-160,-160,115,155,270
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 105Kg,James Daley,104.35,105,110,-115,-150,150,-155,110,150,260
2017 Crystal Palace Open 2,2017-06-03,Men's Senior +105Kg,Rob Nitman,113.8,106,111,116,130,135,140,116,140,256
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 105Kg,Christopher Parnaby,101.4,105,-109,111,141,-145,-148,111,141,252
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 105Kg,Henry Woodason,94.7,112,116,120,130,-135,-136,120,130,250
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 77Kg,Alex Braithwaite,71.75,95,100,105,115,120,125,105,125,230
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 77Kg,David Buckley,75.55,95,-98,98,125,-130,130,98,130,228
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 94Kg,Aaron Donaldson,92.85,90,94,-96,125,130,133,94,133,227
2017 Crystal Palace Open 2,2017-06-03,Women's Senior +90Kg,Mercy Brown,99.15,93,-97,-97,110,117,124,93,124,217
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 105Kg,Jordan Stearn,97.95,93,-96,-96,112,116,-120,93,116,209
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 94Kg,Thomas Roffe,92.55,90,94,-96,108,-113,113,94,113,207
2017 Crystal Palace Open 2,2017-06-03,Men's Under 23 56Kg,Luca Michael,56,75,80,84,-108,-108,108,84,108,192
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 75Kg,Rayen Cupid,74.92,82,-85,-85,93,97,-100,82,97,179
2017 Crystal Palace Open 2,2017-06-03,Men's Junior Under 20 69Kg,Toby McCarthy,65.4,75,80,84,88,95,-100,84,95,179
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 63Kg,Olivia Blatch,62.5,76,80,-83,90,94,98,80,98,178
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 90Kg,Anna Krasnopolska,80.9,70,74,78,89,92,0,78,92,170
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 63Kg,Jade Hill,62.3,72,75,-77,87,91,-94,75,91,166
2017 Crystal Palace Open 2,2017-06-03,Men's Youth Under 15 77Kg,Stefano Cataldi,71.15,65,70,75,80,85,90,75,90,165
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 69Kg,Chloé Cassar,67.3,70,-73,-74,83,86,90,70,90,160
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 63Kg,Nadia Abreu,62.4,62,-65,65,82,-87,-87,65,82,147
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 90Kg,Alexandra von Haselberg-Palyvou,80.6,60,64,68,74,78,-82,68,78,146
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 90Kg,Brityn Vreeland,79.5,65,-69,-70,80,-84,-84,65,80,145
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 77Kg,Jesus Porto Leis,73.15,55,60,-65,-75,75,78,60,78,138
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 63Kg,Sara Brayfield,62.9,57,61,65,68,-75,-82,65,68,133
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 69Kg,Sophie Whiteman,67.5,56,59,62,66,70,-74,62,70,132
2017 Crystal Palace Open 2,2017-06-03,Men's Youth Under 17 85Kg,Josh Lane,83.65,50,55,60,68,72,-75,60,72,132
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 69Kg,Danielle Norville,64.3,55,-58,-58,-65,65,69,55,69,124
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 63Kg,Lauren Betts-Bucke,59.5,47,49,51,-69,72,-74,51,72,123
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 63Kg,Gilda Trapani,61.8,50,53,-55,64,-67,67,53,67,120
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 63Kg,Natasha Cassone,61.95,43,47,51,60,64,-68,51,64,115
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 69Kg,Chelsea McKenzie,68.7,48,-52,-53,62,66,-70,48,66,114
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 77Kg,Michael Hunnisett,76.55,105,-110,110,-144,-144,-144,110,0,110
2017 Crystal Palace Open 2,2017-06-03,Women's Senior 69Kg,Charlie Hawkes,63.8,32,35,38,42,46,-50,38,46,84
2017 Crystal Palace Open 2,2017-06-03,Women's Senior +90Kg,Siobhan Gillgrass,98.2,-57,-59,-60,0,0,0,0,0,0
2017 Crystal Palace Open 2,2017-06-03,Men's Senior 105Kg,Jordan Vine,105,-125,-125,-130,0,0,0,0,0,0
