event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Hallam Barbell Spring Open 2019,2019-02-17,Men's Junior Under 20 89Kg,Murtaza Nadeem,82.4,-123,123,127,150,-155,156,127,156,283
Hallam Barbell Spring Open 2019,2019-02-17,Men's Senior 81Kg,dale cree,79.8,118,122,-126,-142,142,145,122,145,267
Hallam Barbell Spring Open 2019,2019-02-17,Men's Senior 73Kg,Craig Carfray,72.4,100,104,108,133,137,-140,108,137,245
Hallam Barbell Spring Open 2019,2019-02-17,Men's Senior 102Kg,Ashley Beaumont,101.8,90,-95,95,125,-132,132,95,132,227
Hallam Barbell Spring Open 2019,2019-02-17,Men's Senior 89Kg,Charlie Norton Sherwood,87.2,90,95,97,110,115,120,97,120,217
Hallam Barbell Spring Open 2019,2019-02-17,Men's Senior 81Kg,Elliot Hooker,78.4,90,93,-96,115,118,-122,93,118,211
Hallam Barbell Spring Open 2019,2019-02-17,Men's Senior 96Kg,Gareth Braisdell,93.6,82,87,-92,114,119,-122,87,119,206
Hallam Barbell Spring Open 2019,2019-02-17,Men's Senior 73Kg,Sol Daley,71.6,80,90,95,110,-120,-120,95,110,205
Hallam Barbell Spring Open 2019,2019-02-17,Men's Under 23 89Kg,Anish Maitra,87.9,85,90,-95,105,110,114,90,114,204
Hallam Barbell Spring Open 2019,2019-02-17,Men's Under 23 89Kg,Peter Baird,83.2,75,80,85,114,-120,-120,85,114,199
Hallam Barbell Spring Open 2019,2019-02-17,Men's Senior 81Kg,Matthew Steele,80,80,85,90,100,105,108,90,108,198
Hallam Barbell Spring Open 2019,2019-02-17,Men's Masters (35-39) 96Kg,Paul Glendining,96,80,83,90,100,108,-115,90,108,198
Hallam Barbell Spring Open 2019,2019-02-17,Men's Junior Under 20 89Kg,Isaac Lawrenson,84.6,80,85,90,101,106,-111,90,106,196
Hallam Barbell Spring Open 2019,2019-02-17,Men's Senior 73Kg,liam clark,71.2,75,85,-93,95,105,-112,85,105,190
Hallam Barbell Spring Open 2019,2019-02-17,Men's Under 23 73Kg,Ernest Kwok,72.4,82,-87,-87,101,-105,105,82,105,187
Hallam Barbell Spring Open 2019,2019-02-17,Men's Senior 109Kg,Simon Shuttleworth,103.4,70,74,-80,96,102,-106,74,102,176
Hallam Barbell Spring Open 2019,2019-02-17,Men's Senior 89Kg,James West,88.2,70,75,-80,90,95,100,75,100,175
Hallam Barbell Spring Open 2019,2019-02-17,Women's Under 23 59Kg,Jennifer Tong,57,69,72,75,86,89,92,75,92,167
Hallam Barbell Spring Open 2019,2019-02-17,Women's Senior 71Kg,Chloe Bristow,69,65,69,-72,85,88,93,69,93,162
Hallam Barbell Spring Open 2019,2019-02-17,Men's Masters (40-44) 109Kg,Robert Byett,105.4,55,61,66,80,87,92,66,92,158
Hallam Barbell Spring Open 2019,2019-02-17,Men's Masters (35-39) 81Kg,Iain Powell,74.8,60,-63,63,88,94,-98,63,94,157
