event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2021 Virtual British Championships,2021-07-07,Men's Senior 96Kg,Cyrille Tchatchet II,95.6,150,-155,160,-180,190,0,160,190,350
2021 Virtual British Championships,2021-07-07,Men's Senior 109+Kg,Joseph Walton,128.1,130,135,140,160,165,170,140,170,310
2021 Virtual British Championships,2021-07-07,Men's Under 23 109Kg,Harry Nelms,108.2,115,118,125,153,157,165,125,165,290
2021 Virtual British Championships,2021-07-07,Men's Senior 81Kg,Ryan Sweetman,79,121,124,126,154,158,0,126,158,284
2021 Virtual British Championships,2021-07-07,Men's Masters (35-39) 102Kg,Charlie Stone,96.9,130,0,0,152,0,0,130,152,282
2021 Virtual British Championships,2021-07-07,Men's Senior 89Kg,Barney Linssen,88.8,122,125,0,150,152,155,125,155,280
2021 Virtual British Championships,2021-07-07,Men's Under 23 96Kg,Stephen Bestman,94.4,120,-130,-130,150,-155,160,120,160,280
2021 Virtual British Championships,2021-07-07,Men's Masters (40-44) 109+Kg,iain Couling,125.8,130,-133,133,130,-140,146,133,146,279
2021 Virtual British Championships,2021-07-07,Men's Senior 96Kg,Michael Cutler,92.7,122,125,127,145,146,151,127,151,278
2021 Virtual British Championships,2021-07-07,Men's Masters (35-39) 109+Kg,Mihai Bagutiu,128.4,125,0,0,150,-160,0,125,150,275
2021 Virtual British Championships,2021-07-07,Men's Youth Under 17 102+Kg,David Smith,133,120,123,125,140,148,0,125,148,273
2021 Virtual British Championships,2021-07-07,Men's Senior 96Kg,Thomas Richardson,92.3,115,0,0,150,152,0,115,152,267
2021 Virtual British Championships,2021-07-07,Men's Senior 109Kg,Alex Harlow,106,115,120,0,145,0,0,120,145,265
2021 Virtual British Championships,2021-07-07,Men's Senior 89Kg,Christopher Russ,88.9,124,-128,0,140,0,0,124,140,264
2021 Virtual British Championships,2021-07-07,Men's Senior 96Kg,Luke Stopford,91.6,118,0,0,140,0,0,118,140,258
2021 Virtual British Championships,2021-07-07,Men's Under 23 102Kg,Adam Smith,99.7,114,118,121,130,136,-142,121,136,257
2021 Virtual British Championships,2021-07-07,Men's Senior 81Kg,Kristian McPhee,81,105,109,111,140,145,0,111,145,256
2021 Virtual British Championships,2021-07-07,Men's Senior 96Kg,Nick Jones,90.8,-110,110,-114,145,-151,-151,110,145,255
2021 Virtual British Championships,2021-07-07,Men's Senior 96Kg,Lewis Knox,92.1,107,110,0,137,142,0,110,142,252
2021 Virtual British Championships,2021-07-07,Men's Under 23 89Kg,Sam Finch,88.2,105,109,-114,135,139,142,109,142,251
2021 Virtual British Championships,2021-07-07,Men's Senior 81Kg,Thomas Davison,80.45,100,105,110,130,135,140,110,140,250
2021 Virtual British Championships,2021-07-07,Men's Senior 81Kg,dale cree,73.2,112,-116,-116,137,-141,-141,112,137,249
2021 Virtual British Championships,2021-07-07,Men's Masters (45-49) 109Kg,Nigel Bluff,107.6,105,110,0,135,139,0,110,139,249
2021 Virtual British Championships,2021-07-07,Men's Senior 81Kg,Joshua Summersgill,80.5,100,106,-111,135,140,142,106,142,248
2021 Virtual British Championships,2021-07-07,Men's Senior 96Kg,Matthew Woodward,94.25,105,-110,110,130,135,136,110,136,246
2021 Virtual British Championships,2021-07-07,Men's Junior Under 20 89Kg,Finley Austin,84.2,104,0,0,138,142,0,104,142,246
2021 Virtual British Championships,2021-07-07,Men's Senior 96Kg,Tristan Snell,95.3,105,109,112,125,130,133,112,133,245
2021 Virtual British Championships,2021-07-07,Men's Senior 96Kg,Darius Vahdati,92.5,110,0,0,135,0,0,110,135,245
2021 Virtual British Championships,2021-07-07,Men's Under 23 102Kg,Matthew McEvoy,97.1,115,0,0,120,130,0,115,130,245
2021 Virtual British Championships,2021-07-07,Men's Under 23 81Kg,Joseph Harrison,80.35,110,112,113,122,127,131,113,131,244
2021 Virtual British Championships,2021-07-07,Men's Under 23 89Kg,Samuel Calway,84,100,105,110,127,133,-140,110,133,243
2021 Virtual British Championships,2021-07-07,Men's Youth Under 17 96Kg,Joshua Hutton,93.8,117,0,0,125,0,0,117,125,242
2021 Virtual British Championships,2021-07-07,Men's Senior 81Kg,Simon Dunn,80.8,100,103,106,126,130,134,106,134,240
2021 Virtual British Championships,2021-07-07,Men's Senior 81Kg,Luke Mees,77.7,100,103,105,130,135,0,105,135,240
2021 Virtual British Championships,2021-07-07,Men's Masters (40-44) 96Kg,Jonathan Lyons,91.2,100,105,110,130,-130,-140,110,130,240
