event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Under 23 105Kg,Simon Prentice,101.9,110,115,-120,145,-151,153,115,153,268
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Under 23 94Kg,Jesse Gilham,90.4,100,106,110,117,126,140,110,140,250
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior +105Kg,Daniel Eccleston,107.9,103,106,109,130,136,-139,109,136,245
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Under 23 +105Kg,Niklas Orr,147.3,97,101,105,130,135,140,105,140,245
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior 85Kg,Josh Taylor,84.2,-91,91,100,115,-122,125,100,125,225
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior 85Kg,George Barsby,84.7,84,87,90,120,125,130,90,130,220
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior 94Kg,Lee Mcmayon,89.9,88,91,95,112,117,120,95,120,215
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Under 23 94Kg,jacob Crossley,90.1,90,95,-100,-110,110,115,95,115,210
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior 105Kg,Ed Kirk,102.3,84,89,-94,106,111,-116,89,111,200
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior 85Kg,Kevin White,79,85,-90,-90,105,110,-115,85,110,195
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior 94Kg,James Doolan,92,80,85,-90,100,106,-112,85,106,191
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior 85Kg,Robert Overney,83,78,-82,-82,-110,110,-115,78,110,188
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior 85Kg,Samuel Rawle,85,70,80,-85,85,95,102,80,102,182
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 63Kg,Helen Jewell,61.8,70,77,-82,90,97,-103,77,97,174
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Junior Under 20 85Kg,Dominic Hatton-Woods,84.7,55,60,65,89,94,-100,65,94,159
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior 77Kg,Tamas Kalmar,73.5,59,63,65,85,87,90,65,90,155
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior 85Kg,Greg Stumbles,85,-118,-118,-120,-148,148,152,0,152,152
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior +105Kg,Ryan Bebbington,112.5,65,68,-72,75,78,82,68,82,150
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 58Kg,Emma Pendle,57.9,64,-67,-67,75,79,-80,64,79,143
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 63Kg,Lea Klein,62.4,63,67,-70,-75,-75,75,67,75,142
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 90Kg,Florence Lester,81.1,57,61,-65,75,80,-85,61,80,141
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Masters (50-54) 105Kg,Julian Potts,104.4,60,-63,-65,75,-78,80,60,80,140
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Masters (40-44) 105Kg,craig hall,97.3,-63,63,-66,70,73,76,63,76,139
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 69Kg,Aylish Tregarthen,69,58,62,-65,70,75,-78,62,75,137
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 69Kg,Tanya Couldwell,68.7,45,50,55,65,70,75,55,75,130
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 90Kg,Georgina Moritz,82,-49,49,55,65,70,75,55,75,130
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Under 23 63Kg,Kiera Ashman,61.9,54,58,-60,68,-71,-71,58,68,126
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 69Kg,Elly Skinner,65.3,52,54,56,61,-64,66,56,66,122
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 69Kg,Hilary Galvin,67.5,51,54,56,-57,57,60,56,60,116
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Junior Under 20 63Kg,Grace Hawken,61.3,-48,48,50,-58,60,-63,50,60,110
Plymouth Barbell Spring Open 2018,2018-05-12,Men's Senior 77Kg,jordan purcell,75.7,-108,108,-111,-142,-146,-146,108,0,108
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 69Kg,Penny-Ann Magee,67.7,38,41,44,50,55,-60,44,55,99
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 58Kg,Noni Hunter,58,-35,35,38,45,50,-58,38,50,88
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 63Kg,Sarah Burgess,62.7,34,36,38,47,50,-54,38,50,88
Plymouth Barbell Spring Open 2018,2018-05-12,Women's Senior 53Kg,Jennifer Amores,51,38,-41,-41,-55,-56,-56,38,0,38
