event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BWL South Open Series 3 - 2019,2019-09-28,Men's Under 23 102Kg,omar keshta,102,130,134,136,-170,170,175,136,175,311
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 109Kg,Henry Woodason,107.4,-126,128,-136,140,-150,-155,128,140,268
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 102Kg,James Daley,100.5,-115,115,-120,148,0,0,115,148,263
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 81Kg,Kevin Tao,80.6,115,120,123,135,-140,140,123,140,263
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 81Kg,Jamal Isaac-Shah,79.3,105,110,-115,140,147,151,110,151,261
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 89Kg,Connor Campbell,88.8,100,104,108,128,-133,133,108,133,241
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 81Kg,Jake Maunders,78.6,103,-107,-108,133,137,-140,103,137,240
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 81Kg,Sebastian Biggins,80.2,100,104,108,125,130,-135,108,130,238
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 89Kg,sebastian pardo,88.7,100,-105,-105,-130,130,-142,100,130,230
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 96Kg,Max Scholz,89.7,95,102,106,115,-122,-122,106,115,221
BWL South Open Series 3 - 2019,2019-09-28,Men's Junior Under 20 102Kg,Eron Murray,98,85,90,-95,110,115,-120,90,115,205
BWL South Open Series 3 - 2019,2019-09-28,Men's Masters (40-44) 96Kg,Paul McCabe-North,96,80,83,86,105,110,114,86,114,200
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 89Kg,Henry Hussey,83.8,-83,85,-90,105,110,-115,85,110,195
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 81Kg,Anand Lurati,79.8,85,-90,-90,-110,110,-115,85,110,195
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 109+Kg,Charles Knight,134.3,80,85,-90,100,107,-115,85,107,192
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 67Kg,Oliver Bogg,66.2,75,80,-85,95,102,110,80,110,190
BWL South Open Series 3 - 2019,2019-09-28,Men's Under 23 96Kg,Ryan Kelly,93.2,83,87,-92,102,-108,-110,87,102,189
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 81Kg,Euan Meston,80.9,-82,-82,82,100,-105,105,82,105,187
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 96Kg,Angus Cadden,95.6,70,75,80,100,105,-110,80,105,185
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 81Kg,Yiyin Chen,80,77,-80,80,95,100,103,80,103,183
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 71Kg,Deborah Alawode,71,76,79,82,94,99,101,82,101,183
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 59Kg,Jess Gordon Brown,58.8,77,-80,80,95,98,-100,80,98,178
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 76Kg,Jasmine Isoyama,75.8,73,76,79,88,92,96,79,96,175
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 71Kg,Laura Parker,69.4,74,77,-79,94,97,-99,77,97,174
BWL South Open Series 3 - 2019,2019-09-28,Men's Masters (35-39) 96Kg,Russell Haworth,93.4,65,69,-73,90,100,103,69,103,172
BWL South Open Series 3 - 2019,2019-09-28,Men's Masters (40-44) 89Kg,Lloyd Taylor,88.5,73,-76,76,95,-100,-101,76,95,171
BWL South Open Series 3 - 2019,2019-09-28,Men's Masters (35-39) 102Kg,Christian Kraxner,99.7,-73,73,76,80,85,90,76,90,166
BWL South Open Series 3 - 2019,2019-09-28,Men's Masters (35-39) 109Kg,Jon Khoo,106.7,66,-69,-69,91,96,-101,66,96,162
BWL South Open Series 3 - 2019,2019-09-28,Women's Masters (40-44) 64Kg,Lou Herron,63.6,63,67,-70,83,87,-92,67,87,154
BWL South Open Series 3 - 2019,2019-09-28,Women's Masters (35-39) 71Kg,Sara Brayfield,69.4,65,68,72,78,82,-86,72,82,154
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 71Kg,Magda Garbacz,69.3,64,67,70,-75,75,-81,70,75,145
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 76Kg,Verity Bowley,71.8,61,-64,-65,72,76,-81,61,76,137
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 81Kg,Prince Haastrup,76.4,-50,52,57,75,80,-86,57,80,137
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 55Kg,Lucy Barrett,54.7,53,56,-59,-78,-78,78,56,78,134
BWL South Open Series 3 - 2019,2019-09-28,Women's Masters (35-39) 87Kg,Katya Sa,84.1,56,59,-62,68,72,75,59,75,134
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 64Kg,Louise Blair,63.7,-58,-58,60,73,-76,-76,60,73,133
BWL South Open Series 3 - 2019,2019-09-28,Women's Masters (35-39) 64Kg,Bea Komolafe,61.7,57,59,-61,-73,-73,73,59,73,132
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 64Kg,Tsatska Enkhbayar,63.7,54,57,-60,68,72,-75,57,72,129
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 59Kg,Maria Goriup,58,51,-53,53,67,70,-72,53,70,123
BWL South Open Series 3 - 2019,2019-09-28,Men's Senior 109Kg,Solomon Ocquaye,106.1,118,-122,122,-147,-152,-152,122,0,122
BWL South Open Series 3 - 2019,2019-09-28,Women's Junior Under 20 71Kg,Johanna Stenhols,66.2,53,55,57,63,-66,-66,57,63,120
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 64Kg,Setareh Shokoohi,61.9,-52,52,-55,62,65,-68,52,65,117
BWL South Open Series 3 - 2019,2019-09-28,Women's Masters (40-44) 71Kg,Tania Sunley,70.2,45,48,51,55,58,61,51,61,112
BWL South Open Series 3 - 2019,2019-09-28,Women's Junior Under 20 64Kg,Emily Carson,64,47,50,-53,55,-60,-61,50,55,105
BWL South Open Series 3 - 2019,2019-09-28,Women's Masters (35-39) 71Kg,Francesca Webb,70.1,-40,42,44,50,52,55,44,55,99
BWL South Open Series 3 - 2019,2019-09-28,Women's Masters (45-49) 64Kg,Marie Roos,63.3,35,40,-45,50,-55,-55,40,50,90
BWL South Open Series 3 - 2019,2019-09-28,Women's Under 23 55Kg,Elli Rossi,54,32,35,-38,42,46,50,35,50,85
BWL South Open Series 3 - 2019,2019-09-28,Women's Senior 45Kg,Joann Burton,44.8,-35,-35,35,43,45,-48,35,45,80
BWL South Open Series 3 - 2019,2019-09-28,Women's Masters (50-54) 81Kg,Trish Tippett,78.7,35,-38,-38,-45,45,-50,35,45,80
BWL South Open Series 3 - 2019,2019-09-28,Women's Youth Under 15 64Kg,Chelsea Coe,59.6,28,29,30,35,40,42,30,42,72
BWL South Open Series 3 - 2019,2019-09-28,Women's Youth Under 15 64Kg,Nicole Gray,62.8,-20,23,-26,25,27,30,23,30,53
BWL South Open Series 3 - 2019,2019-09-28,Men's Junior Under 20 96Kg,Serguey Fradin de La Renaudiere,89.6,-90,-90,-92,-100,-100,-100,0,0,0
