event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Crystal Summer Open,2022-07-02,Men's Senior 109+Kg,Dale Johns,130.4,114,119,-122,143,149,153,119,153,272
Crystal Summer Open,2022-07-02,Men's Under 23 102Kg,Eron Murray,102,100,106,111,-130,130,140,111,140,251
Crystal Summer Open,2022-07-02,Men's Senior 81Kg,Mitchell Mason,79.7,100,105,110,125,-130,-130,110,125,235
Crystal Summer Open,2022-07-02,Men's Senior 89Kg,Saeed Asghari,89,-99,-99,99,123,127,132,99,132,231
Crystal Summer Open,2022-07-02,Men's Under 23 89Kg,Joshua O’Kang,89,95,98,-100,120,127,-130,98,127,225
Crystal Summer Open,2022-07-02,Men's Youth Under 17 67Kg,Silver Ee,67,95,-98,-98,115,-120,-120,95,115,210
Crystal Summer Open,2022-07-02,Men's Masters (35-39) 89Kg,Luke Stevenson,89,84,-88,-88,103,-118,122,84,122,206
Crystal Summer Open,2022-07-02,Men's Masters (55-59) 73Kg,Keat See,73,80,-85,86,101,-106,111,86,111,197
Crystal Summer Open,2022-07-02,Men's Senior 67Kg,James Stockwell,67,-82,82,-87,103,107,110,82,110,192
Crystal Summer Open,2022-07-02,Men's Senior 73Kg,Louis Mannell,73,-82,-82,84,-102,104,108,84,108,192
Crystal Summer Open,2022-07-02,Men's Masters (40-44) 96Kg,Mark Griffin,96,72,75,-78,105,108,112,75,112,187
Crystal Summer Open,2022-07-02,Men's Youth Under 15 67Kg,Edward Skinner,67,-73,75,80,100,-105,-105,80,100,180
Crystal Summer Open,2022-07-02,Men's Masters (35-39) 81Kg,Sebastian Andreas,81,70,75,80,87,-92,-92,80,87,167
Crystal Summer Open,2022-07-02,Women's Senior 64Kg,Olivia Blatch,64,70,73,76,82,86,-90,76,86,162
Crystal Summer Open,2022-07-02,Women's Masters (40-44) 71Kg,Samantha Bunker,71,64,-66,67,-78,78,-81,67,78,145
Crystal Summer Open,2022-07-02,Women's Senior 81Kg,Hope Anderson,81,55,58,60,70,73,75,60,75,135
Crystal Summer Open,2022-07-02,Women's Under 23 71Kg,Grace Thomas,71,-55,55,57,72,76,-79,57,76,133
Crystal Summer Open,2022-07-02,Women's Senior 64Kg,Michelle Fischer,64,52,-55,55,71,-75,75,55,75,130
Crystal Summer Open,2022-07-02,Men's Senior 89Kg,Aaron Bolton,89,125,-128,0,0,0,0,125,0,125
Crystal Summer Open,2022-07-02,Men's Youth Under 17 81Kg,Daniel Phoenix,81,50,53,-55,70,-72,-73,53,70,123
Crystal Summer Open,2022-07-22,Women's Senior 76Kg,Kit Palmer,76,47,-49,49,68,-71,71,49,71,120
Crystal Summer Open,2022-07-02,Women's Youth Under 17 64Kg,Ruby Mercer,64,-45,45,48,58,60,65,48,65,113
Crystal Summer Open,2022-07-02,Women's Masters (55-59) 71Kg,Sharon Bowes,71,47,49,51,57,-59,-60,51,57,108
Crystal Summer Open,2022-07-02,Women's Youth Under 15 64Kg,Kiera Houlker-Mountier,64,40,45,48,60,-65,-65,48,60,108
Crystal Summer Open,2022-07-02,Women's Youth Under 15 64Kg,Ophelia Harrison,64,42,45,-47,50,53,55,45,55,100
Crystal Summer Open,2022-07-02,Women's Masters (50-54) 64Kg,Lisa Wellington,64,37,39,-41,52,55,-57,39,55,94
Crystal Summer Open,2022-07-02,Women's Youth Under 17 64Kg,Saffron Butler,64,-39,39,41,50,52,-55,41,52,93
Crystal Summer Open,2022-07-02,Women's Masters (40-44) 87Kg,Claire barclay,87,35,-37,-37,53,56,58,35,58,93
Crystal Summer Open,2022-07-02,Women's Youth Under 15 55Kg,freya pallant,55,-39,39,41,-50,-50,50,41,50,91
Crystal Summer Open,2022-07-02,Women's Senior 71Kg,Sahirah asif,71,37,-39,39,47,50,-53,39,50,89
