event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Plymouth Barbell Open 2020,2021-08-07,Men's Masters (40-44) 109+Kg,iain Couling,128.7,-120,130,-135,135,140,147,130,147,277
Plymouth Barbell Open 2020,2021-08-07,Men's Senior 109Kg,Adam Smith,104.7,108,114,120,130,-136,140,120,140,260
Plymouth Barbell Open 2020,2021-08-07,Men's Under 23 67Kg,Thomas D'Arcy-Smith,66.3,90,93,97,114,118,120,97,120,217
Plymouth Barbell Open 2020,2021-08-07,Men's Youth Under 17 89Kg,Joshua Haskell,86.4,85,88,92,110,115,120,92,120,212
Plymouth Barbell Open 2020,2021-08-07,Men's Senior 73Kg,Oliver Bogg,71.6,86,90,93,108,113,117,93,117,210
Plymouth Barbell Open 2020,2021-08-07,Men's Senior 81Kg,Kevin Raguindin,75.5,82,86,91,105,110,115,91,115,206
Plymouth Barbell Open 2020,2021-08-07,Men's Under 23 102Kg,Jan Klawitter,100.4,70,75,80,100,105,110,80,110,190
Plymouth Barbell Open 2020,2021-08-07,Women's Senior 71Kg,Natasha Osgood,66.4,70,74,78,93,98,-102,78,98,176
Plymouth Barbell Open 2020,2021-08-07,Men's Senior 73Kg,Aaron FitzGerald,70,68,71,75,82,87,-91,75,87,162
Plymouth Barbell Open 2020,2021-08-07,Women's Senior 64Kg,Chloe Blackmur,61.5,63,66,68,83,86,89,68,89,157
Plymouth Barbell Open 2020,2021-08-07,Men's Senior 73Kg,George Wren,72.7,63,-66,-66,80,84,88,63,88,151
Plymouth Barbell Open 2020,2021-08-07,Women's Senior 59Kg,Kate Rendall,57.1,60,63,66,75,78,-81,66,78,144
Plymouth Barbell Open 2020,2021-08-07,Women's Senior 81Kg,Pollyanna Tyekiff,78.1,68,-71,-71,-76,76,-80,68,76,144
Plymouth Barbell Open 2020,2021-08-07,Men's Youth Under 17 67Kg,Daniel Mayers,64.6,56,59,62,-72,72,75,62,75,137
Plymouth Barbell Open 2020,2021-08-07,Women's Senior 64Kg,Mariah McAhren,62.1,45,68,-52,65,68,-71,68,68,136
Plymouth Barbell Open 2020,2021-08-07,Men's Masters (55-59) 73Kg,Steven Wright,70.7,48,51,55,-70,70,73,55,73,128
Plymouth Barbell Open 2020,2021-08-07,Women's Masters (35-39) 59Kg,Pui Kwan (Lily) Yu,57.3,53,55,57,63,67,69,57,69,126
Plymouth Barbell Open 2020,2021-08-07,Women's Senior 76Kg,Charlotte Crocker,73.3,52,55,-60,66,69,-73,55,69,124
Plymouth Barbell Open 2020,2021-08-07,Women's Masters (35-39) 64Kg,Helen Wright,61.8,45,48,50,59,-62,62,50,62,112
Plymouth Barbell Open 2020,2021-08-07,Women's Senior 64Kg,Louise Kinnair,63.3,35,40,-45,50,55,60,40,60,100
Plymouth Barbell Open 2020,2021-08-07,Women's Youth Under 17 81+Kg,Isabella  Richards,81.6,30,35,39,50,55,58,39,58,97
Plymouth Barbell Open 2020,2021-08-07,Women's Masters (35-39) 87+Kg,Alison Day,96.3,37,-40,40,47,50,-55,40,50,90
Plymouth Barbell Open 2020,2021-08-07,Women's Masters (45-49) 87+Kg,Alice Burgoyne,94.6,30,35,-39,-45,45,-50,35,45,80
Plymouth Barbell Open 2020,2021-08-07,Women's Junior Under 20 71Kg,Isabella Roberts,67.7,28,30,32,38,41,-43,32,41,73
