event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
LSE Series 3 2019,2019-07-20,Men's Senior 89Kg,Aaron Bolton,88.2,120,-125,-128,145,149,0,120,149,269
LSE Series 3 2019,2019-07-20,Men's Senior 96Kg,Ashley Page,93.6,80,85,90,110,115,120,90,120,210
LSE Series 3 2019,2019-07-20,Men's Senior 61Kg,Daniel Pogmore,59.9,82,86,-90,-105,105,-110,86,105,191
LSE Series 3 2019,2019-07-20,Men's Masters (50-54) 73Kg,Keat See,70.8,75,80,85,95,101,106,85,106,191
LSE Series 3 2019,2019-07-20,Men's Senior 67Kg,Thomas D'Arcy-Smith,63.2,70,75,80,100,105,-110,80,105,185
LSE Series 3 2019,2019-07-20,Men's Masters (40-44) 109Kg,stuart thurgood,108.9,70,-75,75,90,95,100,75,100,175
LSE Series 3 2019,2019-07-20,Men's Masters (40-44) 96Kg,Ashley Thompson,95.4,70,76,-81,90,-95,95,76,95,171
LSE Series 3 2019,2019-07-20,Women's Senior 64Kg,Lesley Brown,61.2,68,-71,-71,87,90,-92,68,90,158
LSE Series 3 2019,2019-07-20,Women's Masters (35-39) 71Kg,Heather Burt,66.9,-62,62,65,82,85,88,65,88,153
LSE Series 3 2019,2019-07-20,Men's Senior 67Kg,Melih Manyera,66.7,58,62,65,86,-91,-91,65,86,151
LSE Series 3 2019,2019-07-20,Women's Senior 64Kg,Farrah Burke,63.9,55,-60,-60,80,85,-90,55,85,140
LSE Series 3 2019,2019-07-20,Women's Senior 71Kg,Samantha Bunker,70.3,-60,60,-63,70,-75,75,60,75,135
LSE Series 3 2019,2019-07-20,Women's Senior 81Kg,Amy Moore,80.4,56,-60,60,-74,74,-79,60,74,134
LSE Series 3 2019,2019-07-20,Women's Youth Under 15 55Kg,Charlotte Neale,52.3,-55,55,59,69,72,74,59,74,133
LSE Series 3 2019,2019-07-20,Women's Senior 64Kg,Samantha Petrean,62.1,50,53,-55,62,65,-67,53,65,118
LSE Series 3 2019,2019-07-20,Women's Senior 59Kg,Louise Bennett,55.4,-41,-41,41,51,53,55,41,55,96
LSE Series 3 2019,2019-07-20,Women's Masters (50-54) 71Kg,Sharon Bowes,64.9,-38,38,-40,50,52,54,38,54,92
LSE Series 3 2019,2019-07-20,Women's Masters (45-49) 49Kg,Cheryl Crosbie,48.9,35,-36,-36,45,47,-49,35,47,82
LSE Series 3 2019,2019-07-20,Women's Masters (40-44) 76Kg,Claire barclay,75.9,31,-34,-34,44,-47,-48,31,44,75
