event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
European Masters 2021,2021-10-18,Men's Masters (35-39) 109+Kg,Mihai Bagutiu,136.3,125,-135,-135,145,-152,156,125,156,281
European Masters 2021,2021-10-17,Men's Masters (40-44) 109Kg,Christian Kraxner,107.5,98,-102,103,116,-120,122,103,122,225
European Masters 2021,2021-10-17,Men's Masters (45-49) 96Kg,Karl Simpson,90.3,95,100,-105,100,110,-116,100,110,210
European Masters 2021,2021-10-17,Men's Masters (45-49) 81Kg,Aaron Holt,80.1,93,97,-100,108,112,-115,97,112,209
European Masters 2021,2021-08-18,Men's Masters (50-54) 109+Kg,David English,143.1,76,85,90,108,117,-126,90,117,207
European Masters 2021,2021-10-17,Men's Masters (35-39) 73Kg,Neil Dougan,71.8,80,-86,86,100,106,112,86,112,198
European Masters 2021,2021-10-17,Men's Masters (60-64) 89Kg,Brynley Jones,87.5,85,89,-91,-108,108,-112,89,108,197
European Masters 2021,2021-10-17,Men's Masters (40-44) 89Kg,Muhammad Khan,85.6,87,-91,-93,101,104,108,87,108,195
European Masters 2021,2021-10-17,Women's Masters (35-39) 71Kg,Jo McEwan,70.3,78,81,84,97,-100,-100,84,97,181
European Masters 2021,2021-10-17,Women's Masters (40-44) 55Kg,Georgina Williams,54.1,55,57,59,73,75,-77,59,75,134
European Masters 2021,2021-10-17,Women's Masters (40-44) 81Kg,Rachel Ellison,79.6,53,55,-58,74,78,-80,55,78,133
European Masters 2021,2021-08-18,Women's Masters (45-49) 87+Kg,Victoria De Val,113.3,46,50,-53,66,70,-73,50,70,120
European Masters 2021,2021-10-17,Women's Masters (60-64) 64Kg,Diane Trebillcock,61.5,41,43,44,51,54,56,44,56,100
European Masters 2021,2021-10-17,Women's Masters (50-54) 64Kg,Joanne Reay,63.4,42,-46,-47,53,-56,-57,42,53,95
European Masters 2021,2021-10-17,Women's Masters (55-59) 71Kg,Trish Tippett,69.1,33,36,38,48,51,55,38,55,93
European Masters 2021,2021-10-17,Women's Masters (60-64) 87Kg,claire cameron,81.7,31,-32,-32,41,-43,43,31,43,74
European Masters 2021,2021-10-17,Women's Masters (55-59) 71Kg,Trisha Forbes,69.4,26,28,-29,35,0,0,28,35,63
