event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Body Design F.I.T Invitational Championship 3,2020-03-01,Men's Senior 89Kg,Warren Nightingale,88.8,90,95,100,110,-115,115,100,115,215
Body Design F.I.T Invitational Championship 3,2020-03-01,Men's Masters (55-59) 96Kg,Brynley Jones,89.4,80,83,85,105,110,-113,85,110,195
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Masters (40-44) 71Kg,Ruta Lendraitiene,70.8,65,70,72,95,-100,100,72,100,172
Body Design F.I.T Invitational Championship 3,2020-03-01,Men's Masters (40-44) 96Kg,Scott Towell,95.4,65,-70,70,90,96,-102,70,96,166
Body Design F.I.T Invitational Championship 3,2020-03-01,Men's Masters (35-39) 55Kg,Martyn Riley,54.8,64,68,73,86,92,-100,73,92,165
Body Design F.I.T Invitational Championship 3,2020-03-01,Men's Youth Under 17 67Kg,Frankie Williams,66.8,75,-78,-80,83,87,90,75,90,165
Body Design F.I.T Invitational Championship 3,2020-03-01,Men's Senior 89Kg,James Lamond,88.2,55,-60,62,80,85,-90,62,85,147
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Under 23 76Kg,Lauren Robinson,75.4,54,57,60,75,78,81,60,81,141
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Junior Under 20 64Kg,Millie Goldspink,62,53,55,57,73,76,80,57,80,137
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Senior 76Kg,Emily Grant,75.2,47,-50,50,65,70,-73,50,70,120
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Masters (40-44) 64Kg,Sarah Eccles,59.4,40,43,-46,61,63,-68,43,63,106
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Masters (45-49) 64Kg,Caroline Chapman,63.2,36,38,41,55,57,60,41,60,101
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Senior 81Kg,Rachel Asquith,80.8,35,37,40,47,50,55,40,55,95
Body Design F.I.T Invitational Championship 3,2020-03-01,Men's Youth Under 17 61Kg,Blayke Fisher,59,38,40,42,47,49,52,42,52,94
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Youth Under 17 55Kg,Jessica Chapman Binns,54.8,32,34,36,53,55,57,36,57,93
Body Design F.I.T Invitational Championship 3,2020-03-01,Men's Youth Under 17 89Kg,Luca Wright,82.4,37,40,-43,46,49,53,40,53,93
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Masters (35-39) 64Kg,Katie Hann,62.6,33,35,-37,43,45,47,35,47,82
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Youth Under 17 71Kg,Megan Williams,69,32,35,37,40,42,45,37,45,82
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Masters (35-39) 49Kg,Sarah Green,48.7,32,-35,35,45,-50,-50,35,45,80
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Masters (50-54) 71Kg,Lynn Wright,70.8,30,32,-35,40,43,-46,32,43,75
Body Design F.I.T Invitational Championship 3,2020-03-01,Men's Masters (40-44) 81Kg,Danny McFarlane,78.8,62,65,-68,-93,-93,-93,65,0,65
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Youth Under 15 40Kg,Tiffany Pilnikova,32.4,17,19,21,25,27,29,21,29,50
Body Design F.I.T Invitational Championship 3,2020-03-01,Men's Youth Under 17 81Kg,kobain riley,80.1,38,40,45,0,0,0,45,0,45
Body Design F.I.T Invitational Championship 3,2020-03-01,Women's Youth Under 15 40Kg,Macey McCormack,37.4,13,15,16,17,19,21,16,21,37
