event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2017 LSE Junior Series 1,2017-01-28,Men's Junior Under 20 105Kg,Louis Pike,104.7,80,90,-100,-113,113,-117,90,113,203
2017 LSE Junior Series 1,2017-01-28,Men's Junior Under 20 85Kg,Luke Sallows,84,75,80,-85,90,95,100,80,100,180
2017 LSE Junior Series 1,2017-01-28,Men's Junior Under 20 94Kg,Sayed Naqibul Hasan,87.9,60,65,70,85,95,-100,70,95,165
2017 LSE Junior Series 1,2017-01-28,Men's Junior Under 20 94Kg,joshua ion,85.15,65,-70,-70,-85,-85,85,65,85,150
2017 LSE Junior Series 1,2017-01-28,Women's Junior Under 20 63Kg,Amber Sheppard,60,63,-66,-66,80,85,87,63,87,150
2017 LSE Junior Series 1,2017-01-28,Men's Youth Under 15 77Kg,Stefano Cataldi,70.8,57,60,62,75,77,82,62,82,144
2017 LSE Junior Series 1,2017-01-28,Men's Junior Under 20 69Kg,ubayda choudhury,65,48,52,-56,62,67,72,52,72,124
2017 LSE Junior Series 1,2017-01-28,Women's Junior Under 20 75Kg,Katie Drewett,71.35,45,50,53,60,65,70,53,70,123
2017 LSE Junior Series 1,2017-01-28,Women's Junior Under 20 53Kg,Taslima Begum,49.85,40,45,50,55,60,65,50,65,115
2017 LSE Junior Series 1,2017-01-28,Women's Junior Under 20 63Kg,Sky Norris,58.1,45,50,-52,55,60,65,50,65,115
2017 LSE Junior Series 1,2017-01-28,Men's Junior Under 20 69Kg,Uzair Ali,68.8,-74,-74,-74,0,0,0,0,0,0
