event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
KBT Open 2018,2018-02-24,Men's Under 23 85Kg,Ollie Cahill,83.8,100,110,-121,120,131,145,110,145,255
KBT Open 2018,2018-02-24,Men's Under 23 105Kg,Henry Oloyede,100.95,105,112,-120,130,-140,142,112,142,254
KBT Open 2018,2018-02-24,Men's Under 23 94Kg,Chris Backhouse,93.8,105,-110,-110,130,-135,-140,105,130,235
KBT Open 2018,2018-02-24,Men's Under 23 69Kg,Richard Huynh,68,85,91,96,105,115,-120,96,115,211
KBT Open 2018,2018-02-24,Men's Under 23 77Kg,George Kinnell,72.75,77,81,85,106,112,-116,85,112,197
KBT Open 2018,2018-02-24,Men's Senior 85Kg,luke mander,81.9,77,81,85,105,111,-115,85,111,196
KBT Open 2018,2018-02-24,Men's Senior 85Kg,Scott Murch,79.75,-75,75,-78,100,105,110,75,110,185
KBT Open 2018,2018-02-24,Men's Youth Under 17 77Kg,Salvatore Calderaro,72.95,68,70,-75,83,86,90,70,90,160
KBT Open 2018,2018-02-24,Men's Senior 85Kg,Andrew Houston,81.8,55,-65,65,70,80,90,65,90,155
KBT Open 2018,2018-02-24,Men's Youth Under 17 69Kg,Ed Roberts,65.3,-60,60,-65,83,86,90,60,90,150
KBT Open 2018,2018-02-24,Men's Under 23 94Kg,Joshua Allsop,90.75,60,65,70,75,80,-85,70,80,150
KBT Open 2018,2018-02-24,Women's Under 23 90Kg,Sona Kluckova,87.7,65,-68,-68,78,83,-87,65,83,148
KBT Open 2018,2018-02-24,Women's Under 23 75Kg,Kayley Stabler,74.2,55,58,-61,67,71,-75,58,71,129
KBT Open 2018,2018-02-24,Women's Senior 75Kg,Nathalie Kirby,75,52,-55,-55,73,-76,-76,52,73,125
KBT Open 2018,2018-02-24,Women's Senior 63Kg,Maria Goriup,58.5,-50,50,52,-65,65,-67,52,65,117
KBT Open 2018,2018-02-24,Women's Senior 63Kg,Louise Blair,62.95,45,-48,49,60,-65,66,49,66,115
KBT Open 2018,2018-02-24,Women's Under 23 90Kg,Sophie Kiedaisch,82.35,40,-43,43,53,57,61,43,61,104
KBT Open 2018,2018-02-24,Women's Under 23 90Kg,Ailsa Mummery,84.6,40,43,-46,55,60,-65,43,60,103
KBT Open 2018,2018-02-24,Women's Senior 69Kg,Michele Jordan,63.7,-45,-45,45,50,53,56,45,56,101
KBT Open 2018,2018-02-24,Men's Under 23 77Kg,Samuel Heaselgrave,75.5,-80,-80,-80,100,-105,-108,0,100,100
KBT Open 2018,2018-02-24,Women's Junior Under 20 53Kg,Alexandra Musker,52.55,39,-42,42,-47,48,-53,42,48,90
