event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
LSE Xmas Bash 2017,2017-12-16,Men's Senior 105Kg,Ramsey Kechacha,104.05,118,-123,-123,155,161,165,118,165,283
LSE Xmas Bash 2017,2017-12-16,Men's Senior 94Kg,Alexander Blair,86.65,-112,115,-120,140,145,150,115,150,265
LSE Xmas Bash 2017,2017-12-16,Men's Senior 94Kg,Peter Featherstone,91.55,95,-100,-100,120,-125,130,95,130,225
LSE Xmas Bash 2017,2017-12-16,Men's Senior 105Kg,Jordan Stearn,96.6,96,100,-103,116,-120,-120,100,116,216
LSE Xmas Bash 2017,2017-12-16,Men's Senior 69Kg,Alex Braithwaite,68.75,90,95,100,100,115,0,100,115,215
LSE Xmas Bash 2017,2017-12-16,Men's Senior 77Kg,Tom Chalcraft,75.8,81,84,-87,105,-100,-110,84,105,189
LSE Xmas Bash 2017,2017-12-16,Men's Senior 85Kg,Henry Hussey,79.45,-74,75,77,90,95,-98,77,95,172
LSE Xmas Bash 2017,2017-12-16,Men's Senior 69Kg,Luke Nicholls,68.2,-70,70,0,90,98,-106,70,98,168
LSE Xmas Bash 2017,2017-12-16,Men's Senior 69Kg,Richard Mintah Wiafe,62.2,67,-73,75,80,86,90,75,90,165
LSE Xmas Bash 2017,2017-12-16,Men's Senior 94Kg,Josh Lane,91.75,70,73,76,86,-89,-92,76,86,162
LSE Xmas Bash 2017,2017-12-16,Men's Senior 94Kg,Chee Hung Tan,91.55,70,-75,-77,-90,-90,90,70,90,160
LSE Xmas Bash 2017,2017-12-16,Men's Senior 85Kg,Matt Hill,77.55,-65,65,-70,80,85,90,65,90,155
LSE Xmas Bash 2017,2017-12-16,Men's Senior 69Kg,Delaware Castillo,67.1,63,66,-69,84,88,-92,66,88,154
LSE Xmas Bash 2017,2017-12-16,Men's Senior 62Kg,Yoofi Essilfie-Conduah,60.8,62,-66,-66,85,90,-94,62,90,152
LSE Xmas Bash 2017,2017-12-16,Women's Senior 58Kg,Maria Rosala,53.7,55,58,61,73,75,77,61,77,138
LSE Xmas Bash 2017,2017-12-16,Women's Senior 58Kg,Sky Norris,56.4,57,-60,-61,70,73,75,57,75,132
LSE Xmas Bash 2017,2017-12-16,Women's Senior 63Kg,Natasha Cassone,61,47,50,53,65,69,73,53,73,126
LSE Xmas Bash 2017,2017-12-16,Women's Senior 75Kg,Chelsea McKenzie,69.4,50,53,-56,62,66,-70,53,66,119
LSE Xmas Bash 2017,2017-12-16,Women's Senior 69Kg,Alexandra Bovey,65.3,54,-58,-60,60,65,-68,54,65,119
LSE Xmas Bash 2017,2017-12-16,Women's Senior 63Kg,Carys Harper,59.8,-40,40,44,60,65,-67,44,65,109
LSE Xmas Bash 2017,2017-12-16,Women's Senior 53Kg,Michaela Shaw,52.7,40,43,46,60,63,-65,46,63,109
LSE Xmas Bash 2017,2017-12-16,Women's Youth Under 15 69Kg,Olivia Sharp,67.8,40,-44,45,53,-57,59,45,59,104
LSE Xmas Bash 2017,2017-12-16,Women's Senior 63Kg,Charlie Hawkes,61.4,39,42,44,-54,55,-59,44,55,99
LSE Xmas Bash 2017,2017-12-16,Women's Senior 53Kg,Hannah Tooley,52.9,42,44,-46,51,54,-57,44,54,98
LSE Xmas Bash 2017,2017-12-16,Women's Senior 48Kg,Nina Bredvold,48,38,41,-43,53,57,-60,41,57,98
LSE Xmas Bash 2017,2017-12-16,Women's Senior 58Kg,Alexandra Porto Cuellar,54.1,42,46,-50,-50,-50,50,46,50,96
LSE Xmas Bash 2017,2017-12-16,Women's Youth Under 15 44Kg,Natasha Ahmed,43.9,25,27,29,30,33,36,29,36,65
LSE Xmas Bash 2017,2017-12-16,Women's Senior 63Kg,Lynsey Mann,60,24,27,-29,-30,30,-33,27,30,57
LSE Xmas Bash 2017,2017-12-16,Women's Senior 58Kg,Lucy Barrett,56.7,48,51,-54,-68,-70,-70,51,0,51
