event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
David Corfield Open 2018,2018-08-18,Men's Senior 89Kg,Shaun Wylde,81.1,100,107,112,125,135,143,112,143,255
David Corfield Open 2018,2018-08-18,Men's Senior 81Kg,Laurence Oakden,79.5,-105,110,-115,-125,130,135,110,135,245
David Corfield Open 2018,2018-08-18,Men's Senior 89Kg,Edward Smale,83,100,102,104,130,132,-136,104,132,236
David Corfield Open 2018,2018-08-18,Men's Senior 89Kg,Oliver Dobson,83.5,90,95,-100,115,120,125,95,125,220
David Corfield Open 2018,2018-08-18,Men's Senior 96Kg,Yves Girod,92.7,90,93,-96,115,117,122,93,122,215
David Corfield Open 2018,2018-08-18,Men's Senior 96Kg,Omar Bittar,92.1,72,82,91,100,110,121,91,121,212
David Corfield Open 2018,2018-08-18,Men's Senior 109Kg,Joshua-Paul Lancaster,108,-75,75,80,100,105,-110,80,105,185
David Corfield Open 2018,2018-08-18,Men's Senior 73Kg,Luis Ruiz,68.1,75,77,80,95,102,-106,80,102,182
David Corfield Open 2018,2018-08-18,Men's Senior 89Kg,Michael Wiseman,82.1,-77,-77,77,80,85,90,77,90,167
David Corfield Open 2018,2018-08-18,Men's Senior 81Kg,Chad Collins,76.7,-70,70,74,90,-93,-93,74,90,164
David Corfield Open 2018,2018-08-18,Men's Senior 89Kg,Robbie McIntyre,81.2,70,-73,73,90,-94,-95,73,90,163
David Corfield Open 2018,2018-08-18,Men's Senior 81Kg,Graeme Nichol,75.8,65,-68,68,85,-90,90,68,90,158
David Corfield Open 2018,2018-08-18,Men's Junior Under 20 61Kg,Yegeun Ji,59.2,62,-66,66,70,75,81,66,81,147
David Corfield Open 2018,2018-08-18,Women's Senior 71Kg,Rhea Jarvis,67.7,59,-61,61,75,78,81,61,81,142
David Corfield Open 2018,2018-08-18,Men's Senior 81Kg,Allan Figueiredo,76.1,-60,60,62,75,77,78,62,78,140
David Corfield Open 2018,2018-08-18,Women's Senior 59Kg,Sophie Asker,58,55,58,61,68,71,73,61,73,134
David Corfield Open 2018,2018-08-18,Women's Senior 76Kg,Natalie Simpson,74.7,51,-54,-54,-64,66,70,51,70,121
David Corfield Open 2018,2018-08-18,Women's Senior 76Kg,Rosie pearson,72.9,40,45,-51,65,70,75,45,75,120
David Corfield Open 2018,2018-08-18,Women's Senior 87Kg,Sophie Harrison,86,-47,47,50,58,61,64,50,64,114
David Corfield Open 2018,2018-08-18,Women's Senior 71Kg,Pam McVitie,65.5,39,41,44,55,59,63,44,63,107
David Corfield Open 2018,2018-08-18,Women's Senior 76Kg,Mollie Wagstaff,75.4,38,-40,-42,55,59,-62,38,59,97
David Corfield Open 2018,2018-08-18,Women's Senior 59Kg,Jennifer Hambling,57.4,-35,35,40,40,50,55,40,55,95
