event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BWL Midlands Age Group Summer Open 2019,2019-08-11,Men's Youth Under 17 89Kg,Myren Madden,88.2,-110,114,117,137,142,-147,117,142,259
BWL Midlands Age Group Summer Open 2019,2019-08-11,Men's Youth Under 17 81Kg,Finley Austin,77.2,82,86,90,100,110,-115,90,110,200
BWL Midlands Age Group Summer Open 2019,2019-08-11,Men's Junior Under 20 96Kg,Matthew Lloyd,93.3,70,75,80,-105,105,112,80,112,192
BWL Midlands Age Group Summer Open 2019,2019-08-11,Men's Junior Under 20 109Kg,Campbell Hills,107.5,72,76,80,97,104,-110,80,104,184
BWL Midlands Age Group Summer Open 2019,2019-08-11,Men's Youth Under 17 55Kg,Benjamin Hickling,54.8,70,73,76,94,-98,-98,76,94,170
BWL Midlands Age Group Summer Open 2019,2019-08-11,Men's Youth Under 17 102+Kg,Jake Turley,119,-72,72,75,-90,90,95,75,95,170
BWL Midlands Age Group Summer Open 2019,2019-08-11,Men's Youth Under 17 61Kg,James Godden,55.1,60,-65,65,80,85,87,65,87,152
BWL Midlands Age Group Summer Open 2019,2019-08-11,Women's Youth Under 15 71Kg,Isabella Brown,70.9,60,63,66,78,82,85,66,85,151
BWL Midlands Age Group Summer Open 2019,2019-08-11,Women's Youth Under 17 76Kg,Macy John,71.4,-62,62,-65,80,84,87,62,87,149
BWL Midlands Age Group Summer Open 2019,2019-08-11,Women's Junior Under 20 71Kg,Rae Trowbridge,70.7,64,-66,66,78,80,82,66,82,148
BWL Midlands Age Group Summer Open 2019,2019-08-11,Women's Youth Under 17 71Kg,Nathalie Richards,69.7,60,65,-69,-79,79,82,65,82,147
BWL Midlands Age Group Summer Open 2019,2019-08-11,Women's Youth Under 17 71Kg,Nellie Hannam,69.8,-55,55,60,75,-80,-80,60,75,135
BWL Midlands Age Group Summer Open 2019,2019-08-11,Men's Youth Under 17 81Kg,George Brown,80.7,55,60,-65,73,-77,-77,60,73,133
BWL Midlands Age Group Summer Open 2019,2019-08-11,Women's Youth Under 15 59Kg,Clarissa Mullem,58.3,52,55,57,71,74,-75,57,74,131
BWL Midlands Age Group Summer Open 2019,2019-08-11,Men's Youth Under 15 67Kg,Joshua Byett,66.7,50,52,55,70,-76,76,55,76,131
BWL Midlands Age Group Summer Open 2019,2019-08-11,Women's Youth Under 15 59Kg,Clarissa Mullem,58.3,52,55,-57,71,74,-75,55,74,129
BWL Midlands Age Group Summer Open 2019,2019-08-11,Women's Youth Under 15 59Kg,Charlize Richards,58.6,50,53,56,65,68,70,56,70,126
BWL Midlands Age Group Summer Open 2019,2019-08-11,Men's Youth Under 15 61Kg,Hayden Robins,58.2,42,45,50,60,67,-72,50,67,117
BWL Midlands Age Group Summer Open 2019,2019-08-11,Women's Youth Under 15 55Kg,Melody Beddis,54.9,-30,30,32,70,-42,-42,32,70,102
BWL Midlands Age Group Summer Open 2019,2019-08-11,Women's Youth Under 15 55Kg,Mia Bishop,52.7,40,43,45,52,55,-57,45,55,100
BWL Midlands Age Group Summer Open 2019,2019-08-11,Men's Youth Under 15 55Kg,Jacob Jones,54.4,32,34,-36,40,43,-48,34,43,77
BWL Midlands Age Group Summer Open 2019,2019-08-11,Women's Youth Under 15 49Kg,Libby Ellison,45.1,27,30,32,37,40,42,32,42,74
BWL Midlands Age Group Summer Open 2019,2019-08-11,Women's Youth Under 15 49Kg,Nya Morse,48.4,28,30,-31,-32,34,36,30,36,66
