event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
The Workhouse Malton Open I 2019,2019-04-10,Men's Senior 96Kg,Alexander Burbridge,95,90,-95,95,120,125,130,95,130,225
The Workhouse Malton Open I 2019,2019-04-08,Men's Senior 89Kg,Gareth Shepherd,86.5,94,99,-104,110,115,121,99,121,220
The Workhouse Malton Open I 2019,2019-04-09,Men's Senior 89Kg,Neil Cockfield,82.9,75,80,85,100,106,-112,85,106,191
The Workhouse Malton Open I 2019,2019-04-11,Men's Senior 96Kg,Janis Bajars,94.9,77,-82,-87,100,105,-110,77,105,182
The Workhouse Malton Open I 2019,2019-04-14,Women's Senior 81Kg,Melanie Chlond,80.8,72,-76,77,93,97,100,77,100,177
The Workhouse Malton Open I 2019,2019-04-12,Men's Senior 96Kg,Joe Axon,92.7,-70,-70,70,90,95,100,70,100,170
The Workhouse Malton Open I 2019,2019-04-07,Men's Senior 73Kg,Ka Chan,72.1,55,60,65,85,93,-100,65,93,158
The Workhouse Malton Open I 2019,2019-04-12,Women's Senior 64Kg,Karrina Howe,63.8,66,68,70,80,-82,82,70,82,152
The Workhouse Malton Open I 2019,2019-04-11,Women's Senior 59Kg,Jessica Perrin,57.9,57,60,63,78,80,82,63,82,145
The Workhouse Malton Open I 2019,2019-04-08,Women's Senior 64Kg,Rebecca Martin,63.5,55,58,61,72,76,-80,61,76,137
The Workhouse Malton Open I 2019,2019-04-07,Women's Senior 49Kg,Cathy-Ann Myers,49,-54,54,-56,69,72,-74,54,72,126
The Workhouse Malton Open I 2019,2019-04-06,Women's Senior 64Kg,Justyna Hill,61.6,46,51,-56,63,67,71,51,71,122
The Workhouse Malton Open I 2019,2019-04-10,Women's Senior 59Kg,Jennifer Roberts,58.2,55,-60,-63,65,-70,0,55,65,120
The Workhouse Malton Open I 2019,2019-04-09,Women's Senior 55Kg,Madelaine Simmonds,52.3,55,-60,-63,65,-70,0,55,65,120
The Workhouse Malton Open I 2019,2019-04-07,Women's Senior 64Kg,Katie Chidsey,61.4,44,47,50,62,65,-67,50,65,115
The Workhouse Malton Open I 2019,2019-04-12,Women's Youth Under 15 59Kg,Abigail Bowes,58,46,48,50,60,62,64,50,64,114
The Workhouse Malton Open I 2019,2019-04-10,Women's Senior 64Kg,Robyn Baker,63.5,38,41,-44,57,60,-63,41,60,101
The Workhouse Malton Open I 2019,2019-04-09,Women's Senior 55Kg,Madelaine Simmonds,52.3,38,40,42,45,47,50,42,50,92
The Workhouse Malton Open I 2019,2019-04-10,Women's Senior 59Kg,Jennifer Roberts,58.2,38,40,42,45,47,50,42,50,92
The Workhouse Malton Open I 2019,2019-04-09,Women's Youth Under 15 71Kg,Emily Martin,65.9,35,37,40,43,45,48,40,48,88
The Workhouse Malton Open I 2019,2019-04-13,Women's Senior 71Kg,Alison Day,69.9,30,33,-35,-50,50,-52,33,50,83
The Workhouse Malton Open I 2019,2019-04-11,Women's Senior 64Kg,Sue Renwick,62.1,28,30,32,40,43,46,32,46,78
The Workhouse Malton Open I 2019,2019-04-08,Women's Youth Under 15 55Kg,Imogen Linsley,50.6,-28,28,29,34,36,38,29,38,67
The Workhouse Malton Open I 2019,2019-04-06,Men's Youth Under 15 55Kg,Isaac Grunwell,54.6,23,25,-27,28,30,33,25,33,58
