event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Gloucester Open 2017,2017-06-10,Men's Senior 105Kg,Luke Etheridge,101.5,132,137,142,-160,170,176,142,176,318
Gloucester Open 2017,2017-06-10,Men's Senior +105Kg,Ben Watson,110.1,135,140,145,158,0,0,145,158,303
Gloucester Open 2017,2017-06-10,Men's Senior 105Kg,Stuart Martin,105,-132,132,-136,158,-163,163,132,163,295
Gloucester Open 2017,2017-06-10,Men's Senior 77Kg,Jack Oliver,76.3,110,115,118,132,136,0,118,136,254
Gloucester Open 2017,2017-06-10,Men's Senior 77Kg,Piotr Pietrusewicz,76.9,100,105,110,130,135,-140,110,135,245
Gloucester Open 2017,2017-06-10,Men's Senior 85Kg,Christopher Russ,79.5,97,102,107,120,-125,130,107,130,237
Gloucester Open 2017,2017-06-10,Men's Senior 94Kg,Oliver Cooke,92.6,95,-102,102,120,124,-128,102,124,226
Gloucester Open 2017,2017-06-10,Men's Senior 85Kg,William Morgan,84,80,85,90,115,122,133,90,133,223
Gloucester Open 2017,2017-06-10,Men's Senior 85Kg,Daniel Bond,81,90,96,100,115,118,122,100,122,222
Gloucester Open 2017,2017-06-10,Men's Senior 69Kg,Joe Fenney,68.4,93,97,100,115,-120,120,100,120,220
Gloucester Open 2017,2017-06-10,Men's Senior +105Kg,Niklas Orr,127.1,88,92,-95,120,124,128,92,128,220
Gloucester Open 2017,2017-06-10,Men's Senior 94Kg,Andrejs Isajevs,91.9,92,96,100,-115,115,-121,100,115,215
Gloucester Open 2017,2017-06-10,Men's Senior 85Kg,Steven McCready,78.9,88,-91,91,113,116,121,91,121,212
Gloucester Open 2017,2017-06-10,Men's Senior 77Kg,Nathan Morgan,75.4,90,-95,-95,110,-115,115,90,115,205
Gloucester Open 2017,2017-06-10,Men's Senior 69Kg,Isaac Lewis,68.3,85,90,-94,105,110,-115,90,110,200
Gloucester Open 2017,2017-06-10,Men's Senior 77Kg,George Matcham,72.8,70,75,82,100,105,110,82,110,192
Gloucester Open 2017,2017-06-10,Men's Senior 77Kg,Joe Ellwood,74.8,80,84,88,-102,102,-110,88,102,190
Gloucester Open 2017,2017-06-10,Men's Senior 94Kg,Adam Hill,92.4,-77,77,-82,-103,103,108,77,108,185
Gloucester Open 2017,2017-06-10,Men's Senior 85Kg,Robert Overney,83.5,68,71,76,98,101,106,76,106,182
Gloucester Open 2017,2017-06-10,Women's Senior 90Kg,Emma McCready,78.2,80,84,-87,90,94,97,84,97,181
Gloucester Open 2017,2017-06-10,Men's Senior 77Kg,Ivan Kishkin,72.4,74,78,80,94,100,-102,80,100,180
Gloucester Open 2017,2017-06-10,Men's Senior 85Kg,Andrew Coop,83.2,65,70,75,90,96,101,75,101,176
Gloucester Open 2017,2017-06-10,Men's Senior 85Kg,Chris Adams,83.5,72,-75,75,90,95,100,75,100,175
Gloucester Open 2017,2017-06-10,Men's Senior 69Kg,Luke Slade,68.2,65,70,-75,85,90,100,70,100,170
Gloucester Open 2017,2017-06-10,Men's Senior 85Kg,James Marshall,83.7,60,64,67,85,90,95,67,95,162
Gloucester Open 2017,2017-06-10,Women's Senior 53Kg,Amy Williams,51.9,60,64,68,80,85,90,68,90,158
Gloucester Open 2017,2017-06-10,Women's Senior 69Kg,Rebecca Parker,68.3,63,66,-69,83,-86,-86,66,83,149
Gloucester Open 2017,2017-06-10,Women's Senior 90Kg,Eleanor Hunt-Pain,82.9,60,63,65,73,76,-79,65,76,141
Gloucester Open 2017,2017-06-10,Men's Senior 85Kg,Peter Richardson,84.2,57,64,-67,-75,75,-80,64,75,139
Gloucester Open 2017,2017-06-10,Men's Senior 69Kg,Wilson Rushton,68.2,55,-60,-60,65,70,75,55,75,130
Gloucester Open 2017,2017-06-10,Women's Senior 53Kg,Cathy-Ann Myers,51.7,50,-52,53,67,71,-74,53,71,124
Gloucester Open 2017,2017-06-10,Women's Senior 63Kg,Constantina Oxinou,61.4,45,50,52,64,-70,70,52,70,122
Gloucester Open 2017,2017-06-10,Women's Senior 69Kg,Alexandra Bovey,63.7,54,57,-59,64,-66,-66,57,64,121
Gloucester Open 2017,2017-06-10,Women's Senior 63Kg,Eleanor Clemens,62.8,-50,50,55,63,-67,-68,55,63,118
Gloucester Open 2017,2017-06-10,Women's Senior 69Kg,Laura Wardle,66.3,45,48,-51,-65,65,70,48,70,118
Gloucester Open 2017,2017-06-10,Men's Senior +105Kg,Adam James Pugh,123.3,110,115,-122,0,0,0,115,0,115
Gloucester Open 2017,2017-06-10,Women's Senior 69Kg,Zoë Freeman,66.6,-50,50,-53,62,-65,65,50,65,115
Gloucester Open 2017,2017-06-10,Women's Senior 58Kg,Sophie Clemens,57.7,45,-50,50,60,63,-68,50,63,113
Gloucester Open 2017,2017-06-10,Men's Senior 94Kg,Tom Jolly,94,108,-112,112,-135,-141,-141,112,0,112
Gloucester Open 2017,2017-06-10,Men's Senior 85Kg,Paul Grycuk,84.3,-86,-86,-88,-110,110,-115,0,110,110
Gloucester Open 2017,2017-06-10,Women's Senior 75Kg,Lucy Taylor,71.3,-44,-44,44,60,63,-66,44,63,107
Gloucester Open 2017,2017-06-10,Women's Senior 53Kg,Maria Malukas,52.3,42,44,-45,50,-53,53,44,53,97
Gloucester Open 2017,2017-06-10,Women's Senior 69Kg,meganwy roberts,68.4,40,44,46,46,49,51,46,51,97
Gloucester Open 2017,2017-06-10,Women's Senior 58Kg,Joy Rushton,55.3,37,41,43,45,48,-52,43,48,91
Gloucester Open 2017,2017-06-10,Women's Senior 75Kg,Nicole Talbot,72.5,-72,-72,-72,85,90,-95,0,90,90
Gloucester Open 2017,2017-06-10,Men's Senior 77Kg,Darius Vahdati,76.1,67,71,76,-95,-98,-101,76,0,76
Gloucester Open 2017,2017-06-10,Women's Senior 75Kg,Ellis Brotherton,74.9,65,-69,-69,0,0,0,65,0,65
Gloucester Open 2017,2017-06-10,Women's Senior 69Kg,Sarah Williams,65.4,-48,0,0,0,0,0,0,0,0
