event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Senior 89Kg,Guy Michel Ngongang Tchuissi,83.5,126,130,135,160,167,170,135,170,305
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Senior 102Kg,Joe Blacker,99.5,120,-125,-125,155,161,-165,120,161,281
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Junior Under 20 102Kg,Harry Nelms,100.5,114,117,120,155,159,-162,120,159,279
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Senior 96Kg,Yves Girod,94.2,100,105,-110,-120,120,125,105,125,230
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Masters (45-49) 109+Kg,David English,137.5,70,-80,90,105,120,-129,90,120,210
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Masters (40-44) 109Kg,Mark Robinson,108.1,87,91,95,105,-110,113,95,113,208
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Senior 89Kg,Philip Martin,88.5,80,86,91,110,-116,-121,91,110,201
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Senior 73Kg,Matt Reid,72.2,80,85,87,102,105,110,87,110,197
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Senior 73Kg,Luis Ruiz,72,78,82,86,100,106,0,86,106,192
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Junior Under 20 81Kg,Philip Dee,74.9,75,77,81,95,99,102,81,102,183
BWL Midlands Open Series 1 - 2019,2019-04-28,Women's Senior 81Kg,Charlotte Weatherall-Smith,76.5,70,74,78,92,95,100,78,100,178
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Senior 73Kg,David Mason,72.5,70,75,-80,95,100,-105,75,100,175
BWL Midlands Open Series 1 - 2019,2019-04-28,Women's Senior 81Kg,Chloe Whylie,80.3,-75,-75,75,-95,-95,95,75,95,170
BWL Midlands Open Series 1 - 2019,2019-04-28,Women's Senior 81Kg,Samantha Williams,80.5,-75,77,-79,88,91,-93,77,91,168
BWL Midlands Open Series 1 - 2019,2019-04-28,Women's Senior 76Kg,Ellis Brotherton,75.5,75,-78,-78,91,-94,-94,75,91,166
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Senior 96Kg,Paul Fleming,95.5,70,-75,-75,90,95,-103,70,95,165
BWL Midlands Open Series 1 - 2019,2019-04-28,Women's Senior 64Kg,Louise Mackenzie,61.2,63,65,67,78,80,83,67,83,150
BWL Midlands Open Series 1 - 2019,2019-04-28,Women's Senior 55Kg,Jane Lee-Isted,54.6,62,64,-67,-85,85,-88,64,85,149
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Senior 55Kg,Luke Eardley,54.5,65,-68,-70,84,-87,-87,65,84,149
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Youth Under 17 67Kg,Josh Marriott,65.3,55,58,61,75,79,83,61,83,144
BWL Midlands Open Series 1 - 2019,2019-04-28,Women's Senior 59Kg,Sophie Asker,58.4,57,60,-63,68,70,73,60,73,133
BWL Midlands Open Series 1 - 2019,2019-04-28,Women's Senior 64Kg,Stephanie Kotterer,62.5,53,56,-60,-69,71,74,56,74,130
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Masters (50-54) 61Kg,Stuart Treadwell,60.8,50,-58,-60,70,76,-81,50,76,126
BWL Midlands Open Series 1 - 2019,2019-04-28,Women's Senior 49Kg,Cathy-Ann Myers,48.8,53,55,-57,-70,70,-73,55,70,125
BWL Midlands Open Series 1 - 2019,2019-04-28,Women's Senior 59Kg,Lianne Sellors,57.1,48,51,-54,63,66,-70,51,66,117
BWL Midlands Open Series 1 - 2019,2019-04-28,Men's Youth Under 17 81Kg,Joshua Smith,75.6,40,45,50,50,55,60,50,60,110
BWL Midlands Open Series 1 - 2019,2019-04-28,Women's Senior 55Kg,Aimee Smith,53.6,25,30,35,48,-52,52,35,52,87
