event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Under 23 109+Kg,Andrew Cairns,115,108,111,115,146,450,-155,115,450,565
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Under 23 102Kg,omar keshta,101.2,-130,130,-135,155,-165,-165,130,155,285
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Under 23 109+Kg,Andrew Cairns,115,108,111,115,146,150,-155,115,150,265
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Junior Under 20 109+Kg,Jack Sawyer,132.7,-110,110,115,135,140,145,115,145,260
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Under 23 89Kg,Edward Smale,85.1,-109,109,-115,140,145,-150,109,145,254
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Junior Under 20 89Kg,Daniel Papa,86.8,105,111,-115,130,136,141,111,141,252
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Junior Under 20 81Kg,William Burchette,80.6,102,107,110,125,-133,140,110,140,250
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Under 23 96Kg,Jesse Gilham,93.3,104,108,-113,136,142,-146,108,142,250
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Youth Under 17 73Kg,Jacob Finnigan,72.4,98,102,106,127,131,135,106,135,241
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Under 23 81Kg,Christopher Russ,80,100,105,110,120,125,130,110,130,240
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Junior Under 20 73Kg,Skip Callard,68,98,101,103,128,133,0,103,133,236
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Youth Under 17 81Kg,Stefano Cataldi,75.5,92,97,101,120,128,131,101,131,232
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Youth Under 17 89Kg,Myren Madden,88.1,96,102,-108,-121,121,130,102,130,232
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Youth Under 17 96Kg,Omar Bittar,96,95,100,106,-125,125,-130,106,125,231
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Youth Under 17 81Kg,Stefano Cataldi,75.5,92,97,-101,120,128,131,97,131,228
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Youth Under 17 81Kg,Stefano Cataldi,75.5,92,97,-101,120,128,131,97,131,228
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Junior Under 20 89Kg,Matt Hill,87.2,92,96,-100,120,125,-130,96,125,221
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Youth Under 17 81Kg,Ayo Fadahunsi,80.5,90,95,-100,110,115,120,95,120,215
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Junior Under 20 73Kg,George Matcham,72.1,90,95,-100,120,-130,-130,95,120,215
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Junior Under 20 81Kg,Joseph White,80.6,95,-100,-100,-115,115,-120,95,115,210
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Under 23 61Kg,Luca Michael,61,84,-89,91,111,-117,117,91,117,208
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Under 23 67Kg,Jack Hutchinson,66.4,85,88,90,110,115,-117,90,115,205
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Junior Under 20 96Kg,Eron Murray,92.5,75,80,85,100,-105,105,85,105,190
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Youth Under 17 81Kg,Finley Austin,76.9,77,80,83,95,-100,100,83,100,183
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Youth Under 17 73Kg,Salvatore Calderaro,73,-80,-80,80,100,-103,-103,80,100,180
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Youth Under 17 73Kg,Owen Millard,70.3,70,75,80,95,100,-105,80,100,180
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Junior Under 20 67Kg,Declan McCormick,65.9,72,75,80,95,100,-105,80,100,180
England Age Group Weightlifting Championships 2019,2019-02-23,Men's Youth Under 15 81Kg,Theo Bayne-Dixon,79.7,75,80,83,88,95,-100,83,95,178
