event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Senior 89Kg,Aaron Bolton,87.6,119,124,-129,147,152,-156,124,152,276
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Senior 96Kg,Sebastian Biggins,90,103,107,110,140,145,-150,110,145,255
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Senior 102Kg,Connor Campbell,100,110,-114,119,135,-140,-143,119,135,254
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Masters (35-39) 102Kg,Ashley Page,98.9,97,100,103,137,140,143,103,143,246
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Senior 81Kg,Nick Turver,78.4,98,101,-103,-120,120,124,101,124,225
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Senior 81Kg,James Deag,80.8,90,93,-96,115,118,-120,93,118,211
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Senior 102Kg,Zak Leech,96.1,88,-91,91,108,114,119,91,119,210
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Senior 61Kg,Seth Casidsid,60.1,86,-90,90,-112,-112,112,90,112,202
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Senior 67Kg,Thomas D'Arcy-Smith,66.4,87,-92,-92,107,112,-117,87,112,199
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Under 23 96Kg,Morgan Handel,92,80,83,-86,110,115,-120,83,115,198
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Masters (40-44) 67Kg,Andrew Kearton,66.2,-82,82,85,104,107,-110,85,107,192
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Junior Under 20 89Kg,Michael Tuckwell,83.7,80,85,88,98,102,-106,88,102,190
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Senior 109Kg,Alex Haertel,105.9,78,81,84,100,105,-110,84,105,189
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Senior 89Kg,Jordan-Sonny Archer-Murphy,86.2,77,-83,83,100,-105,105,83,105,188
Colchester Weightlifting Open - Spring 2022,2022-05-14,Women's Masters (35-39) 81Kg,Laura Podstawka,79.9,75,78,81,100,105,-110,81,105,186
Colchester Weightlifting Open - Spring 2022,2022-05-14,Men's Senior 73Kg,Callum Paxton,72.6,73,76,-79,103,106,108,76,108,184
