event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
South East Open I 2019,2019-03-24,Men's Senior 102Kg,Troy Langdon,101.3,105,110,117,135,-146,-147,117,135,252
South East Open I 2019,2019-03-24,Men's Under 23 109Kg,Robert Smith,105.1,97,100,105,115,-120,120,105,120,225
South East Open I 2019,2019-03-24,Men's Senior 96Kg,Luke Norris,95,80,-87,87,110,-116,120,87,120,207
South East Open I 2019,2019-03-24,Men's Senior 89Kg,Adam Loynds,86.1,86,-90,90,105,110,-115,90,110,200
South East Open I 2019,2019-03-24,Men's Senior 73Kg,Nathan Poynter,71.4,80,83,85,-105,105,110,85,110,195
South East Open I 2019,2019-03-24,Women's Senior 81Kg,Rayen Cupid,77.2,83,-86,-86,100,-104,104,83,104,187
South East Open I 2019,2019-03-24,Men's Junior Under 20 96Kg,Eron Murray,93.9,-75,77,82,-100,100,105,82,105,187
South East Open I 2019,2019-03-24,Men's Under 23 89Kg,Matthew Dispirito,85.9,75,78,-81,-100,105,-110,78,105,183
South East Open I 2019,2019-03-24,Women's Senior 71Kg,Laura Parker,69.4,75,-77,-77,95,97,-98,75,97,172
South East Open I 2019,2019-03-24,Women's Senior 71Kg,Chloé Cassar,69.8,-77,-77,77,-93,93,-96,77,93,170
South East Open I 2019,2019-03-24,Women's Senior 64Kg,Laura Hollobon,60.8,71,73,-76,93,95,-97,73,95,168
South East Open I 2019,2019-03-24,Women's Senior 76Kg,Kirsty Turner,72.65,71,72,-73,-93,93,-94,72,93,165
South East Open I 2019,2019-03-24,Women's Masters (35-39) 64Kg,Heather Burt,63.7,-68,-68,68,88,91,-94,68,91,159
South East Open I 2019,2019-03-24,Men's Senior 73Kg,Melih Manyera,71,-57,57,60,81,84,88,60,88,148
South East Open I 2019,2019-03-24,Women's Junior Under 20 81Kg,Bethany Foster,76.85,60,63,-66,73,77,81,63,81,144
South East Open I 2019,2019-03-24,Women's Senior 55Kg,Kim Pham,53.85,63,-66,-66,80,-83,-83,63,80,143
South East Open I 2019,2019-03-24,Women's Masters (40-44) 76Kg,Samantha Bunker,73.75,60,63,65,-72,72,75,65,75,140
South East Open I 2019,2019-03-24,Women's Senior 81Kg,Amy Moore,80.6,50,52,54,72,75,78,54,78,132
South East Open I 2019,2019-03-24,Women's Senior 64Kg,Bethany Parker,60.1,57,59,-61,67,70,72,59,72,131
South East Open I 2019,2019-03-24,Women's Senior 71Kg,Louise Blair,69.6,53,55,57,-72,72,-75,57,72,129
South East Open I 2019,2019-03-24,Women's Junior Under 20 64Kg,Amy McGeoch,63.9,-50,50,52,-63,63,65,52,65,117
South East Open I 2019,2019-03-24,Women's Masters (35-39) 71Kg,rachel hunt,69.9,40,45,-50,60,65,-70,45,65,110
South East Open I 2019,2019-03-24,Women's Senior 71Kg,Amy Louise Hannington,70.2,38,41,-44,51,56,-69,41,56,97
South East Open I 2019,2019-03-24,Women's Junior Under 20 71Kg,Johanna Stenhols,67.05,-38,38,-40,50,53,55,38,55,93
South East Open I 2019,2019-03-24,Women's Senior 55Kg,Louise Bennett,53.25,39,41,-42,-48,48,-50,41,48,89
South East Open I 2019,2019-03-24,Men's Senior 81Kg,kristian Clarke,79.8,80,-85,-85,-100,-100,-100,80,0,80
South East Open I 2019,2019-03-24,Women's Masters (50-54) 59Kg,Vanessa Reed,58.55,29,31,33,40,42,45,33,45,78
South East Open I 2019,2019-03-24,Women's Masters (40-44) 76Kg,Claire barclay,75,29,31,-32,-43,43,-47,31,43,74
South East Open I 2019,2019-03-24,Women's Senior 64Kg,Jade Rivers,63.2,-52,-52,52,-70,-70,-70,52,0,52
South East Open I 2019,2019-03-24,Women's Junior Under 20 64Kg,Meghali Banerjee,62.5,33,-35,-35,-48,-48,-48,33,0,33
South East Open I 2019,2019-03-24,Men's Under 23 67Kg,Jack Hutchinson,66.1,-88,-88,-88,0,0,0,0,0,0
