event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Crystal Palace Masters 2021,2021-10-30,Men's Masters (35-39) 81Kg,Mehmed Fikretov,79.8,92,96,101,122,126,0,101,126,227
Crystal Palace Masters 2021,2021-10-30,Men's Masters (35-39) 81Kg,Jacek Kondracki,79.1,90,95,-100,115,-120,-120,95,115,210
Crystal Palace Masters 2021,2021-10-30,Men's Masters (40-44) 96Kg,Charlie Reynolds,94.7,86,90,93,111,116,-118,93,116,209
Crystal Palace Masters 2021,2021-10-30,Men's Masters (40-44) 89Kg,Muhammad Khan,86.2,87,-91,-91,105,109,-113,87,109,196
Crystal Palace Masters 2021,2021-10-30,Men's Masters (35-39) 89Kg,William Kavanagh,86.9,80,-85,-85,110,115,-120,80,115,195
Crystal Palace Masters 2021,2021-10-30,Men's Masters (60-64) 102Kg,gurdawar dhesi,98.9,70,75,80,95,100,105,80,105,185
Crystal Palace Masters 2021,2021-10-30,Men's Masters (40-44) 102Kg,Peter Madden,97.5,65,70,75,95,100,105,75,105,180
Crystal Palace Masters 2021,2021-10-30,Men's Masters (40-44) 109Kg,Iheke Ndukwe,107.7,70,75,80,90,96,-120,80,96,176
Crystal Palace Masters 2021,2021-10-30,Women's Masters (40-44) 71Kg,Nina Ochogo,70.4,64,67,70,78,82,-85,70,82,152
Crystal Palace Masters 2021,2021-10-30,Women's Masters (35-39) 59Kg,Gilda Trapani,58.8,-58,-58,58,78,82,85,58,85,143
Crystal Palace Masters 2021,2021-10-30,Women's Masters (45-49) 76Kg,Elaine Sims,73.3,57,59,61,77,80,-84,61,80,141
Crystal Palace Masters 2021,2021-10-30,Men's Masters (55-59) 73Kg,Jesus Porto Leis,71.5,60,-64,65,75,-78,-78,65,75,140
Crystal Palace Masters 2021,2021-10-30,Women's Masters (40-44) 64Kg,Silvia Szabo,63.5,55,58,60,70,-75,75,60,75,135
Crystal Palace Masters 2021,2021-10-30,Men's Masters (60-64) 81Kg,James Simpson,76.6,-55,55,-57,70,-75,75,55,75,130
Crystal Palace Masters 2021,2021-10-30,Women's Masters (40-44) 59Kg,Kelly Vaughan,57.4,49,51,52,69,71,72,52,72,124
Crystal Palace Masters 2021,2021-10-30,Women's Masters (45-49) 71Kg,Sharon Oakley,69.1,49,52,55,59,63,66,55,66,121
Crystal Palace Masters 2021,2021-10-30,Women's Masters (45-49) 55Kg,Beth Massey,54,43,45,47,53,56,58,47,58,105
Crystal Palace Masters 2021,2021-10-30,Women's Masters (35-39) 87+Kg,Alison Day,97.7,38,40,42,50,54,-59,42,54,96
Crystal Palace Masters 2021,2021-10-30,Women's Masters (60-64) 87+Kg,Victoria Man,87.9,39,41,-43,51,53,-55,41,53,94
Crystal Palace Masters 2021,2021-10-30,Women's Masters (45-49) 76Kg,Lilly Picts,71.97,35,37,39,50,53,-55,39,53,92
Crystal Palace Masters 2021,2021-10-30,Women's Masters (35-39) 55Kg,Kelly Foran,54.2,33,35,37,50,53,-56,37,53,90
Crystal Palace Masters 2021,2021-10-30,Women's Masters (45-49) 55Kg,Cheryl Crosbie,53.3,35,-38,38,45,49,-52,38,49,87
Crystal Palace Masters 2021,2021-10-30,Women's Masters (50-54) 64Kg,Lisa Wellington,61.2,32,35,37,42,48,-50,37,48,85
Crystal Palace Masters 2021,2021-10-30,Women's Masters (40-44) 59Kg,Marie-Pierre Shaw,57.3,-55,57,-61,-70,-73,-73,57,0,57
Crystal Palace Masters 2021,2021-10-30,Women's Masters (55-59) 71Kg,Sharon Bowes,67.9,45,47,-49,-57,-57,-57,47,0,47
