event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
London Series 1 2018,2018-03-17,Men's Senior 85Kg,Khrystopher Speed,84.8,-123,125,-130,147,-154,154,125,154,279
London Series 1 2018,2018-03-17,Men's Senior 77Kg,Jamal Isaac-Shah,76.9,116,121,-125,149,154,-160,121,154,275
London Series 1 2018,2018-03-17,Men's Senior 105Kg,James Daley,101.45,115,120,122,-142,-142,142,122,142,264
London Series 1 2018,2018-03-17,Men's Senior 94Kg,Darren Hotten,91,107,111,-116,138,-142,-142,111,138,249
London Series 1 2018,2018-03-17,Men's Senior +105Kg,Jack Powell,145.1,101,105,-108,133,-138,138,105,138,243
London Series 1 2018,2018-03-17,Men's Senior 85Kg,Connor Campbell,84.9,-95,95,100,115,120,123,100,123,223
London Series 1 2018,2018-03-17,Men's Senior 94Kg,Thomas Wain,93.3,-95,95,-98,125,-132,-132,95,125,220
London Series 1 2018,2018-03-17,Men's Senior 77Kg,Simon Hayes,73.45,82,-87,87,102,107,113,87,113,200
London Series 1 2018,2018-03-17,Men's Senior 69Kg,Khoa Vo,68.7,-80,-82,82,100,105,110,82,110,192
London Series 1 2018,2018-03-17,Men's Junior Under 20 77Kg,Jacob Finnigan,73.1,78,82,86,100,103,-108,86,103,189
London Series 1 2018,2018-03-17,Men's Senior 94Kg,Paul Weidemann,92.1,78,-83,-83,-95,97,100,78,100,178
London Series 1 2018,2018-03-17,Women's Senior 90Kg,Emma McCready,81.7,78,82,-86,90,95,-100,82,95,177
London Series 1 2018,2018-03-17,Men's Under 23 85Kg,Matt Hill,79.55,70,75,-81,95,100,-105,75,100,175
London Series 1 2018,2018-03-17,Men's Under 23 69Kg,Kyran Millard,66.2,75,-79,-80,93,-100,-100,75,93,168
London Series 1 2018,2018-03-17,Men's Senior 85Kg,David Smith,84.7,-70,73,-78,90,95,-100,73,95,168
London Series 1 2018,2018-03-17,Men's Junior Under 20 69Kg,Sam Finch,67.75,70,75,-80,-90,-90,90,75,90,165
London Series 1 2018,2018-03-17,Men's Senior 77Kg,Samuel Gregory,72.7,-68,68,-73,90,95,-98,68,95,163
London Series 1 2018,2018-03-17,Women's Senior 69Kg,Heather Burt,64.6,68,71,-73,86,89,92,71,92,163
London Series 1 2018,2018-03-17,Women's Under 23 63Kg,Amber Sheppard,59.9,70,-73,-73,87,-90,90,70,90,160
London Series 1 2018,2018-03-17,Women's Senior 63Kg,Emma Robinson,61.9,68,-71,71,84,87,89,71,89,160
London Series 1 2018,2018-03-17,Men's Senior 94Kg,Jonas Kiessling,92.3,65,69,72,80,87,-90,72,87,159
London Series 1 2018,2018-03-17,Women's Senior 69Kg,Joanna Howe,68.2,67,70,-72,88,-91,-93,70,88,158
London Series 1 2018,2018-03-17,Men's Junior Under 20 69Kg,Bryn Nicholls,67.35,55,60,68,75,82,89,68,89,157
London Series 1 2018,2018-03-17,Men's Junior Under 20 69Kg,Owen Millard,64.6,60,63,-66,80,84,87,63,87,150
London Series 1 2018,2018-03-17,Women's Junior Under 20 58Kg,Sky Norris,54,60,-63,-63,75,-78,78,60,78,138
London Series 1 2018,2018-03-17,Women's Senior 69Kg,Magda Garbacz,67.1,60,-64,65,68,-72,73,65,73,138
London Series 1 2018,2018-03-17,Women's Under 23 90Kg,Kayley Stabler,76.7,55,58,60,66,70,75,60,75,135
London Series 1 2018,2018-03-17,Women's Under 23 63Kg,Bethany Parker,61.9,56,58,-60,-68,68,70,58,70,128
London Series 1 2018,2018-03-17,Women's Senior 69Kg,Arti Braude,69,55,-59,60,65,68,-70,60,68,128
London Series 1 2018,2018-03-17,Women's Senior 63Kg,Alexandra Bovey,62.8,55,58,-60,63,-68,68,58,68,126
London Series 1 2018,2018-03-17,Women's Senior 69Kg,Zoë Freeman,68.6,53,-56,56,-65,65,68,56,68,124
London Series 1 2018,2018-03-17,Women's Senior 58Kg,Natasha Cassone,57.6,45,50,-54,60,66,-70,50,66,116
London Series 1 2018,2018-03-17,Women's Junior Under 20 48Kg,Laura Godwin,44.8,-35,35,38,45,47,-51,38,47,85
London Series 1 2018,2018-03-17,Men's Senior 77Kg,Lee Adams,75.9,76,78,80,-95,-98,-100,80,0,80
London Series 1 2018,2018-03-17,Women's Senior 63Kg,Lucy Blue,61.4,25,30,-33,32,-37,-40,30,32,62
London Series 1 2018,2018-03-17,Women's Youth Under 17 63Kg,Aleksandra Szuleko,60.9,25,-30,-30,-32,32,35,25,35,60
