event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 17 73Kg,Jacob Finnigan,71.7,95,99,104,120,126,131,104,131,235
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 17 81Kg,Stefano Cataldi,74,91,96,-101,123,130,-133,96,130,226
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 17 73Kg,Owen Millard,68.8,67,70,75,92,96,101,75,101,176
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 17 73Kg,Salvatore Calderaro,73,77,80,-85,90,-95,95,80,95,175
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 17 67Kg,Ed Roberts,67,70,-75,75,90,-95,-95,75,90,165
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 17 55Kg,James Godden,54.1,55,59,-63,75,80,85,59,85,144
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 17 55Kg,Benjamin Hickling,53.2,-58,-58,58,79,82,85,58,85,143
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 15 67Kg,John Rhodes,65.5,50,54,58,60,62,70,58,70,128
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Women's Youth Under 17 49Kg,Taliyah Homewood,49,-53,54,-56,-62,64,66,54,66,120
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Women's Youth Under 17 49Kg,Mia Keegan,48.4,52,54,-56,63,65,-67,54,65,119
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Women's Youth Under 15 55Kg,Charlotte Neale,51.3,47,-50,-50,58,61,64,47,64,111
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 17 55Kg,Mackenzie Clark,54.2,43,45,-48,55,58,60,45,60,105
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 17 55Kg,Alfie Brown,53,-38,38,40,52,55,58,40,58,98
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 17 61Kg,stanley drake,59.6,32,34,37,45,48,50,37,50,87
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 15 55Kg,Kian Mistry-Shah,50.6,35,37,-40,44,-47,47,37,47,84
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Women's Youth Under 17 45Kg,Natasha Ahmed,44.7,34,36,-39,40,43,-46,36,43,79
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Women's Youth Under 15 55Kg,Rowan Baker,53.5,28,-31,34,34,37,40,34,40,74
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Women's Youth Under 15 59Kg,Danica Hazell,56,25,28,31,30,33,36,31,36,67
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 15 61Kg,Connor Kemp,60.9,23,25,-28,32,36,39,25,39,64
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Men's Youth Under 15 55Kg,Shay Denham,54.9,25,28,-30,32,34,-36,28,34,62
BWL Southern Regional Youth Series 2 - 2019,2019-01-27,Women's Youth Under 15 55Kg,Niamh Denham,49.4,20,23,25,25,28,30,25,30,55
