event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
MSC Performance Open 2018,2018-10-07,Men's Senior 102Kg,Charlie Stone,101.1,130,135,140,160,166,0,140,166,306
MSC Performance Open 2018,2018-10-07,Men's Senior 89Kg,Harry Kean,87.5,105,110,115,140,145,-150,115,145,260
MSC Performance Open 2018,2018-10-07,Men's Under 23 67Kg,Richard Huynh,66.8,-90,90,95,105,112,120,95,120,215
MSC Performance Open 2018,2018-10-07,Men's Senior 81Kg,Curtis Williston,76.6,78,82,87,105,112,118,87,118,205
MSC Performance Open 2018,2018-10-07,Men's Senior 81Kg,Michal Czerep,76.6,80,85,-90,100,105,-110,85,105,190
MSC Performance Open 2018,2018-10-07,Men's Senior 81Kg,Emmanuel Simukwayi,77.3,-70,70,75,95,100,105,75,105,180
MSC Performance Open 2018,2018-10-07,Men's Junior Under 20 89Kg,Dominic Hatton-Woods,84.9,63,68,73,93,98,-103,73,98,171
MSC Performance Open 2018,2018-10-07,Women's Senior 71Kg,Jessica Tea,68.9,70,-72,-72,90,93,95,70,95,165
MSC Performance Open 2018,2018-10-07,Women's Senior 87+Kg,Victoria Strudwick,100.7,55,60,-65,75,80,85,60,85,145
MSC Performance Open 2018,2018-10-07,Women's Senior 64Kg,Elizabeth Rigg,64,55,60,-65,70,72,74,60,74,134
MSC Performance Open 2018,2018-10-07,Men's Senior 67Kg,Abdul Mannan Nawaz,65.3,55,58,-62,65,68,-71,58,68,126
MSC Performance Open 2018,2018-10-07,Women's Senior 55Kg,Catherine Shamel,53.7,37,-40,40,50,53,55,40,55,95
MSC Performance Open 2018,2018-10-07,Women's Senior 49Kg,Jennifer Amores,49,36,-40,-40,-54,54,-57,36,54,90
MSC Performance Open 2018,2018-10-07,Women's Senior 71Kg,Zara Javaid,67.3,-25,25,30,30,35,-40,30,35,65
