event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 109+Kg,Gordon Shaw,131.7,155,160,0,180,0,0,160,180,340
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 109+Kg,Gordon Shaw,131.7,155,150,0,180,0,0,155,180,335
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 109+Kg,Gordon Shaw,131.7,155,150,0,180,0,0,155,180,335
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 96Kg,Edward Smale,90.9,126,0,0,147,155,0,126,155,281
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 96Kg,Edward Smale,90.9,126,0,0,147,0,0,126,147,273
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 96Kg,Myren Madden,93.1,123,0,0,146,0,0,123,146,269
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 96Kg,Myren Madden,93.1,123,0,0,146,0,0,123,146,269
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 89Kg,Michael Webb,86.3,110,0,0,130,0,0,110,130,240
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 89Kg,Michael Webb,86.3,110,0,0,130,0,0,110,130,240
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 89Kg,Sam Finch,86.5,93,97,100,125,-130,133,100,133,233
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 89Kg,Sam Finch,86.5,93,97,100,125,-130,133,100,133,233
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 81Kg,George Kinnell,73.9,90,-92,-92,117,122,-127,90,122,212
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 81Kg,George Kinnell,73.9,90,-92,-92,117,122,-127,90,122,212
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 73Kg,Jack Hutchinson,68,80,83,0,103,110,0,83,110,193
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 73Kg,Jack Hutchinson,68,80,83,0,103,110,0,83,110,193
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Masters (40-44) 89Kg,Neil Wharton,84,70,75,78,95,98,-100,78,98,176
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Masters (40-44) 89Kg,Neil Wharton,84,70,75,78,95,98,-100,78,98,176
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Masters (45-49) 89Kg,Steve Harris,85.15,75,80,85,90,-100,-105,85,90,175
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Masters (45-49) 89Kg,Steve Harris,85.15,75,80,85,90,-100,-105,85,90,175
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 55Kg,Kayleigh-Anne Steele,54.8,68,0,0,88,91,0,68,91,159
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 55Kg,Kayleigh-Anne Steele,54.8,68,0,0,88,91,0,68,91,159
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 76Kg,Charlotte Gregory,73.6,69,0,0,86,0,0,69,86,155
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 76Kg,Charlotte Gregory,73.6,69,0,0,86,0,0,69,86,155
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 81Kg,Emily Nordvang,79.8,67,70,72,82,0,0,72,82,154
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 81Kg,Emily Nordvang,79.8,67,70,72,82,0,0,72,82,154
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 76Kg,Holly O'Shea,72.8,68,0,0,85,0,0,68,85,153
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 76Kg,Holly O'Shea,72.8,68,0,0,85,0,0,68,85,153
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 76Kg,Louise Richards,74.5,70,-75,0,80,0,0,70,80,150
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 55Kg,Noorin Gulam,53.1,66,0,0,84,0,0,66,84,150
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 76Kg,Louise Richards,74.5,70,-75,0,80,0,0,70,80,150
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 55Kg,Noorin Gulam,53.1,66,0,0,84,0,0,66,84,150
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 64Kg,Olga Krzyszton,63.4,65,0,0,81,0,0,65,81,146
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 64Kg,Olga Krzyszton,63.4,65,0,0,81,0,0,65,81,146
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Youth Under 17 55Kg,Sebastian Lawton,54.8,55,60,63,80,82,0,63,82,145
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Youth Under 17 73Kg,Harrison Deeley,68.8,65,0,0,80,0,0,65,80,145
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Youth Under 17 55Kg,Sebastian Lawton,54.8,55,60,63,80,82,0,63,82,145
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Youth Under 17 73Kg,Harrison Deeley,68.8,65,0,0,80,0,0,65,80,145
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 71Kg,Kate Barton,69.8,63,0,0,79,0,0,63,79,142
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 71Kg,Kate Barton,69.8,63,0,0,79,0,0,63,79,142
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Youth Under 17 67Kg,Corey Swaine,64.7,68,0,0,73,0,0,68,73,141
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Youth Under 17 67Kg,Corey Swaine,64.7,68,0,0,73,0,0,68,73,141
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Youth Under 15 67Kg,George Burnham,62.7,58,60,63,65,68,70,63,70,133
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Youth Under 15 67Kg,George Burnham,62.7,58,60,63,65,68,70,63,70,133
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Youth Under 17 61Kg,Elliot Tappin,57.9,59,0,0,73,0,0,59,73,132
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Youth Under 17 61Kg,Elliot Tappin,57.9,59,0,0,73,0,0,59,73,132
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 59Kg,Sarah Hattee,56.9,46,48,51,65,68,-71,51,68,119
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 59Kg,Sarah Hattee,56.9,46,48,51,65,68,-71,51,68,119
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 64Kg,Prudence Bradley,60.7,40,42,44,65,0,0,44,65,109
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 64Kg,Prudence Bradley,60.7,40,42,44,65,0,0,44,65,109
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 64Kg,Jeanette Badham,61.05,42,45,-47,55,60,-62,45,60,105
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Senior 64Kg,Jeanette Badham,61.05,42,45,-47,55,60,-62,45,60,105
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Masters (35-39) 55Kg,Natalie Eyers,53.9,45,-48,48,55,-58,0,48,55,103
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Masters (35-39) 55Kg,Natalie Eyers,53.9,45,-48,48,55,-58,0,48,55,103
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Youth Under 17 55Kg,Sophie Gibson,53.8,40,0,0,-47,50,0,40,50,90
Virtual BWL Midlands Open Series 2,2020-10-04,Women's Youth Under 17 55Kg,Sophie Gibson,53.8,40,0,0,-47,50,0,40,50,90
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 96Kg,Josh Heinich,90.6,84,0,0,-110,0,0,84,0,84
Virtual BWL Midlands Open Series 2,2020-10-04,Men's Senior 96Kg,Josh Heinich,90.6,84,0,0,-110,0,0,84,0,84
