event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2017 British University & College Championships,2017-04-01,Men's Senior 94Kg,Cyrille Tchatchet II,93.2,-140,140,0,177,0,0,140,177,317
2017 British University & College Championships,2017-04-02,Men's Senior +105Kg,Daniel Babatunde,112,115,120,126,140,150,160,126,160,286
2017 British University & College Championships,2017-04-01,Men's Senior 94Kg,Theo Morgan,93.2,-125,-125,125,151,-156,0,125,151,276
2017 British University & College Championships,2017-04-01,Men's Senior 77Kg,Chris Murray,74.6,118,123,128,-148,148,-157,128,148,276
2017 British University & College Championships,2017-04-01,Men's Senior 94Kg,Joe Blacker,92.2,110,115,-120,-145,145,155,115,155,270
2017 British University & College Championships,2017-04-02,Men's Senior 105Kg,Matthew Fenton,101.4,110,116,-121,-140,140,150,116,150,266
2017 British University & College Championships,2017-04-01,Men's Senior 77Kg,Kian Panjavi,70,114,116,118,130,134,142,118,142,260
2017 British University & College Championships,2017-04-01,Men's Senior 94Kg,Benedict Millson,92.8,110,-115,115,138,143,-146,115,143,258
2017 British University & College Championships,2017-04-02,Men's Senior 85Kg,Calum McNamara,84.8,112,-116,-116,-142,142,-146,112,142,254
2017 British University & College Championships,2017-04-01,Men's Senior 77Kg,Mason Symonds,76,104,108,111,137,-143,143,111,143,254
2017 British University & College Championships,2017-04-02,Men's Senior 85Kg,Chi Chea,77.2,105,108,112,-139,-140,140,112,140,252
2017 British University & College Championships,2017-04-02,Men's Senior +105Kg,Max Bedouet,108.4,116,-120,-121,135,-141,-141,116,135,251
2017 British University & College Championships,2017-04-01,Men's Senior 77Kg,Luke Stopford,76.2,114,117,120,-131,131,-135,120,131,251
2017 British University & College Championships,2017-04-01,Men's Senior 94Kg,Chris Backhouse,92.2,110,-115,-15,140,-145,-145,110,140,250
2017 British University & College Championships,2017-04-02,Men's Senior 85Kg,Jonathan Smith,84.8,105,-110,-110,136,140,-146,105,140,245
2017 British University & College Championships,2017-04-02,Men's Senior 105Kg,Jorge Bennetts Camacho,102.6,95,105,110,130,135,-147,110,135,245
2017 British University & College Championships,2017-04-01,Men's Senior 77Kg,karl Mcclean,74.2,97,103,-110,-135,135,140,103,140,243
2017 British University & College Championships,2017-04-01,Men's Senior 69Kg,Nam Ahmadi,69,108,-111,-111,-135,135,-145,108,135,243
2017 British University & College Championships,2017-04-02,Men's Senior 105Kg,Alex Harlow,101,100,-106,106,130,-135,135,106,135,241
2017 British University & College Championships,2017-04-02,Men's Senior 85Kg,Jack Sproson,83.4,103,107,110,125,130,-135,110,130,240
2017 British University & College Championships,2017-04-02,Men's Senior 85Kg,James MacPhie,84,105,-110,-110,-131,134,-138,105,134,239
2017 British University & College Championships,2017-04-01,Men's Senior 69Kg,Alex Braithwaite,68.2,100,104,107,122,128,132,107,132,239
