event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Hallam Barbell Club Open III 2018,2018-04-14,Men's Junior Under 20 85Kg,Murtaza Nadeem,79.6,118,122,126,142,147,-151,126,147,273
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 105Kg,Valdas Kazakevicius,102.8,110,116,120,140,150,-160,120,150,270
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 85Kg,Joseph Mulhern,83.4,110,115,120,143,147,-152,120,147,267
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 77Kg,Sam Young,76.9,-100,100,-110,135,140,145,100,145,245
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 69Kg,Jonathan Chin,68.6,100,105,-112,130,136,-140,105,136,241
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 85Kg,James Walker,83.6,95,100,103,115,120,125,103,125,228
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 85Kg,Kieran Bolko,83.9,91,93,97,116,-120,120,97,120,217
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 105Kg,Ashley Beaumont,97.4,80,85,-90,117,123,130,85,130,215
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 77Kg,Iain Shawley,73.6,85,90,-95,110,115,120,90,120,210
Hallam Barbell Club Open III 2018,2018-04-14,Men's Masters (40-44) 94Kg,Dominic Beardwell,94,75,80,84,110,-120,120,84,120,204
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 94Kg,Stephen Sharp,89.4,80,85,90,105,-110,110,90,110,200
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 69Kg,Kieran Hart,68.2,-75,75,80,105,110,-115,80,110,190
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 105Kg,Hugo Sandars,100.8,80,85,-91,105,-110,-110,85,105,190
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 85Kg,Paul Walpole,84.8,65,74,80,90,100,-110,80,100,180
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 85Kg,Thomas Brayford,84.6,68,72,78,95,98,101,78,101,179
Hallam Barbell Club Open III 2018,2018-04-14,Men's Senior 94Kg,James West,90.4,65,70,75,85,90,95,75,95,170
Hallam Barbell Club Open III 2018,2018-04-14,Men's Masters (35-39) 56Kg,Martyn Riley,55.3,67,70,72,80,85,91,72,91,163
Hallam Barbell Club Open III 2018,2018-04-14,Men's Junior Under 20 77Kg,Philip Dee,75.4,65,70,-73,-90,90,-95,70,90,160
Hallam Barbell Club Open III 2018,2018-04-14,Women's Senior 69Kg,Amy Salt,68.8,65,-70,-70,90,95,-100,65,95,160
Hallam Barbell Club Open III 2018,2018-04-14,Women's Senior 58Kg,Layla Green,57.8,63,66,68,73,75,78,68,78,146
Hallam Barbell Club Open III 2018,2018-04-14,Women's Senior 69Kg,Freya Wade,69,-58,58,62,78,80,-83,62,80,142
Hallam Barbell Club Open III 2018,2018-04-14,Women's Senior 58Kg,Kate Hodge,57.4,48,52,55,62,65,68,55,68,123
Hallam Barbell Club Open III 2018,2018-04-14,Men's Masters (45-49) 94Kg,Wayne Richardson,93.7,50,-52,52,70,-75,-75,52,70,122
Hallam Barbell Club Open III 2018,2018-04-14,Women's Senior 90Kg,Victoria De Val,86.8,45,-50,50,65,68,71,50,71,121
Hallam Barbell Club Open III 2018,2018-04-14,Women's Senior 58Kg,Katriona James,56.8,50,54,-58,63,-66,66,54,66,120
Hallam Barbell Club Open III 2018,2018-04-14,Women's Senior 69Kg,Carmen Makepeace,67.8,45,50,55,55,60,65,55,65,120
Hallam Barbell Club Open III 2018,2018-04-14,Women's Masters (35-39) 69Kg,Alexandra Soden,69,40,43,-45,50,53,55,43,55,98
Hallam Barbell Club Open III 2018,2018-04-14,Women's Under 23 75Kg,Miriam Richmond,74.2,40,45,-50,45,50,-55,45,50,95
Hallam Barbell Club Open III 2018,2018-04-14,Women's Senior 63Kg,Lynne Auton,59.8,36,39,41,45,48,51,41,51,92
Hallam Barbell Club Open III 2018,2018-04-14,Women's Senior 58Kg,Jennifer Hambling,58,20,25,-30,35,40,45,25,45,70
Hallam Barbell Club Open III 2018,2018-04-14,Women's Senior 63Kg,Lucy Smith,61,-59,-59,-59,0,0,0,0,0,0
