event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2021 BWL Open Series 5,2021-05-31,Men's Senior 109+Kg,Matthew Jones,118.3,128,134,0,160,167,171,134,171,305
2021 BWL Open Series 5,2021-05-31,Men's Senior 102Kg,Benedict Millson,100.5,133,137,140,153,-160,163,140,163,303
2021 BWL Open Series 5,2021-05-31,Men's Senior 89Kg,Ollie Cahill,84,130,135,0,155,0,0,135,155,290
2021 BWL Open Series 5,2021-05-31,Men's Senior 89Kg,Jonathan Biggin,89,130,0,0,155,0,0,130,155,285
2021 BWL Open Series 5,2021-05-31,Men's Masters (35-39) 109+Kg,Mihai Bagutiu,136.4,125,130,0,150,-155,0,130,150,280
2021 BWL Open Series 5,2021-05-31,Men's Senior 81Kg,Ryan Sweetman,75.7,115,118,121,148,153,156,121,156,277
2021 BWL Open Series 5,2021-05-31,Men's Under 23 89Kg,Jason Epton,82.3,120,0,0,150,155,0,120,155,275
2021 BWL Open Series 5,2021-05-31,Men's Masters (40-44) 109+Kg,iain Couling,123.1,110,120,125,125,135,145,125,145,270
2021 BWL Open Series 5,2021-05-31,Men's Under 23 96Kg,Stephen Bestman,92.5,110,115,120,140,-145,150,120,150,270
2021 BWL Open Series 5,2021-05-31,Men's Senior 81Kg,Lawrie Wilkinson,79.8,115,120,0,130,135,0,120,135,255
2021 BWL Open Series 5,2021-05-31,Men's Senior 96Kg,Tristan Snell,93.5,106,109,112,124,127,130,112,130,242
2021 BWL Open Series 5,2021-05-31,Men's Masters (40-44) 81Kg,Jamie Mabrouk,78.8,90,94,-97,123,126,129,94,129,223
2021 BWL Open Series 5,2021-05-31,Men's Junior Under 20 67Kg,James Richardson,66.4,90,95,100,105,110,115,100,115,215
2021 BWL Open Series 5,2021-05-31,Men's Under 23 61Kg,Yegeun Ji,60.5,85,89,92,113,117,120,92,120,212
2021 BWL Open Series 5,2021-05-31,Men's Masters (35-39) 89Kg,thomas stringwell,88.3,80,85,90,110,115,-120,90,115,205
2021 BWL Open Series 5,2021-05-31,Men's Under 23 61Kg,Kieran Stiles,60.8,85,90,-92,100,110,0,90,110,200
2021 BWL Open Series 5,2021-05-31,Women's Senior 76Kg,Sarah Wiltshire,75.6,86,-89,89,104,-107,107,89,107,196
2021 BWL Open Series 5,2021-05-31,Women's Senior 87+Kg,Lauren Miller,88.9,81,84,-86,103,108,110,84,110,194
2021 BWL Open Series 5,2021-05-31,Men's Masters (40-44) 89Kg,Steven McCombe,88.5,90,0,0,100,0,0,90,100,190
2021 BWL Open Series 5,2021-05-31,Women's Senior 87Kg,Sophie Hammond-Margetson,86.6,80,82,85,102,-105,-105,85,102,187
2021 BWL Open Series 5,2021-05-31,Men's Masters (40-44) 81Kg,Jason Abraham,80.4,80,83,85,100,-105,-110,85,100,185
2021 BWL Open Series 5,2021-05-31,Women's Senior 64Kg,Laura Hollobon,61.4,75,78,81,97,-100,100,81,100,181
2021 BWL Open Series 5,2021-05-31,Women's Youth Under 17 76Kg,Isabella Brown,74,81,83,0,95,97,0,83,97,180
2021 BWL Open Series 5,2021-05-31,Women's Senior 71Kg,Erin Barton,68,75,78,80,90,95,100,80,100,180
2021 BWL Open Series 5,2021-05-31,Women's Senior 71Kg,Natasha Osgood,65.8,75,78,80,94,-98,100,80,100,180
2021 BWL Open Series 5,2021-05-31,Women's Senior 71Kg,Sheli McCoy,66.8,70,75,80,95,-97,100,80,100,180
2021 BWL Open Series 5,2021-05-31,Women's Under 23 87+Kg,Rebecca Gilbert,92.5,-76,78,80,90,95,100,80,100,180
2021 BWL Open Series 5,2021-05-31,Women's Senior 64Kg,Laura Hollobon,61.4,75,78,81,97,-100,-100,81,97,178
2021 BWL Open Series 5,2021-05-31,Women's Senior 87Kg,Alexandra Cave,81.2,70,-74,76,95,100,102,76,102,178
2021 BWL Open Series 5,2021-05-31,Men's Junior Under 20 67Kg,Hari Kandiah,66.2,70,75,0,90,95,101,75,101,176
2021 BWL Open Series 5,2021-05-31,Women's Under 23 71Kg,Alice Aitchison,68.7,75,0,0,95,100,0,75,100,175
2021 BWL Open Series 5,2021-05-31,Men's Junior Under 20 61Kg,Stuart Shilliday,59.6,75,78,80,95,-100,-101,80,95,175
2021 BWL Open Series 5,2021-05-31,Women's Senior 59Kg,Emma Meek,58.1,73,75,77,-93,93,95,77,95,172
