event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Lakeside Open 2018,2018-08-19,Men's Under 23 109Kg,Christopher Parnaby,104.5,110,-115,117,146,-151,151,117,151,268
Lakeside Open 2018,2018-08-19,Men's Senior 102Kg,Troy Langdon,100.9,105,110,-115,131,136,142,110,142,252
Lakeside Open 2018,2018-08-19,Men's Senior 96Kg,Thomas Bane,92.8,100,-103,103,123,-127,-127,103,123,226
Lakeside Open 2018,2018-08-19,Men's Senior 96Kg,Andrew Varnham,91,83,87,92,117,124,-130,92,124,216
Lakeside Open 2018,2018-08-19,Men's Senior 89Kg,Jack Roberts,84.1,85,90,95,110,116,-126,95,116,211
Lakeside Open 2018,2018-08-19,Men's Senior 81Kg,Paul Fender,76,87,92,96,107,-114,-114,96,107,203
Lakeside Open 2018,2018-08-19,Men's Senior 81Kg,Jamie Hope,74.5,80,-82,85,110,112,117,85,117,202
Lakeside Open 2018,2018-08-19,Men's Senior 96Kg,Kamil Kucinski,89.4,78,81,85,98,102,106,85,106,191
Lakeside Open 2018,2018-08-19,Men's Under 23 96Kg,Declan Fields,90.8,82,-87,-87,100,104,108,82,108,190
Lakeside Open 2018,2018-08-19,Men's Senior 89Kg,Ashley Walke,84.2,72,77,81,100,106,-109,81,106,187
Lakeside Open 2018,2018-08-19,Men's Senior 81Kg,Henry Hussey,79.5,74,78,81,96,101,-108,81,101,182
Lakeside Open 2018,2018-08-19,Men's Senior 73Kg,arfon roberts,70.9,76,81,-86,91,96,-102,81,96,177
Lakeside Open 2018,2018-08-19,Men's Senior 96Kg,Oliver Easterbrook,94,71,74,77,95,99,-104,77,99,176
Lakeside Open 2018,2018-08-19,Men's Senior 96Kg,Angus Cadden,93.5,65,70,75,-95,95,100,75,100,175
Lakeside Open 2018,2018-08-19,Men's Junior Under 20 89Kg,Dominic Hatton-Woods,81.9,60,65,71,90,95,101,71,101,172
Lakeside Open 2018,2018-08-19,Women's Senior 87Kg,Amy Johnson,82.2,60,66,71,87,93,100,71,100,171
