event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NWL Schools Championships 2019,2019-10-12,Men's Youth Under 15 61Kg,William Bell,59.8,50,55,60,65,70,-75,60,70,130
NWL Schools Championships 2019,2019-10-12,Women's Youth Under 17 71Kg,Niamh Collins,70.7,47,-52,-52,60,62,66,47,66,113
NWL Schools Championships 2019,2019-10-12,Men's Youth Under 15 61Kg,Louis Hawkins,57.8,45,48,51,55,58,61,51,61,112
NWL Schools Championships 2019,2019-10-12,Women's Youth Under 15 81+Kg,Kiera Walton,91.5,39,42,44,55,60,63,44,63,107
NWL Schools Championships 2019,2019-10-12,Women's Youth Under 15 71Kg,Chloe Ramage,66.6,35,40,45,45,51,55,45,55,100
NWL Schools Championships 2019,2019-10-12,Women's Youth Under 17 64Kg,Leah Saka-Fajic,64,43,-46,-47,48,52,-55,43,52,95
NWL Schools Championships 2019,2019-10-12,Men's Youth Under 17 55Kg,NATHAN THOMAS,51.3,40,43,45,45,50,-55,45,50,95
NWL Schools Championships 2019,2019-10-12,Women's Youth Under 15 71Kg,Harley Dillon,68.7,34,37,-40,45,50,54,37,54,91
NWL Schools Championships 2019,2019-10-12,Men's Youth Under 15 49Kg,LEN Saka-Fajic,46.8,35,38,-40,45,48,50,38,50,88
NWL Schools Championships 2019,2019-10-12,Men's Youth Under 15 55Kg,Timon Ho,50,-28,30,33,40,-45,45,33,45,78
NWL Schools Championships 2019,2019-10-12,Men's Youth Under 15 55Kg,Thomas Jones,54,30,32,33,38,41,43,33,43,76
NWL Schools Championships 2019,2019-10-12,Men's Youth Under 15 81Kg,Troy Murray,79.6,-25,25,30,38,41,43,30,43,73
NWL Schools Championships 2019,2019-10-12,Men's Youth Under 15 67Kg,Dylan Thomas,65.2,25,28,30,35,40,-43,30,40,70
NWL Schools Championships 2019,2019-10-12,Women's Youth Under 15 71Kg,Megan Williams,66.6,30,-33,-33,40,-42,-42,30,40,70
NWL Schools Championships 2019,2019-10-12,Men's Youth Under 15 55Kg,Charles Plant,51.6,25,28,30,30,35,-37,30,35,65
NWL Schools Championships 2019,2019-10-12,Men's Youth Under 15 67Kg,Calum Wright,67,25,28,30,30,35,-37,30,35,65
NWL Schools Championships 2019,2019-10-12,Men's Youth Under 15 49Kg,Joshua Panter,42,24,26,28,26,-29,29,28,29,57
NWL Schools Championships 2019,2019-10-12,Men's Youth Under 15 49Kg,Riley Mason,47.8,24,-26,26,26,29,-32,26,29,55
