event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Scottish Age Group Championships,2021-10-17,Men's Junior Under 20 96Kg,Aiden Sheeran,95.3,100,105,110,145,152,-160,110,152,262
Scottish Age Group Championships,2021-10-17,Men's Junior Under 20 81Kg,Ross Sinclair,80.1,100,105,110,128,133,137,110,137,247
Scottish Age Group Championships,2021-10-17,Men's Youth Under 17 89Kg,Callum Holland,81.7,-95,95,-100,130,-135,-143,95,130,225
Scottish Age Group Championships,2021-10-17,Men's Junior Under 20 102Kg,Josh Murray,101.4,80,85,90,105,110,115,90,115,205
Scottish Age Group Championships,2021-10-17,Men's Junior Under 20 67Kg,ally mcgrath,66,80,84,-87,107,112,-118,84,112,196
Scottish Age Group Championships,2021-10-17,Men's Youth Under 15 102+Kg,cody johnston,110.3,75,80,83,90,-100,-100,83,90,173
Scottish Age Group Championships,2021-10-17,Women's Youth Under 17 81+Kg,Tyler Johnston,92.8,70,73,76,91,95,-100,76,95,171
Scottish Age Group Championships,2021-10-17,Men's Youth Under 15 67Kg,rhys deeley,66,-68,68,72,85,90,95,72,95,167
Scottish Age Group Championships,2021-10-17,Men's Youth Under 15 73Kg,Corey Duncan,70.7,65,70,-75,90,95,-100,70,95,165
Scottish Age Group Championships,2021-10-17,Men's Youth Under 17 73Kg,Corey Paterson,70.5,63,67,70,84,88,90,70,90,160
Scottish Age Group Championships,2021-10-17,Men's Youth Under 17 96Kg,Harry Preston,89.6,-63,63,70,84,-90,90,70,90,160
Scottish Age Group Championships,2021-10-17,Men's Youth Under 15 89Kg,Angus Robertson,84.1,52,-57,57,70,75,80,57,80,137
Scottish Age Group Championships,2021-10-17,Women's Under 23 59Kg,Kelly Skea,59,57,60,-62,73,76,-80,60,76,136
Scottish Age Group Championships,2021-10-17,Men's Youth Under 17 96Kg,Sol Smillie,93.1,50,54,58,55,60,64,58,64,122
Scottish Age Group Championships,2021-10-17,Men's Youth Under 15 55Kg,Ross McWatt,49.8,45,48,52,62,65,-68,52,65,117
Scottish Age Group Championships,2021-10-17,Women's Under 23 71Kg,Gülsüm Önal,70,43,48,51,60,63,66,51,66,117
Scottish Age Group Championships,2021-10-17,Women's Under 23 59Kg,Regan McMillan,56.8,40,42,44,60,64,68,44,68,112
Scottish Age Group Championships,2021-10-17,Women's Youth Under 15 55Kg,Jorja McNaughton,50.6,45,48,50,57,60,-63,50,60,110
Scottish Age Group Championships,2021-10-17,Men's Youth Under 15 61Kg,Jamie Forbes,58.3,35,-40,40,50,54,-58,40,54,94
Scottish Age Group Championships,2021-10-17,Men's Under 23 89Kg,Pablo Miró,85.8,80,85,-90,-105,-105,-105,85,0,85
