event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Lincoln WL Open 2018,2018-12-09,Men's Senior 96Kg,Aidan Birch,92.8,120,125,0,-150,150,-160,125,150,275
Lincoln WL Open 2018,2018-12-09,Men's Junior Under 20 89Kg,Laurence Oakden,86.3,112,115,118,137,142,148,118,148,266
Lincoln WL Open 2018,2018-12-09,Men's Senior 96Kg,Joe Blacker,95.9,114,-120,-120,150,-156,-156,114,150,264
Lincoln WL Open 2018,2018-12-09,Men's Senior 89Kg,Matt Thompson,87.9,102,107,112,130,136,143,112,143,255
Lincoln WL Open 2018,2018-12-09,Men's Senior 81Kg,Andrew McCoy,79.7,-108,108,-112,133,-142,-142,108,133,241
Lincoln WL Open 2018,2018-12-09,Men's Senior 81Kg,Mark Brewer,79.5,95,-102,102,115,120,-125,102,120,222
Lincoln WL Open 2018,2018-12-09,Men's Junior Under 20 89Kg,Louis Mellors,88.3,85,90,94,113,120,-125,94,120,214
Lincoln WL Open 2018,2018-12-09,Men's Junior Under 20 81Kg,Tom Coyle,80.8,81,85,91,110,115,121,91,121,212
Lincoln WL Open 2018,2018-12-09,Men's Masters (40-44) 96Kg,Nigel Bluff,95,90,-95,100,100,-105,105,100,105,205
Lincoln WL Open 2018,2018-12-09,Men's Senior 73Kg,Matt Reid,72.2,85,89,92,105,109,-113,92,109,201
Lincoln WL Open 2018,2018-12-09,Men's Senior 81Kg,Ashley Fowler,76.9,82,-85,-92,100,110,-112,82,110,192
Lincoln WL Open 2018,2018-12-09,Men's Junior Under 20 89Kg,Harry Molinario,88.8,70,75,80,95,105,110,80,110,190
Lincoln WL Open 2018,2018-12-09,Men's Masters (35-39) 81Kg,Neil Wharton,80,65,70,75,90,100,105,75,105,180
Lincoln WL Open 2018,2018-12-09,Men's Senior 73Kg,Nick Meldrum,68.8,70,75,80,87,92,-95,80,92,172
Lincoln WL Open 2018,2018-12-09,Women's Senior 81Kg,Charlotte Weatherall-Smith,78,62,65,68,85,90,95,68,95,163
Lincoln WL Open 2018,2018-12-09,Women's Senior 76Kg,Jasmine Isoyama,74.6,67,-70,70,84,87,-90,70,87,157
Lincoln WL Open 2018,2018-12-09,Women's Senior 59Kg,Rosemary McDonald,58.8,70,-75,-75,86,-90,-90,70,86,156
Lincoln WL Open 2018,2018-12-09,Women's Senior 81Kg,Laura Brenner,80.4,-62,62,-65,86,89,-92,62,89,151
Lincoln WL Open 2018,2018-12-09,Women's Senior 87+Kg,Victoria Strudwick,99.1,62,-67,-67,80,-84,84,62,84,146
Lincoln WL Open 2018,2018-12-09,Men's Senior 67Kg,Abdul Mannan Nawaz,66.3,60,64,68,72,77,-82,68,77,145
Lincoln WL Open 2018,2018-12-09,Women's Senior 59Kg,Suzanne Birchall,57.2,55,60,65,75,-80,-83,65,75,140
Lincoln WL Open 2018,2018-12-09,Men's Youth Under 17 61Kg,Josh Marriott,60.5,60,-63,-63,73,77,-80,60,77,137
Lincoln WL Open 2018,2018-12-09,Women's Senior 55Kg,Jane Lee-Isted,54.6,52,54,56,73,76,80,56,80,136
Lincoln WL Open 2018,2018-12-09,Men's Senior 102Kg,Liam Rodgers,100.6,-128,132,-135,-155,-155,-155,132,0,132
Lincoln WL Open 2018,2018-12-09,Men's Masters (55-59) 73Kg,Colm McCoy,71.8,50,-60,-60,70,78,-82,50,78,128
Lincoln WL Open 2018,2018-12-09,Women's Senior 64Kg,Carmen Makepeace,62.3,-57,57,-61,-70,-70,70,57,70,127
Lincoln WL Open 2018,2018-12-09,Women's Senior 59Kg,Susana Martinez,58,-54,54,-57,70,-74,-75,54,70,124
Lincoln WL Open 2018,2018-12-09,Women's Masters (35-39) 55Kg,Gemma Peregrine,54.4,47,51,-55,61,65,70,51,70,121
Lincoln WL Open 2018,2018-12-09,Women's Senior 55Kg,Hannah Prangnell,54.6,55,-60,-60,60,65,-70,55,65,120
Lincoln WL Open 2018,2018-12-09,Women's Senior 64Kg,Natalie McLaughlin,63.6,48,-50,50,60,63,64,50,64,114
Lincoln WL Open 2018,2018-12-09,Men's Masters (35-39) 73Kg,Krzysztof Romaniuk,73,40,45,-50,55,60,-65,45,60,105
Lincoln WL Open 2018,2018-12-09,Women's Senior 59Kg,Jennifer Hambling,57.1,35,40,45,50,-55,57,45,57,102
Lincoln WL Open 2018,2018-12-09,Women's Senior 55Kg,Lyndsay Dungworth,53.1,40,-45,45,50,55,-60,45,55,100
Lincoln WL Open 2018,2018-12-09,Women's Junior Under 20 71Kg,Miriam Richmond,71,42,46,-50,53,-57,-57,46,53,99
Lincoln WL Open 2018,2018-12-09,Women's Youth Under 15 55Kg,Daisy Overton,53,30,32,34,48,50,52,34,52,86
Lincoln WL Open 2018,2018-12-09,Women's Masters (50-54) 81Kg,Janet Pope,80.2,32,35,37,39,43,-47,37,43,80
Lincoln WL Open 2018,2018-12-09,Women's Senior 55Kg,Rebecca Ounstead,53.2,20,-25,25,40,-45,45,25,45,70
Lincoln WL Open 2018,2018-12-09,Men's Junior Under 20 67Kg,Charlie Webb,62.4,-55,-55,-55,0,0,0,0,0,0
Lincoln WL Open 2018,2018-12-09,Women's Senior 59Kg,Chloe Little,57.1,-42,-42,-42,0,0,0,0,0,0
