event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
BWL North Open Series 1 2020,2020-03-14,Men's Senior 102Kg,Andrew Griffiths,101.2,135,140,145,-163,163,-170,145,163,308
BWL North Open Series 1 2020,2020-03-14,Men's Junior Under 20 89Kg,Michael Ellison,86.6,100,105,-108,125,130,-135,105,130,235
BWL North Open Series 1 2020,2020-03-14,Men's Senior 109Kg,William Galunic,107.8,90,97,105,120,-130,-135,105,120,225
BWL North Open Series 1 2020,2020-03-14,Men's Masters (35-39) 89Kg,Warren Nightingale,88,97,-105,-108,115,-125,125,97,125,222
BWL North Open Series 1 2020,2020-03-14,Men's Senior 96Kg,Martin Kimberley,94.6,90,-95,-100,120,126,130,90,130,220
BWL North Open Series 1 2020,2020-03-14,Men's Masters (40-44) 96Kg,Mathew Russell,95.1,93,98,-102,115,120,-123,98,120,218
BWL North Open Series 1 2020,2020-03-14,Men's Senior 81Kg,Jugal Thapa,73.4,90,93,97,120,-124,-124,97,120,217
BWL North Open Series 1 2020,2020-03-14,Men's Senior 89Kg,Daniel Beswick,86.9,85,90,-95,105,110,115,90,115,205
BWL North Open Series 1 2020,2020-03-14,Men's Under 23 73Kg,Benjamin Sharpley,72.2,77,80,83,95,110,-103,83,110,193
BWL North Open Series 1 2020,2020-03-14,Men's Senior 81Kg,BRANDON MILLER,79.5,75,80,83,104,110,-115,83,110,193
BWL North Open Series 1 2020,2020-03-14,Men's Senior 89Kg,Joshua Allsop,89,85,-90,91,95,-100,-100,91,95,186
BWL North Open Series 1 2020,2020-03-14,Men's Under 23 73Kg,Harvey Norton,72.4,-72,72,76,100,-105,-106,76,100,176
BWL North Open Series 1 2020,2020-03-14,Men's Senior 89Kg,Harley Nixon,89,75,-80,80,-92,95,-105,80,95,175
BWL North Open Series 1 2020,2020-03-14,Men's Senior 96Kg,Joe Axon,94.3,70,73,-76,100,-105,-105,73,100,173
BWL North Open Series 1 2020,2020-03-14,Men's Senior 73Kg,Mark Tallett,72.9,-66,66,70,92,96,100,70,100,170
BWL North Open Series 1 2020,2020-03-14,Men's Senior 67Kg,Piyush Pandey,66.3,60,65,70,92,95,98,70,98,168
BWL North Open Series 1 2020,2020-03-14,Men's Youth Under 17 67Kg,James Richardson,65.7,65,70,75,80,86,91,75,91,166
BWL North Open Series 1 2020,2020-03-14,Women's Senior 81Kg,Niamh Paterson-Moody,80.7,65,68,-71,81,85,93,68,93,161
BWL North Open Series 1 2020,2020-03-14,Women's Senior 64Kg,Jade Wilson,63.6,67,70,72,83,-87,87,72,87,159
BWL North Open Series 1 2020,2020-03-14,Men's Under 23 81Kg,Liam Deleenheer,80.2,-68,68,-72,87,-91,91,68,91,159
BWL North Open Series 1 2020,2020-03-14,Women's Senior 81Kg,Charlotte Dinsdale,80,65,-69,-69,-85,85,92,65,92,157
BWL North Open Series 1 2020,2020-03-14,Women's Senior 81Kg,Niamh Paterson-Moody,80.7,65,68,-71,81,85,-93,68,85,153
BWL North Open Series 1 2020,2020-03-14,Men's Masters (40-44) 89Kg,Stuart Doran,88.9,60,64,-66,84,-88,88,64,88,152
BWL North Open Series 1 2020,2020-03-14,Women's Senior 76Kg,Sammy Rockett,74,65,69,-72,-82,-82,82,69,82,151
BWL North Open Series 1 2020,2020-03-14,Women's Senior 76Kg,Lauren Robinson,73.9,61,-64,-65,-82,82,86,61,86,147
BWL North Open Series 1 2020,2020-03-14,Women's Senior 76Kg,Freya Wade,73.4,-65,67,-70,80,-84,-85,67,80,147
BWL North Open Series 1 2020,2020-03-14,Women's Senior 64Kg,Neza Ribaric,63.9,63,66,-69,78,-82,-82,66,78,144
BWL North Open Series 1 2020,2020-03-14,Women's Senior 87Kg,Joey Gwinnell,86,50,-55,55,75,80,83,55,83,138
BWL North Open Series 1 2020,2020-03-14,Women's Senior 76Kg,Heather Flannery,73.7,60,-63,-63,73,77,-80,60,77,137
BWL North Open Series 1 2020,2020-03-14,Men's Youth Under 15 89Kg,Joseph Robertson,87.7,55,59,62,-75,75,-78,62,75,137
BWL North Open Series 1 2020,2020-03-14,Women's Senior 87+Kg,Amy Massey,113.6,55,57,62,70,73,-77,62,73,135
BWL North Open Series 1 2020,2020-03-14,Women's Masters (35-39) 55Kg,Gemma Peregrine,54.6,56,59,61,72,-76,-76,61,72,133
BWL North Open Series 1 2020,2020-03-14,Women's Senior 55Kg,Emma Savage,53.1,-55,55,58,-70,73,-76,58,73,131
