event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NI Weightlifting Autumn Championships,2019-10-27,Men's Senior 96Kg,Giuseppe Aschettino,95.3,-120,123,-126,150,155,-160,123,155,278
NI Weightlifting Autumn Championships,2019-10-27,Men's Senior 96Kg,Stephen Forbes,93.1,120,-125,-130,143,148,154,120,154,274
NI Weightlifting Autumn Championships,2019-10-27,Men's Under 23 109+Kg,Cameron Montgomery,122.4,-110,110,115,-148,148,155,115,155,270
NI Weightlifting Autumn Championships,2019-10-27,Men's Senior 89Kg,James Knox,87.3,110,-115,-115,135,140,144,110,144,254
NI Weightlifting Autumn Championships,2019-10-27,Men's Under 23 89Kg,PATRICK MCALEAVEY,86.2,103,106,110,-120,123,130,110,130,240
NI Weightlifting Autumn Championships,2019-10-27,Men's Junior Under 20 89Kg,Matthew McEvoy,88.8,104,109,-114,118,124,-132,109,124,233
NI Weightlifting Autumn Championships,2019-10-27,Men's Senior 89Kg,Lee Galloway,87.7,97,-101,102,125,130,-135,102,130,232
NI Weightlifting Autumn Championships,2019-10-27,Men's Senior 73Kg,Jonny Flannigan,72.81,95,100,-107,125,128,-132,100,128,228
NI Weightlifting Autumn Championships,2019-10-27,Men's Senior 89Kg,Ross Reaney,85.6,98,-101,-103,130,-135,-135,98,130,228
NI Weightlifting Autumn Championships,2019-10-27,Men's Masters (35-39) 96Kg,MACIEJ ROTKO,95.6,95,-100,101,122,125,-131,101,125,226
NI Weightlifting Autumn Championships,2019-10-27,Men's Senior 81Kg,Mark Thompson,78.2,87,91,-96,120,126,-132,91,126,217
NI Weightlifting Autumn Championships,2019-10-27,Men's Senior 81Kg,james mccloskey-lee,80,-91,92,96,115,120,-125,96,120,216
NI Weightlifting Autumn Championships,2019-10-27,Men's Junior Under 20 81Kg,Ross Harkness,74.1,-90,-90,90,105,110,-117,90,110,200
NI Weightlifting Autumn Championships,2019-10-27,Men's Senior 81Kg,Ciaran McKay,80.5,75,78,81,100,105,110,81,110,191
NI Weightlifting Autumn Championships,2019-10-27,Men's Senior 109Kg,Brendan Boyle,108.9,-76,76,-80,100,106,111,76,111,187
NI Weightlifting Autumn Championships,2019-10-27,Men's Masters (50-54) 89Kg,dermot drain,88.9,75,78,80,95,100,103,80,103,183
NI Weightlifting Autumn Championships,2019-10-27,Men's Senior 96Kg,Ryan O’Neill,92.5,68,72,77,95,100,-105,77,100,177
NI Weightlifting Autumn Championships,2019-10-27,Women's Junior Under 20 87Kg,Rebecca Gilbert,84.4,72,-76,76,85,-89,90,76,90,166
NI Weightlifting Autumn Championships,2019-10-27,Women's Junior Under 20 71Kg,Zoe Kerr,66.9,63,67,72,83,87,92,72,92,164
NI Weightlifting Autumn Championships,2019-10-27,Men's Under 23 96Kg,AIDAN GRIBBIN,92.1,70,75,-80,80,83,-87,75,83,158
NI Weightlifting Autumn Championships,2019-10-27,Men's Youth Under 17 67Kg,Isaiah Maghie,66.4,72,-77,-80,85,-90,-94,72,85,157
NI Weightlifting Autumn Championships,2019-10-27,Women's Senior 59Kg,Hannah Crymble,57.8,66,70,-73,80,85,-88,70,85,155
NI Weightlifting Autumn Championships,2019-10-27,Women's Senior 71Kg,Ashleigh Smyth,70.6,69,-72,-73,-84,85,-88,69,85,154
NI Weightlifting Autumn Championships,2019-10-27,Women's Masters (35-39) 71Kg,Rebekah Thompson,69.1,-65,65,-70,85,89,-92,65,89,154
NI Weightlifting Autumn Championships,2019-10-27,Men's Masters (45-49) 96Kg,scott radcliffe,94.8,57,60,63,75,80,-85,63,80,143
NI Weightlifting Autumn Championships,2019-10-27,Women's Senior 64Kg,Sarah Howes,63.3,58,-61,61,79,-82,-82,61,79,140
NI Weightlifting Autumn Championships,2019-10-27,Women's Senior 59Kg,Shannon Drain,58.9,61,63,-65,76,-78,-78,63,76,139
NI Weightlifting Autumn Championships,2019-10-27,Men's Junior Under 20 61Kg,Stuart Shilliday,57.7,52,55,58,72,77,79,58,79,137
NI Weightlifting Autumn Championships,2019-10-27,Women's Senior 59Kg,Michaela McKay,58.2,57,59,-60,70,-73,-75,59,70,129
NI Weightlifting Autumn Championships,2019-10-27,Women's Masters (40-44) 64Kg,CATHERINE MARTIN,63.4,54,-57,-59,72,-75,-78,54,72,126
NI Weightlifting Autumn Championships,2019-10-27,Women's Senior 71Kg,Gemma McCurdy,68.3,44,48,-51,67,71,-75,48,71,119
NI Weightlifting Autumn Championships,2019-10-27,Men's Youth Under 17 89Kg,Zac Littler,88.2,40,45,50,50,55,60,50,60,110
NI Weightlifting Autumn Championships,2019-10-27,Women's Under 23 71Kg,Sarah Gilbert,67,-47,-47,49,57,61,-64,49,61,110
NI Weightlifting Autumn Championships,2019-10-27,Men's Youth Under 15 73Kg,Stewart Reid,72.7,45,48,51,50,54,57,51,57,108
NI Weightlifting Autumn Championships,2019-10-27,Women's Junior Under 20 55Kg,Jindara Scott,53.6,43,46,49,52,56,-59,49,56,105
NI Weightlifting Autumn Championships,2019-10-27,Women's Youth Under 15 71Kg,Cara Fitzpatrick,64.3,47,-50,-50,52,56,-59,47,56,103
NI Weightlifting Autumn Championships,2019-10-27,Women's Youth Under 17 59Kg,Morgan Hunter,58.9,38,41,44,50,54,-58,44,54,98
NI Weightlifting Autumn Championships,2019-10-27,Men's Youth Under 15 73Kg,Richard Doherty,70,35,42,-46,45,49,54,42,54,96
NI Weightlifting Autumn Championships,2019-10-27,Women's Senior 87+Kg,Catherine Treanor,98.7,35,38,41,45,48,52,41,52,93
NI Weightlifting Autumn Championships,2019-10-27,Women's Senior 87+Kg,Adele O'Neill,95.6,-38,40,-42,45,47,52,40,52,92
NI Weightlifting Autumn Championships,2019-10-27,Women's Senior 59Kg,Rosemary McCann,58.3,35,37,-39,45,-47,47,37,47,84
NI Weightlifting Autumn Championships,2019-10-27,Women's Masters (40-44) 87+Kg,Claire McLarnon,103.8,77,-82,-85,-100,-100,-100,77,0,77
NI Weightlifting Autumn Championships,2019-10-27,Men's Youth Under 15 49Kg,Michael McCorry,44,25,29,-33,36,-39,41,29,41,70
NI Weightlifting Autumn Championships,2019-10-27,Women's Masters (50-54) 64Kg,Emma McCann,63.1,25,27,29,30,35,38,29,38,67
