event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
The Rigs Fitness Open 2017,2017-05-06,Men's Senior +105Kg,John Hanna,138.7,125,130,140,170,180,190,140,190,330
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 105Kg,Liam Rodgers,104.85,130,135,-140,-154,154,160,135,160,295
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 94Kg,Christopher Palser-Thorne,93.15,100,105,-110,145,-150,-150,105,145,250
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 85Kg,Gareth George,84.75,98,103,108,125,136,140,108,140,248
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 94Kg,Riley Hutton,90.3,110,115,-120,-120,120,127,115,127,242
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 105Kg,Jack Crosse,96.9,-100,100,-105,-130,-130,130,100,130,230
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 94Kg,Amir Khan,93.55,98,-108,-108,130,-136,-136,98,130,228
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 94Kg,Justas Pauga,91.4,90,-95,95,125,130,-139,95,130,225
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 85Kg,Louis French,84.9,90,95,-101,112,-116,116,95,116,211
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 77Kg,Owen Jones,76.85,86,91,-94,110,-114,115,91,115,206
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 77Kg,Luke Pryor,77,80,85,-88,107,-113,-115,85,107,192
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 77Kg,Muhammad Hamzah,74.65,-80,80,-84,110,-115,-115,80,110,190
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 77Kg,Michal Czerep,76.35,80,84,88,95,102,-107,88,102,190
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 77Kg,Rajinder Virdee,75.5,79,-85,-85,100,106,111,79,111,190
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 63Kg,Zoe Smith,62.9,70,75,80,90,95,100,80,100,180
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 69Kg,Faye Pittman,68.6,77,-80,-80,102,-107,-111,77,102,179
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 63Kg,Madeleine Harris,62.8,65,-68,70,83,87,-90,70,87,157
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 58Kg,Daisy Melhuish,57.95,62,67,-70,78,83,-88,67,83,150
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 69Kg,Laura Parker,68.3,62,65,67,80,82,-85,67,82,149
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 63Kg,Heather Burt,62.8,63,-66,66,-82,82,-85,66,82,148
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 85Kg,Robert Raymant,84.35,63,65,-67,-80,80,83,65,83,148
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 69Kg,Holly Cooney,68.9,-61,61,-64,84,-88,-88,61,84,145
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 69Kg,Rowena Roos,67.3,-57,57,61,66,70,75,61,75,136
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 69Kg,Rhiannon Devaney,66.75,52,56,-60,73,77,-80,56,77,133
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 90Kg,Sharon Judson,84.05,60,-62,-62,-71,71,-73,60,71,131
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 63Kg,Charlotte Gobell,62.75,50,54,58,64,-68,68,58,68,126
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 63Kg,Yasmin Ansari,63,48,52,56,62,66,-69,56,66,122
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 53Kg,Ella Owen,52,-50,50,55,62,-67,-67,55,62,117
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 53Kg,sheryll pak,51.25,46,49,51,55,-58,-60,51,55,106
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 69Kg,Natalie Simpson,68.8,45,-48,-50,54,-58,-60,45,54,99
The Rigs Fitness Open 2017,2017-05-06,Women's Senior 63Kg,Annie Greenhead,59.9,-40,40,-45,50,55,-60,40,55,95
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 94Kg,Ross Roberts,93.95,-120,-120,-120,0,0,0,0,0,0
The Rigs Fitness Open 2017,2017-05-06,Men's Senior 105Kg,Tomos Ellis-Williams,104.85,-125,-130,-130,0,0,0,0,0,0
