event,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Senior 102Kg,James Newman,99.9,113,117,-121,-140,145,-151,117,145,262
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Senior 81Kg,Kristian McPhee,81,105,112,-115,141,-146,-146,112,141,253
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Senior 81Kg,Panu Yagi,79.1,98,100,105,121,125,131,105,131,236
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Senior 96Kg,Dan Lovell,94.6,95,100,-105,125,-130,133,100,133,233
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Under 23 102Kg,Taylor Probets,100.8,103,-107,-110,-125,126,-138,103,126,229
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Senior 81Kg,Alistair Hines,79.8,-96,96,-100,125,130,-135,96,130,226
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Junior Under 20 81Kg,Will Galloway,81,90,-95,95,126,-130,-130,95,126,221
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Youth Under 17 73Kg,Mackenzie Clark,72.5,-90,90,95,120,-124,-124,95,120,215
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Masters (35-39) 96Kg,Boris FELIX,95.7,90,-95,-100,118,-123,123,90,123,213
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Junior Under 20 109+Kg,Alexander Ferguson,126.4,80,88,-95,110,116,122,88,122,210
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Masters (45-49) 96Kg,Karl Simpson,95.7,-100,-100,100,100,105,-111,100,105,205
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Under 23 89Kg,Declan McGrath,88.5,80,-85,85,100,120,-130,85,120,205
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Senior 73Kg,Scott Humphryes,71.4,73,77,81,103,108,111,81,111,192
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Senior 71Kg,Zoe Goodchild,69.8,75,80,84,90,94,-100,84,94,178
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Under 23 81Kg,Benjamin Redlich,79.8,70,75,78,90,95,100,78,100,178
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Under 23 81Kg,James Sutcliffe,73.5,75,78,-81,95,-100,-100,78,95,173
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Under 23 81Kg,Joshua John-Jules,80.7,70,75,-80,85,90,-95,75,90,165
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Under 23 96Kg,Stephen Bestman,94,-133,-136,-136,160,-166,-166,0,160,160
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Youth Under 17 61Kg,Tayla Hounsell,55.4,65,-70,-72,80,-86,-86,65,80,145
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Senior 64Kg,Julia Lim,60.8,58,61,66,75,78,-80,66,78,144
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Senior 64Kg,Michaela Forgacova,64,-63,64,-65,75,78,80,64,80,144
London Strength X Ronin Strength Throwdown,2022-06-25,Men's Junior Under 20 109Kg,Kun Mo Yang,105.4,-110,-111,-111,130,140,-150,0,140,140
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Masters (35-39) 55Kg,Lucy Barrett,52.6,53,56,-58,75,77,80,56,80,136
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Under 23 87+Kg,Michaela Jenkins,93,55,-61,-64,-71,71,80,55,80,135
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Senior 71Kg,Katerina Stavri,67.9,54,57,-60,72,75,-78,57,75,132
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Youth Under 15 55Kg,Phoebe Davis,53.2,58,60,-63,70,-73,-73,60,70,130
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Masters (40-44) 59Kg,Georgina Williams,55.1,53,55,57,69,72,-74,57,72,129
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Senior 71Kg,Danielle Tinloi,67.5,46,48,50,65,-68,68,50,68,118
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Masters (45-49) 76Kg,Marie-Pierre Shaw,74.9,50,-53,-55,62,66,-69,50,66,116
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Senior 87+Kg,Emily Linnane,93.2,-47,47,49,60,63,-65,49,63,112
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Under 23 64Kg,Giju Kim,63.1,-40,45,50,53,56,-60,50,56,106
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Senior 71Kg,Sofia Gjertsson,68.6,40,42,-44,50,53,55,42,55,97
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Senior 45Kg,Jennifer Amores,45,34,-37,37,46,49,-52,37,49,86
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Masters (35-39) 87Kg,Holly Baker,83.4,-57,-57,-60,74,-78,-78,0,74,74
London Strength X Ronin Strength Throwdown,2022-06-25,Women's Senior 55Kg,Sophie Fielding,54.5,-50,-52,-52,60,63,66,0,66,66
