event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2025/26 - R - Z2 - 2 - L2F,2026-02-07,female F 53,Servane Litzler,51.75,40,43,-46,52,55,-57,43,55,98
2025/26 - R - Z2 - 2 - L2F,2026-02-07,female F 63,Laura Wüthrich,62.05,45,48,-50,55,59,61,48,61,109
2025/26 - R - Z2 - 2 - L2F,2026-02-07,female F 63,Marylou Bassin,62.25,43,46,48,53,55,57,48,57,105
2025/26 - R - Z2 - 2 - L2F,2026-02-07,female F 58,Anouk Wüthrich,53.65,38,40,-42,49,53,55,40,55,95
2025/26 - R - Z2 - 2 - L2F,2026-02-07,female F >86,Joévine Zmoos,95.15,-50,50,54,64,71,-75,54,71,125
2025/26 - R - Z2 - 2 - L2F,2026-02-07,female F 53,Peyton Sautebin,50.55,33,35,38,43,47,49,38,49,87
2025/26 - R - Z2 - 2 - L2F,2026-02-07,female F 36,Yara Falfoul,28.05,16,18,20,20,22,24,20,24,44
2025/26 - R - Z2 - 2 - L2F,2026-02-07,female F 36,Zoée Scipione,27.75,17,19,-20,20,-23,24,19,24,43
2025/26 - R - Z2 - 2 - L2F,2026-02-07,female F 53,Keyla Merillat,51.55,27,30,32,39,41,-44,32,41,73
2025/26 - R - Z2 - 2 - L2F,2026-02-07,female F >86,Christine Wüthrich,86.05,33,36,-38,44,-48,48,36,48,84
2025/26 - R - Z2 - 2 - L2F,2026-02-07,female F 58,Molly Vuilleumier,54.65,21,23,-25,26,28,30,23,30,53
2025/26 - R - Z2 - 2 - L2F,2026-02-07,female F 36,Elia Vuilleumier,28.65,7,8,-9,9,10,11,8,11,19
