event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 71kg,Eileen Opperer,66.6,54,-57,-60,66,70,72,54,72,126
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 76kg,Bernadette Truffer,71.3,57,-60,60,67,69,-72,60,69,129
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 71kg,Rebecca Delmenico,69.75,49,52,55,65,69,72,55,72,127
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 76kg,Sina Schuler,74.7,48,52,55,68,72,74,55,74,129
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 71kg,Anna Frei,68.25,50,53,-56,62,65,68,53,68,121
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 71kg,Valeria Bachmann,70.5,50,55,-60,60,64,67,55,67,122
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 55kg,Manuela Schenkel,49.75,38,41,-45,50,54,-58,41,54,95
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 87+kg,Helen Reist,93.4,52,55,-58,72,75,79,55,79,134
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 71kg,Nadine Imhof,65.8,45,49,-53,58,61,64,49,64,113
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 64kg,Kim Evers,62.8,45,48,50,55,59,-61,50,59,109
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 71kg,Lisa Zychowski,67.55,41,45,-48,56,60,-64,45,60,105
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 71kg,Carolina Sofia Gonzalez Madrid,69.1,31,32,34,48,50,52,34,52,86
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 71kg,Lina Graber,66.75,23,25,27,32,35,37,27,37,64
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 76kg,Lia Walser,74.0,59,63,67,80,84,90,67,90,157
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 59kg,Teresita Bramante,56.0,55,58,60,67,70,72,60,72,132
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 71kg,Madlaina Hirsbrunner,67.4,53,57,-60,68,71,74,57,74,131
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 71kg,Michaela Wicki,69.4,50,54,58,65,69,73,58,73,131
1. Regionalligen Runde Zone 4,2024-10-17,Women's Senior 59kg,Dragica Stix,58.4,-53,54,56,59,62,-65,56,62,118
