event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2025/26 - N - LN - 1 - LBF,2025-11-15,female F 69,Angie Heidelberger,66.75,-70,72,76,85,89,-94,76,89,165
2025/26 - N - LN - 1 - LBF,2025-11-15,female F 63,Lisa Karp,62.25,63,66,69,83,-85,86,69,86,155
2025/26 - N - LN - 1 - LBF,2025-11-15,female F 63,Rodríguez Iturrino Claudia,60.75,60,64,66,78,82,85,66,85,151
2025/26 - N - LN - 1 - LBF,2025-11-15,female F 69,Nicole Strässle,63.75,68,70,-72,80,-83,83,70,83,153
2025/26 - N - LN - 1 - LBF,2025-11-15,female F 69,Melanie Heilgeist,67.75,68,-70,-70,-84,84,-87,68,84,152
2025/26 - N - LN - 1 - LBF,2025-11-15,female F 69,Anja Leuenberger,64.75,63,67,-70,81,-86,-87,67,81,148
2025/26 - N - LN - 1 - LBF,2025-11-15,female F 63,Mathilde Gambiez,62.75,59,63,66,78,-83,-84,66,78,144
2025/26 - N - LN - 1 - LBF,2025-11-15,female F 58,Marion Mueller,55.75,-52,52,-59,70,74,78,52,78,130
2025/26 - N - LN - 1 - LBF,2025-11-15,female F 69,Livia Noyer,66.75,56,-60,61,77,80,-83,61,80,141
2025/26 - N - LN - 1 - LBF,2025-11-15,female F 63,Lucie Stritt,61.25,52,56,-60,69,73,76,56,76,132
2025/26 - N - LN - 1 - LBF,2025-11-15,female F 77,Mélanie Wolf,76.75,75,78,-80,-90,-90,-90,78,0.0,0.0
