event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2025/26 - R - Z3 - 3 - L1M,2026-03-28,Men's Senior 96kg,Nicola Mariani,95.95,105,108,112,120,127,134,112,134,246
2025/26 - R - Z3 - 3 - L1M,2026-03-28,Men's Senior 89kg,Edmond ter Brugge,86.95,-96,96,100,115,120,122,100,122,222
2025/26 - R - Z3 - 3 - L1M,2026-03-28,Men's Senior 109kg,Christof Kellenberger,103.05,96,100,105,115,120,126,105,126,231
2025/26 - R - Z3 - 3 - L1M,2026-03-28,Men's Senior 81kg,Andreas Schenk,77.45,85,-92,-92,110,115,-118,85,115,200
2025/26 - R - Z3 - 3 - L1M,2026-03-28,Men's Senior 89kg,Daniel del Rio,86.15,87,90,-92,110,115,-118,90,115,205
2025/26 - R - Z3 - 3 - L1M,2026-03-28,Men's Senior 81kg,Dominik Raab,78.75,80,-85,-85,105,109,113,80,113,193
2025/26 - R - Z3 - 3 - L1M,2026-03-28,Men's Senior 102kg,Tobias Fierz,98.45,90,-95,-100,120,-125,-125,90,120,210
2025/26 - R - Z3 - 3 - L1M,2026-03-28,Men's Senior 96kg,Aleksander Wicherski,92.55,80,85,-90,105,110,115,85,115,200
2025/26 - R - Z3 - 3 - L1M,2026-03-28,Men's Senior 81kg,Sven Wirz,78.75,72,76,-80,92,95,100,76,100,176
2025/26 - R - Z3 - 3 - L1M,2026-03-28,Men's Senior 109kg,Samuel Gröflin,106.25,90,-95,-95,105,112,-118,90,112,202
