event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
1. Regionalligen Runde Zone 3,2024-10-12,female F 55,Sahar Algburi,50.1,46,49,-51,56,59,62,49,62,111
1. Regionalligen Runde Zone 3,2024-10-12,female F 64,Barbara Lehmann,63.2,48,50,52,59,61,64,52,64,116
1. Regionalligen Runde Zone 3,2024-10-12,female F 76,Jeanette Plüss,74.1,48,51,-54,62,65,68,51,68,119
1. Regionalligen Runde Zone 3,2024-10-12,female F 71,Gwladys Mabonzo,69.8,46,48,-50,65,-67,67,48,67,115
1. Regionalligen Runde Zone 3,2024-10-12,female F 64,Ann-Catherine Vogt,61.7,43,-46,46,52,56,60,46,60,106
1. Regionalligen Runde Zone 3,2024-10-12,female F 71,Maike Dutz,69.7,48,-50,50,58,61,63,50,63,113
1. Regionalligen Runde Zone 3,2024-10-12,female F 59,Elif Demirdögen,58.3,-42,42,44,50,-55,-58,44,50,94
1. Regionalligen Runde Zone 3,2024-10-12,female F 81,Zahra Seewer,80.7,45,-48,-48,56,-60,-60,45,56,101
1. Regionalligen Runde Zone 3,2024-10-12,female F 81,Tamara Lutz,76.1,-40,40,42,-53,53,55,42,55,97
1. Regionalligen Runde Zone 3,2024-10-12,female F 49,Nina Venezia,48.6,28,31,-34,38,-41,41,31,41,72
1. Regionalligen Runde Zone 3,2024-10-12,female F 55,Alicia Giulia Potenza,50.6,20,23,-25,30,33,35,23,35,58
1. Regionalligen Runde Zone 3,2024-10-12,female F 71,Rebecca Moule,66.0,68,72,-75,80,-84,-86,72,80,152
1. Regionalligen Runde Zone 3,2024-10-12,female F 71,Anja Leuenberger,65.2,62,-65,65,78,82,-87,65,82,147
1. Regionalligen Runde Zone 3,2024-10-12,female F 55,Monika Le-Minh,49.8,47,50,53,66,69,-72,53,69,122
1. Regionalligen Runde Zone 3,2024-10-12,female F 81,Katia Kellenberger,80.1,55,59,63,78,81,-85,63,81,144
1. Regionalligen Runde Zone 3,2024-10-12,female F 64,Linda Bräutigam,62.6,50,53,55,63,66,-69,55,66,121
1. Regionalligen Runde Zone 3,2024-10-12,female F 76,Mareike Jänsch,72.4,53,55,-58,70,73,75,55,75,130
1. Regionalligen Runde Zone 3,2024-10-12,female F 71,Maya Gügler,69.9,-50,50,-53,60,64,68,50,68,118
1. Regionalligen Runde Zone 3,2024-10-12,male - M 89,Daniel Boschitz,82.8,60,63,66,-90,90,-94,66,90,156
1. Regionalligen Runde Zone 3,2024-10-12,male - M 109+,Olivier Sutter,120.8,65,73,-80,90,96,103,73,103,176
1. Regionalligen Runde Zone 3,2024-10-12,male - M 96,Oliver Basse,94.3,53,56,59,70,75,80,59,80,139
1. Regionalligen Runde Zone 3,2024-10-12,male - M 109,Christof Kellenberger,105.6,40,-41,-41,60,-61,-61,40,60,100
1. Regionalligen Runde Zone 3,2024-10-12,male - M 96,Martin Flubacher,95.4,76,80,85,100,105,110,85,110,195
1. Regionalligen Runde Zone 3,2024-10-12,male - M 102,Aleksander Wicherski,96.7,76,80,-83,101,106,-111,80,106,186
1. Regionalligen Runde Zone 3,2024-10-12,male - M 109,Marc Fleig,108.1,40,-41,-41,60,-61,-61,40,60,100
1. Regionalligen Runde Zone 3,2024-10-12,male - M 81,Melchior Moor,77.5,98,104,110,120,-128,130,110,130,240
1. Regionalligen Runde Zone 3,2024-10-12,male - M 81,Fabian Krebs,74.9,88,90,94,109,111,-115,94,111,205
1. Regionalligen Runde Zone 3,2024-10-12,male - M 109,Finn Matiaska,105.1,100,-105,-111,127,132,134,100,134,234
1. Regionalligen Runde Zone 3,2024-10-12,male - M 96,Ivan Espejo,94.1,85,90,-98,120,125,133,90,133,223
1. Regionalligen Runde Zone 3,2024-10-12,male - M 102,Dominik Buchmann,96.6,90,95,-100,125,-130,-130,95,125,220
1. Regionalligen Runde Zone 3,2024-10-12,male - M 89,Daniel Del Rio,85.0,80,-85,85,105,110,114,85,114,199
1. Regionalligen Runde Zone 3,2024-10-12,male - M 109,Ramon Gysin,103.8,90,100,-110,100,108,116,100,116,216
1. Regionalligen Runde Zone 3,2024-10-12,male - M 96,David Dieterle,94.1,85,-89,89,100,105,110,89,110,199
1. Regionalligen Runde Zone 3,2024-10-12,male - M 102,Samuel Gröflin,101.0,85,90,-93,105,-110,-110,90,105,195
