event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2025/26 - PO - FINALE,2026-05-16,male - M 79,Jonas Aufdenblatten,78.75,120,127,132,-155,160,-170,132,160,292
2025/26 - PO - FINALE,2026-05-16,female F 86,Joyce De Koning,85.4,-92,92,96,103,107,108,96,108,204
2025/26 - PO - FINALE,2026-05-16,male - M 110,Leonardo Bucci,97.95,122,126,-130,-160,160,165,126,165,291
2025/26 - PO - FINALE,2026-05-16,male - M 94,Tom Schwander,92.5,120,-130,-130,140,145,-150,120,145,265
2025/26 - PO - FINALE,2026-05-16,female F 63,Laila Miarelli,62.9,70,-73,-74,95,-100,-102,70,95,165
2025/26 - PO - FINALE,2026-05-16,female F 63,Rahel Güntert,61.75,66,-69,-69,85,-88,-88,66,85,151
2025/26 - PO - FINALE,2026-05-16,male - M 88,Oliver Rickert,87.7,105,-110,-110,120,0,0,105,120,225
2025/26 - PO - FINALE,2026-05-16,male - M 94,Yannick Tschan,92.85,131,136,-140,165,-170,171,136,171,307
2025/26 - PO - FINALE,2026-05-16,male - M 65,Samuel Geringer ,63.5,91,-97,98,113,-121,122,98,122,220
2025/26 - PO - FINALE,2026-05-16,male - M 94,Rolando Simon Arzola,92.9,125,-130,-131,-160,160,168,125,168,293
2025/26 - PO - FINALE,2026-05-16,male - M 94,Sacha Sperka,93.8,125,-130,130,-155,155,160,130,160,290
2025/26 - PO - FINALE,2026-05-16,male - M 79,Cristhian Gerada,78.55,105,110,113,133,140,-143,113,140,253
2025/26 - PO - FINALE,2026-05-16,female F 69,Anja Leuenberger,66.45,71,75,78,-91,91,-99,78,91,169
2025/26 - PO - FINALE,2026-05-16,female F 48,Luna Litzler,47.35,43,45,-47,59,61,63,45,63,108
