event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Championnat Suisse Junior 2025,2025-04-12,female F40,Yara Falfoul,23.8,10,13,-16,16,18,20,13,20,33
Championnat Suisse Junior 2025,2025-04-12,female F40,Luna Litzler,39.8,35,37,39,46,49,51,39,51,90
Championnat Suisse Junior 2025,2025-04-12,female F40,Alexandra Grünenfelder,37.0,13,-16,16,15,17,-20,16,17,33
Championnat Suisse Junior 2025,2025-04-12,female F49,Anouk Wütrich,47.2,25,27,29,36,39,41,29,41,70
Championnat Suisse Junior 2025,2025-04-12,female F55,Shanilla Boldini,50.0,25,28,32,28,32,37,32,37,69
Championnat Suisse Junior 2025,2025-04-12,female F64,Laura Wüthrich,59.9,26,30,32,-39,39,41,32,41,73
Championnat Suisse Junior 2025,2025-04-12,female F49,Lilly Kurth,46.3,26,29,32,40,43,48,32,48,80
Championnat Suisse Junior 2025,2025-04-12,female F55,Servane Litzler,52.1,45,48,-50,59,-62,-62,48,59,107
Championnat Suisse Junior 2025,2025-04-12,female F81+,Joevine Zmoss,92.5,-42,42,-46,45,50,55,42,55,97
Championnat Suisse Junior 2025,2025-04-12,female F49,Alicia Potenza,47.8,25,-28,28,40,43,44,28,44,72
Championnat Suisse Junior 2025,2025-04-12,female F55,Marion Mueller,53.8,47,50,-53,67,70,73,50,73,123
Championnat Suisse Junior 2025,2025-04-12,female F55,Sahar Algburi,53.5,57,60,63,70,73,76,63,76,139
Championnat Suisse Junior 2025,2025-04-12,female F64,Anja Leuenberger,62.5,62,65,67,73,76,79,67,79,146
Championnat Suisse Junior 2025,2025-04-12,female F64,Lucie Stritt,60.4,52,56,-58,-71,71,-75,56,71,127
Championnat Suisse Junior 2025,2025-04-12,female F71,Livia Noyer,69.2,53,57,61,73,76,-80,61,76,137
Championnat Suisse Junior 2025,2025-04-12,male - M49,Rayan Falfoul,19.3,6,7,8,7,9,10,8,10,18
Championnat Suisse Junior 2025,2025-04-12,male - M49,Niklaus Graber,46.75,25,28,-31,30,34,37,28,37,65
Championnat Suisse Junior 2025,2025-04-12,male - M73,Neo Keller,72.7,72,76,-83,97,103,-108,76,103,179
Championnat Suisse Junior 2025,2025-04-12,male - M73,Ivo Zürcher,68.65,43,46,48,60,-64,64,48,64,112
Championnat Suisse Junior 2025,2025-04-12,male - M67,Samuel Geringer,61.1,78,84,87,98,108,-113,87,108,195
Championnat Suisse Junior 2025,2025-04-12,male - M61,Dorian Vaucher,57.3,50,53,-56,56,-60,-60,53,56,109
Championnat Suisse Junior 2025,2025-04-12,male - M67,Luca Bützberger,66.55,90,94,101,117,123,-124,101,123,224
Championnat Suisse Junior 2025,2025-04-12,male - M73,Dylan Sautebin,70.85,84,87,92,105,110,112,92,112,204
