event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2025/26 - R - Z3 - FINAL,2026-04-11,female F 53,Monika Le-Minh,50.75,50,53,56,70,73,76,56,76,132
2025/26 - R - Z3 - FINAL,2026-04-11,female F 63,Nina Niklaus,62.55,56,59,61,76,79,81,61,81,142
2025/26 - R - Z3 - FINAL,2026-04-11,female F 63,Olivia Schumacher,61.65,59,62,-65,72,76,79,62,79,141
2025/26 - R - Z3 - FINAL,2026-04-11,female F 63,Li Niklaus,61.75,55,58,-60,76,79,81,58,81,139
2025/26 - R - Z3 - FINAL,2026-04-11,male - M 88,Daniel del Rio,85.15,-88,-88,88,110,115,-118,88,115,203
2025/26 - R - Z3 - FINAL,2026-04-11,female F 69,Carmen Riat,65.95,-60,60,64,-73,74,77,64,77,141
2025/26 - R - Z3 - FINAL,2026-04-11,male - M 110,Nicola Mariani,96.35,105,-110,110,120,126,132,110,132,242
2025/26 - R - Z3 - FINAL,2026-04-11,female F 63,Barbara Lehmann,61.85,-54,55,60,65,70,72,60,72,132
2025/26 - R - Z3 - FINAL,2026-04-11,male - M 110,Christof Kellenberger,104.45,100,104,-106,115,117,-120,104,117,221
2025/26 - R - Z3 - FINAL,2026-04-11,male - M 79,Arthur Loos,75.75,80,84,-88,100,-104,-105,84,100,184
2025/26 - R - Z3 - FINAL,2026-04-11,female F 86,Katia Kellenberger ,81.85,57,60,-65,75,80,84,60,84,144
2025/26 - R - Z3 - FINAL,2026-04-11,female F 77,Martina Burulic,75.05,48,50,53,68,70,-73,53,70,123
