event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2025/26 - R - FINALE,2026-05-24,female F 69,Ronja Metelski,68.25,55,58,-61,64,68,-71,58,68,126
2025/26 - R - FINALE,2026-05-24,female F 63,Aletta Künzler,62.3,64,67,70,78,82,-85,70,82,152
2025/26 - R - FINALE,2026-05-24,male - M 79,Jan Künzler,76.75,92,96,100,110,115,-118,100,115,215
2025/26 - R - FINALE,2026-05-24,male - M 79,Neo Keller,77.05,93,-97,97,117,122,-125,97,122,219
2025/26 - R - FINALE,2026-05-24,male - M 94,Gabriel Keller,91.55,-98,-100,100,125,-130,-135,100,125,225
2025/26 - R - FINALE,2026-05-24,female F 63,Li Niklaus,61.55,57,59,62,79,-82,-83,62,79,141
2025/26 - R - FINALE,2026-05-24,female F 63,Nina Niklaus,62.65,57,60,62,76,80,-82,62,80,142
2025/26 - R - FINALE,2026-05-24,female F 53,Monika Le-Minh,51.95,-52,52,-55,-72,-74,-74,52,0.0,0.0
2025/26 - R - FINALE,2026-05-24,female F 63,Olivia Schumacher,62.3,60,-63,64,74,78,81,64,81,145
2025/26 - R - FINALE,2026-05-24,female F 69,Carmen Riat,66.35,60,63,-66,74,77,80,63,80,143
2025/26 - R - FINALE,2026-05-24,male - M 79,Dylan Sautebin,74.75,97,101,103,120,124,127,103,127,230
2025/26 - R - FINALE,2026-05-24,male - M 94,Joël Vuilleumier,93.25,95,98,-100,110,116,120,98,120,218
2025/26 - R - FINALE,2026-05-24,female F 53,Peyton Sautebin,51.05,35,38,-41,45,48,-52,38,48,86
2025/26 - R - FINALE,2026-05-24,male - M 60,Alexandre Borel,58.55,62,-65,65,77,-80,-80,65,77,142
2025/26 - R - FINALE,2026-05-24,male - M 94,Yannick Sautebin,92.15,113,118,120,135,140,-145,120,140,260
2025/26 - R - FINALE,2026-05-24,male - M 88,David Cervini,84.05,0,0,97,0,0,115,97,115,212
2025/26 - R - FINALE,2026-05-24,female F 69,Marion Meystre,68.25,0,0,69,0,0,95,69,95,164
2025/26 - R - FINALE,2026-05-24,female F 77,Nathalie Tardy,70.4,0,0,60,0,0,68,60,68,128
2025/26 - R - FINALE,2026-05-24,female F 69,Coralie Danalet,66.75,0,0,48,0,0,67,48,67,115
