event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2025/26 - R - Z1 - 3 - L1F,2026-03-28,Women's Senior 71kg,Marion Meystre,67.85,63,67,70,86,91,-96,70,91,161
2025/26 - R - Z1 - 3 - L1F,2026-03-28,Women's Senior 59kg,Ona Larraya Comi,55.75,-55,59,-62,73,77,-80,59,77,136
2025/26 - R - Z1 - 3 - L1F,2026-03-28,Women's Senior 71kg,Pauline Roulet,64.05,57,61,65,-75,-78,78,65,78,143
2025/26 - R - Z1 - 3 - L1F,2026-03-28,Women's Senior 55kg,Jessica Emonts-pool,52.05,50,53,-55,62,66,70,53,70,123
2025/26 - R - Z1 - 3 - L1F,2026-03-28,Women's Senior 64kg,Jill Lienhard,63.45,58,-61,62,67,72,75,62,75,137
2025/26 - R - Z1 - 3 - L1F,2026-03-28,Women's Senior 81kg,Jeanne Lamotte,78.95,60,-63,-65,80,85,88,60,88,148
2025/26 - R - Z1 - 3 - L1F,2026-03-28,Women's Senior 87+kg,Marie Napoli,91.85,60,-64,65,80,85,90,65,90,155
2025/26 - R - Z1 - 3 - L1F,2026-03-28,Women's Senior 49kg,Alyssa Briand,47.95,-45,46,-50,55,59,-62,46,59,105
2025/26 - R - Z1 - 3 - L1F,2026-03-28,Women's Senior 71kg,Flavia De Almeida,70.45,57,60,-63,73,-77,-78,60,73,133
2025/26 - R - Z1 - 3 - L1F,2026-03-28,Women's Senior 71kg,Lorraine Vallat,67.95,35,0,0,45,0,0,35,45,80
2025/26 - R - Z1 - 3 - L1F,2026-03-28,Women's Senior 71kg,Nathalie Tardy,68.35,-56,-57,-60,63,66,70,0.0,70,0.0
