event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2025/26 - PO - SEMI - 2,2026-05-02,male - M 88,Patrick  Cornes,83.15,-120,120,-125,141,150,-155,120,150,270
2025/26 - PO - SEMI - 2,2026-05-02,male - M 94,Dominic Niemand,93.55,120,-125,-130,140,150,-160,120,150,270
2025/26 - PO - SEMI - 2,2026-05-02,female F 69,Emma  Trujillo Fernández ,63.45,71,75,-77,90,-94,-97,75,90,165
2025/26 - PO - SEMI - 2,2026-05-02,female F 63,Claudia Rodriguez Iturrino,62.15,-62,62,-70,80,85,-90,62,85,147
2025/26 - PO - SEMI - 2,2026-05-02,male - M 71,Hernan Lavanchy,70.65,-90,90,-96,110,-117,-117,90,110,200
2025/26 - PO - SEMI - 2,2026-05-02,female F 58,Jessica Emonts-pool,55.55,50,53,55,63,68,72,55,72,127
2025/26 - PO - SEMI - 2,2026-05-02,male - M 88,David Cervini,82.35,-93,93,-97,-105,105,115,93,115,208
2025/26 - PO - SEMI - 2,2026-05-02,male - M 79,Jonas Aufdenblatten,78.65,115,128,-135,150,160,-170,128,160,288
2025/26 - PO - SEMI - 2,2026-05-02,female F 86,Joyce De Koning,85.35,95,-99,-100,105,108,-111,95,108,203
2025/26 - PO - SEMI - 2,2026-05-02,male - M 94,Tom Schwander,92.45,115,-125,130,135,140,145,130,145,275
2025/26 - PO - SEMI - 2,2026-05-02,female F 77,Angela Wyss,76.85,83,85,-87,105,-108,-108,85,105,190
2025/26 - PO - SEMI - 2,2026-05-02,male - M 110,Leonardo Bucci,97.65,123,-127,-130,160,-165,-165,123,160,283
2025/26 - PO - SEMI - 2,2026-05-02,male - M 88,Oliver Rickert,87.65,105,109,-113,135,-140,-140,109,135,244
2025/26 - PO - SEMI - 2,2026-05-02,female F 63,Rahel Güntert,61.65,64,67,-70,83,86,-90,67,86,153
