event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2025/26 - R - Z2 - 3 - L1F,2026-03-28,Women's Senior 71kg,Kimy Tschan,65.4,59,62,65,67,70,75,65,75,140
2025/26 - R - Z2 - 3 - L1F,2026-03-28,Women's Senior 76kg,Jennifer Litzler,75.95,-62,64,-67,81,-85,85,64,85,149
2025/26 - R - Z2 - 3 - L1F,2026-03-28,Women's Senior 64kg,Sarah Pitteloud,62.2,55,58,-60,-74,75,-79,58,75,133
2025/26 - R - Z2 - 3 - L1F,2026-03-28,Women's Senior 55kg,Pauline Durry,52.7,47,-50,51,57,60,64,51,64,115
2025/26 - R - Z2 - 3 - L1F,2026-03-28,Women's Senior 49kg,Luna Litzler,46.9,-42,42,45,56,59,-62,45,59,104
2025/26 - R - Z2 - 3 - L1F,2026-03-28,Women's Senior 76kg,Céline Farey,71.25,58,-61,-62,67,72,75,58,75,133
2025/26 - R - Z2 - 3 - L1F,2026-03-28,Women's Senior 64kg,Sandra Müller-Jennings,61.95,50,53,55,60,64,66,55,66,121
2025/26 - R - Z2 - 3 - L1F,2026-03-28,Women's Senior 55kg,Shanilla Boldini,54.15,44,48,50,50,53,-58,50,53,103
2025/26 - R - Z2 - 3 - L1F,2026-03-28,Women's Senior 71kg,Rana Musa,69.45,42,45,-48,58,62,65,45,65,110
2025/26 - R - Z2 - 3 - L1F,2026-03-28,Women's Senior 87kg,dalila Maggini,84.25,46,49,51,67,-72,-73,51,67,118
2025/26 - R - Z2 - 3 - L1F,2026-03-28,Women's Senior 71kg,Libânia Wirz,70.55,-51,-51,-51,58,63,-66,0.0,63,0.0
