event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Championnat Suisse Elite 2025,2025-06-14,male - M73,Titouan Verloes,70.25,122,-126,-127,136,-145,-146,122,136,258
Championnat Suisse Elite 2025,2025-06-14,male - M73,Piotr Jan Medrala,69.5,95,-100,103,110,115,-125,103,115,218
Championnat Suisse Elite 2025,2025-06-14,male - M73,Finn Luisi,72.6,93,-98,-102,110,115,-120,93,115,208
Championnat Suisse Elite 2025,2025-06-14,male - M81,Patrick Cornes,79.4,105,-112,-117,135,-143,-145,105,135,240
Championnat Suisse Elite 2025,2025-06-14,male - M81,David Ochsner,79.8,90,96,101,110,116,121,101,121,222
Championnat Suisse Elite 2025,2025-06-15,male - M 89,Jonas Aufdenblatten,81.95,120,-125,127,155,160,-170,127,160,287
Championnat Suisse Elite 2025,2025-06-15,male - M 89,Zyad Haddad,85.35,120,124,126,-151,151,-157,126,151,277
Championnat Suisse Elite 2025,2025-06-15,male - M 89,Tom Schwander,88.9,120,-130,-130,138,144,-147,120,144,264
Championnat Suisse Elite 2025,2025-06-15,male - M 89,Oliver Rickert,88.25,110,114,117,140,-145,145,117,145,262
Championnat Suisse Elite 2025,2025-06-15,male - M 89,Tom Witzig,87.85,107,-114,-114,135,140,145,107,145,252
Championnat Suisse Elite 2025,2025-06-15,male - M 89,Miguel Sargenti,87.0,110,-115,-118,132,136,-141,110,136,246
Championnat Suisse Elite 2025,2025-06-15,male - M 89,Stefan Sevcenko,86.6,110,-115,-117,130,135,-140,110,135,245
Championnat Suisse Elite 2025,2025-06-15,male - M 89,Jean-Noël Flury,88.4,105,-110,-110,-125,-125,125,105,125,230
Championnat Suisse Elite 2025,2025-06-15,male - M 89,Emanuel Graber,86.7,100,104,-108,125,-131,-131,104,125,229
Championnat Suisse Elite 2025,2025-06-15,male - M 89,Marc Vöge,88.3,101,-105,-107,-123,123,-130,101,123,224
Championnat Suisse Elite 2025,2025-06-15,male - M 96,ROLANDO SIMON ARZOLA,93.85,117,122,125,143,0,0,125,143,268
Championnat Suisse Elite 2025,2025-06-15,male - M 96,Lukas Stirnemann,94.05,110,116,121,131,-140,-140,121,131,252
Championnat Suisse Elite 2025,2025-06-15,male - M 96,Bremtane Moudjeb,93.05,105,-110,-112,132,140,-148,105,140,245
Championnat Suisse Elite 2025,2025-06-15,male - M 96,Gabriel Keller,92.65,-98,100,-106,128,-133,-138,100,128,228
Championnat Suisse Elite 2025,2025-06-15,male - M 102,YANNICK TSCHAN,98.0,138,-145,-145,170,178,185,138,185,323
Championnat Suisse Elite 2025,2025-06-15,male - M 102,Marc Steinemann,100.0,124,128,-132,-145,145,-152,128,145,273
Championnat Suisse Elite 2025,2025-06-15,male - M 102,Finn Matiaska,98.6,108,112,117,133,136,139,117,139,256
Championnat Suisse Elite 2025,2025-06-15,male - M 102,Lukas Bamert,100.4,110,115,-121,130,135,-142,115,135,250
