event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F58,Ava Pickrell,56.25,43,45,47,53,56,57,47,57,104
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F69,Beth Butt,68.90,53,56,59,68,71,0,59,71,130
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F69,Gabrielle Osborne,67.20,37,40,-42,49,52,54,40,54,94
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F69,Taylah Dickson,68.65,33,-36,37,50,-54,55,37,55,92
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F69,Millara Howe,66.90,30,32,34,49,52,55,34,55,89
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F69,Trista Little,66.25,33,36,-39,44,47,50,36,50,86
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F77,Tegan Knee,76.25,68,-71,-71,-75,75,80,68,80,148
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F77,Chloe Bone,70.55,54,-57,60,70,73,-76,60,73,133
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F77,Thandiwe Chirobo,71.45,40,43,-46,48,51,54,43,54,97
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F77,Lauren Glover,75.15,32,33,35,40,-45,-45,35,40,75
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F77,Jessica Bennett,75.60,25,30,33,35,40,-43,33,40,73
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F86,Stacy Koh,79.90,61,64,67,79,82,87,67,87,154
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F86,Danielle Pickrell,83.55,58,61,-63,74,78,81,61,81,142
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F86+,Dorothy Wani,87.10,34,38,41,45,50,-55,41,50,91
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F86+,Kirsty Mcquade,103.35,34,36,38,46,49,52,38,52,90
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,female - F86+,Tina Hall,88.35,33,35,37,43,45,50,37,50,87
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M60,Noah Mervin,58.40,27,32,-33,32,37,40,32,40,72
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M65,Jeriah Lockhart,63.75,33,36,-40,50,55,-62,36,55,91
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M71,Michael Pickrell,68.50,-72,72,76,93,-97,98,76,98,174
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M71,Phoenix Calvert,66.65,-60,60,63,70,74,76,63,76,139
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M71,Finlay Jamieson,67.10,52,58,-60,60,-70,70,58,70,128
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M79,Corey Horsburgh,76.20,80,90,-96,115,120,-124,90,120,210
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M79,Reuben Mah,73.30,86,88,91,104,106,108,91,108,199
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M79,Evan Young,74.40,55,61,-65,65,71,-79,61,71,132
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M88,Kieran Biggar,82.35,100,104,-108,125,130,-135,104,130,234
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M88,Leonard Lee,84.90,50,52,54,61,64,67,54,67,121
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M94,Darcy De Bruyn,93.20,-80,80,85,85,95,102,85,102,187
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M94,Beowulf Hamilton,93.50,65,-70,-72,100,105,110,65,110,175
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M94,Jeff Towns,91.90,40,42,44,58,60,62,44,62,106
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M110,Damian Liddell,106.30,60,65,-67,75,80,85,65,85,150
State Youth and Under 15 & Cliff Joyce Memorial & PC4,2025-07-05,male - M110+,Tim Boys,112.05,-107,107,113,138,-144,-144,113,138,251
