event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,female - F69,Sarah Hannay,66.00,32,34,35,47,51,-55,35,51,86
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,female - F69,Laila Estreich,65.70,32,35,37,35,40,45,37,45,82
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,female - F75,Keya Woodland,70.40,50,54,56,72,76,79,56,79,135
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,female - F75,Ange How,71.40,40,42,44,48,50,54,44,54,98
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,female - F75,Carolyn Smith,71.50,37,40,-43,53,-58,58,40,58,98
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,female - F75+,Kelly Mcilvenny,83.90,40,45,-50,50,55,60,45,60,105
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,female - F75+,Lauren Cox,79.70,33,35,37,47,49,52,37,52,89
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,female - F55,Romi Jones,54.50,20,23,-25,35,37,-39,23,37,60
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,female - F64,Michelle Davison,61.40,44,46,48,55,58,60,48,60,108
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,female - F71,Ellen Willis,64.80,34,36,38,43,46,49,38,49,87
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,female - F76,Cara Callum,73.00,27,30,33,45,50,54,33,54,87
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,female - F87,Althea Mackie,84.00,37,40,42,48,52,57,42,57,99
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,male - M56,Cooper Wilson,40.00,18,21,23,25,28,30,23,30,53
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,male - M77,Beau Garrett,75.50,60,65,70,80,85,90,70,90,160
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,male - M77,Landon Reading,76.30,-60,60,65,-70,70,75,65,75,140
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,male - M94,Jake Ratcliffe,86.30,100,103,105,115,120,126,105,126,231
JME Queensland Club Challenge Round 3 – Gold Coast,2013-08-24,male - M61,Michael Miller,60.20,42,-44,46,53,56,58,46,58,104
