event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NSWWA Open Competition,2025-06-14,female - F53,Tiffany Wang,52.25,58,60,-63,76,80,-83,60,80,140
NSWWA Open Competition,2025-06-14,female - F53,Danielle Predkowski,52.49,56,-58,-59,71,-74,-74,56,71,127
NSWWA Open Competition,2025-06-14,female - F53,Melinda Soth,51.81,35,39,-42,45,50,55,39,55,94
NSWWA Open Competition,2025-06-14,female - F58,Lara Perry,57.11,65,70,-73,80,83,-86,70,83,153
NSWWA Open Competition,2025-06-14,female - F58,Katie Azcona,57.87,-55,56,59,78,-82,-86,59,78,137
NSWWA Open Competition,2025-06-14,female - F58,Carolyne Perry,56.57,27,-29,29,37,39,41,29,41,70
NSWWA Open Competition,2025-06-14,female - F63,Paola Fumagalli,61.55,58,61,65,75,79,-83,65,79,144
NSWWA Open Competition,2025-06-14,female - F63,Mellenie Verceluz,62.35,60,63,-65,70,73,-76,63,73,136
NSWWA Open Competition,2025-06-14,female - F63,Caitlin Hazell,62.51,54,57,-60,65,68,70,57,70,127
NSWWA Open Competition,2025-06-14,female - F63,Lauren Sampson,62.65,54,-56,56,70,-74,-74,56,70,126
NSWWA Open Competition,2025-06-14,female - F63,Fatima Yakubu,62.27,88,92,94,-115,-116,-116,94,0,0
NSWWA Open Competition,2025-06-14,female - F63,Zoe Pukekura,62.99,89,92,-95,-111,-114,-114,92,0,0
NSWWA Open Competition,2025-06-14,female - F69,Elizabeth Tan,64.05,-60,60,65,-75,80,-85,65,80,145
NSWWA Open Competition,2025-06-14,female - F69,Emily Lilley,65.13,50,53,-55,63,66,69,53,69,122
NSWWA Open Competition,2025-06-14,female - F69,Jade Pickett,63.13,48,50,52,60,62,64,52,64,116
NSWWA Open Competition,2025-06-14,female - F77,Emily Atton,76.41,80,84,-88,100,105,-110,84,105,189
NSWWA Open Competition,2025-06-14,female - F77,Aleksandra Macznik,69.81,53,56,-59,-64,66,-70,56,66,122
NSWWA Open Competition,2025-06-14,female - F86,Siobhan Pirina,84.49,54,58,60,68,72,75,60,75,135
NSWWA Open Competition,2025-06-14,female - F86,Asha Baines,83.09,44,46,48,55,58,61,48,61,109
NSWWA Open Competition,2025-06-14,female - F86+,Helen Adair,87.47,43,-46,46,62,65,-68,46,65,111
NSWWA Open Competition,2025-06-14,female - F86+,Evarina Cook,113.43,70,-72,-72,0,0,0,70,0,0
NSWWA Open Competition,2025-06-14,male - M60,Chong-Wei Liang,57.33,62,-66,66,82,86,-90,66,86,152
NSWWA Open Competition,2025-06-14,male - M60,Noah Weir,56.49,-57,57,62,72,-76,-77,62,72,134
NSWWA Open Competition,2025-06-14,male - M65,Yakov Shneidman,62.10,30,35,-40,35,-40,40,35,40,75
NSWWA Open Competition,2025-06-14,male - M71,Andrew Wang,70.81,90,-94,95,117,124,0,95,124,219
NSWWA Open Competition,2025-06-14,male - M71,Joseph Abarca,69.55,70,75,-78,98,103,106,75,106,181
NSWWA Open Competition,2025-06-14,male - M71,Bhooshan Saravanan,70.37,-83,-84,-84,0,0,0,0,0,0
NSWWA Open Competition,2025-06-14,male - M79,Mark Guanzon,78.35,105,-110,113,135,140,-145,113,140,253
NSWWA Open Competition,2025-06-14,male - M79,Ryan Rannard,76.37,85,-90,-93,115,120,-125,85,120,205
NSWWA Open Competition,2025-06-14,male - M79,Kurtis Bollard,74.91,75,79,83,100,106,-110,83,106,189
NSWWA Open Competition,2025-06-14,male - M79,Matt Porteous,73.81,-78,80,86,100,-107,-111,86,100,186
NSWWA Open Competition,2025-06-14,male - M79,Richard Lam,72.93,65,68,70,81,86,90,70,90,160
NSWWA Open Competition,2025-06-14,male - M79,Alexander Asfaganov,78.99,-60,65,70,80,85,90,70,90,160
NSWWA Open Competition,2025-06-14,male - M79,Andrew Smart,78.81,-100,-100,-100,0,0,0,0,0,0
NSWWA Open Competition,2025-06-14,male - M88,Jose Corcio,84.05,88,91,93,118,123,130,93,130,223
NSWWA Open Competition,2025-06-14,male - M88,Joshua Younan,80.43,85,90,-93,-100,103,111,90,111,201
NSWWA Open Competition,2025-06-14,male - M88,Davin Rim,85.75,-78,78,-82,98,-103,-105,78,98,176
NSWWA Open Competition,2025-06-14,male - M88,Dean Sirikasemlert,81.63,73,78,-85,85,89,95,78,95,173
NSWWA Open Competition,2025-06-14,male - M94,Luke Fulham,93.25,130,-133,-133,160,-165,-165,130,160,290
NSWWA Open Competition,2025-06-14,male - M94,Andrei Semeniuk,93.05,95,100,105,120,125,-130,105,125,230
NSWWA Open Competition,2025-06-14,male - M110,Matthew Rains,98.61,100,105,110,130,-135,135,110,135,245
NSWWA Open Competition,2025-06-14,male - M110,James Sell,103.41,85,90,-95,110,-115,-115,90,110,200
NSWWA Open Competition,2025-06-14,male - M110,Jordan Cranch,104.39,-68,68,72,100,106,110,72,110,182
NSWWA Open Competition,2025-06-14,male - M110,Edward Mandla,97.57,73,77,-80,92,-96,-97,77,92,169
NSWWA Open Competition,2025-06-14,male - M110,David Brain,95.09,-98,-98,-100,0,0,0,0,0,0
NSWWA Open Competition,2025-06-14,male - M110,Zachary Courtney,109.59,-130,-133,-133,0,0,0,0,0,0
