event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Club comp,2025-04-06,female - F48,Meenakshi Budwar,46.80,40,-45,45,50,-55,-58,45,50,95
Club comp,2025-04-06,female - F53,Danielle Predkowski,52.60,55,57,-60,66,70,73,57,73,130
Club comp,2025-04-06,female - F58,Lianna Li,53.90,10,16,-20,15,21,25,16,25,41
Club comp,2025-04-06,female - F63,Petra Noskova,62.70,48,50,-53,68,70,-73,50,70,120
Club comp,2025-04-06,female - F69,Valentina Cecchi,64.80,45,48,52,70,73,75,52,75,127
Club comp,2025-04-06,female - F86+,Alissa Chant,88.40,57,60,65,75,82,87,65,87,152
Club comp,2025-04-06,male - M60,Usaia Ratuvili,50.20,10,12,14,10,15,17,14,17,31
Club comp,2025-04-06,male - M79,Nicholas Predkowski,77.60,112,116,120,124,130,135,120,135,255
Club comp,2025-04-06,male - M98,Liam Saxby,96.50,110,-114,115,130,138,144,115,144,259
Club comp,2025-04-06,male - M98,Joshua Manzie,97.60,-110,-115,115,130,138,-144,115,138,253
Club comp,2025-04-06,male - M110,Callum Downie,99.80,90,100,105,135,145,-150,105,145,250
Club comp,2025-04-06,male - M110,Phoenix Bens,102.30,30,40,45,50,60,61,45,61,106
Club comp,2025-04-06,male - M110,Jeziah Tilmouth,106.60,20,25,30,20,25,30,30,30,60
Club comp,2025-04-06,male - M110,Liam Parkinson,105.40,10,15,20,10,25,-40,20,25,45
