event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SCWC Bob Henderson Shield Competition,2019-12-14,female,Chelsea Nicoll,51.96,52,-56,-56,64,-68,-68,52,64,116
SCWC Bob Henderson Shield Competition,2019-12-14,female,Hayley Ward,60.60,55,58,-61,75,-78,-78,58,75,133
SCWC Bob Henderson Shield Competition,2019-12-14,female,Christine Reid,69.60,-76,-76,80,90,95,-100,80,95,175
SCWC Bob Henderson Shield Competition,2019-12-14,female,Rachel Mcdonald,97.25,44,-48,48,56,-60,60,48,60,108
SCWC Bob Henderson Shield Competition,2019-12-14,male,Levi Deans,52.96,-50,50,54,65,-69,-71,54,65,119
SCWC Bob Henderson Shield Competition,2019-12-14,male,Maximilian Clark,75.70,79,83,-85,105,110,114,83,114,197
SCWC Bob Henderson Shield Competition,2019-12-14,male,Trevor Walz,75.55,50,55,-56,63,68,70,55,70,125
SCWC Bob Henderson Shield Competition,2019-12-14,male,Mitchell Daniels,83.00,103,108,113,133,138,-143,113,138,251
SCWC Bob Henderson Shield Competition,2019-12-14,male,Adair Forsyth,88.60,77,82,-85,100,105,110,82,110,192
SCWC Bob Henderson Shield Competition,2019-12-14,male,Mervyn Tottman,88.40,-70,70,78,100,107,112,78,112,190
SCWC Bob Henderson Shield Competition,2019-12-14,male,Barry Harden,82.50,50,55,60,70,75,80,60,80,140
SCWC Bob Henderson Shield Competition,2019-12-14,male,Matthew Barrett,95.45,61,66,-70,75,-80,-80,66,75,141
SCWC Bob Henderson Shield Competition,2019-12-14,male,Jakob Daniels,101.60,-115,-118,118,155,165,-170,118,165,283
SCWC Bob Henderson Shield Competition,2019-12-14,male,Scott Mark,102.95,58,61,65,78,83,90,65,90,155
