event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Kim Walker,52.30,38,41,42,52,54,-56,42,54,96
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Jessica Edge,54.80,40,44,47,53,57,60,47,60,107
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Mia Delos,56.50,-45,-45,45,54,-57,57,45,57,102
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Amity Salisbury,57.20,-35,35,38,37,40,-43,38,40,78
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Mikaela Dorge,62.90,50,-52,-53,63,67,70,50,70,120
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Emma Stevens,61.90,33,35,-37,40,-45,45,35,45,80
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Tanya Eames,66.40,-46,46,-49,61,64,-67,46,64,110
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Shannon Salisbury,68.40,30,34,36,37,41,44,36,44,80
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Kylie Salisbury,74.70,45,48,52,67,70,72,52,72,124
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Janine Pye,73.20,42,-45,-45,50,53,55,42,55,97
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Bronwyn Hitchener,75.50,50,53,-55,65,68,71,53,71,124
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Megan Stevens,73.80,36,38,40,39,42,45,40,45,85
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Leandra Miscamble,73.20,31,33,-35,45,47,-50,33,47,80
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Kylie Bourne,82.40,17,20,23,28,-32,32,23,32,55
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Chloe Kerwick,88.50,71,74,-77,95,-100,100,74,100,174
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Sharne Booth-Ford,75.70,50,-52,54,68,-71,74,54,74,128
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Siobhaun Hahn,80.70,41,44,-46,63,67,-70,44,67,111
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Sophie Bourne,88.80,-33,33,37,42,46,50,37,50,87
Uesaka QLD Club Challenge and League Round 2,2018-06-22,female,Emily Maher,90.00,49,52,-55,62,-66,-69,52,62,114
Uesaka QLD Club Challenge and League Round 2,2018-06-22,male,Luke Bidgood,52.75,38,41,44,55,58,61,44,61,105
Uesaka QLD Club Challenge and League Round 2,2018-06-22,male,Matthew Logovik,76.10,90,94,98,120,124,128,98,128,226
Uesaka QLD Club Challenge and League Round 2,2018-06-22,male,Leo Cooper-Arday,69.25,27,30,33,38,43,46,33,46,79
Uesaka QLD Club Challenge and League Round 2,2018-06-22,male,Steven Graham,74.65,76,-81,-81,105,110,116,76,116,192
Uesaka QLD Club Challenge and League Round 2,2018-06-22,male,Callum Hannay,77.80,65,68,70,85,90,95,70,95,165
Uesaka QLD Club Challenge and League Round 2,2018-06-22,male,Matt Hueppauff,83.25,62,68,72,95,105,110,72,110,182
Uesaka QLD Club Challenge and League Round 2,2018-06-22,male,Sandow Weldemar Nasution,85.00,100,110,115,140,156,-169,115,156,271
Uesaka QLD Club Challenge and League Round 2,2018-06-22,male,Darren Walker,88.85,60,65,70,90,-95,96,70,96,166
Uesaka QLD Club Challenge and League Round 2,2018-06-22,male,Andrew Taylor,93.90,90,95,101,110,115,120,101,120,221
Uesaka QLD Club Challenge and League Round 2,2018-06-22,male,Henry Bourne,86.50,37,41,44,43,46,50,44,50,94
Uesaka QLD Club Challenge and League Round 2,2018-06-22,male,Teal Hildebrand,94.75,61,64,-67,-88,88,-93,64,88,152
Uesaka QLD Club Challenge and League Round 2,2018-06-22,male,Barry Dolan,104.25,-38,38,43,52,55,58,43,58,101
