event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NSWWA Masters Championships,2026-03-28,female - F53,Karen Dinh,52.45,-54,54,-57,-66,66,68,54,68,122
NSWWA Masters Championships,2026-03-28,female - F53,Jun Yue,51.65,21,23,-25,30,33,35,23,35,58
NSWWA Masters Championships,2026-03-28,female - F58,Jennie Do,57.79,-56,56,59,73,76,-80,59,76,135
NSWWA Masters Championships,2026-03-28,female - F58,Elizabeth Paterson,56.17,58,-61,62,70,-74,-74,62,70,132
NSWWA Masters Championships,2026-03-28,female - F58,Taylor Lucas-Meads,57.73,53,-56,-56,-76,-76,77,53,77,130
NSWWA Masters Championships,2026-03-28,female - F58,Cary Huynh,56.13,49,52,-56,68,-72,72,52,72,124
NSWWA Masters Championships,2026-03-28,female - F58,Kristine Telfer,56.19,52,55,-56,68,-71,-72,55,68,123
NSWWA Masters Championships,2026-03-28,female - F58,Betania Ramos Costa,56.53,47,50,52,62,65,-70,52,65,117
NSWWA Masters Championships,2026-03-28,female - F58,Kimmie Coulston,56.95,46,48,50,57,60,62,50,62,112
NSWWA Masters Championships,2026-03-28,female - F58,Joy Briggs,57.25,-39,39,42,54,57,-60,42,57,99
NSWWA Masters Championships,2026-03-28,female - F58,Maria Mariano,55.87,31,33,-35,40,43,45,33,45,78
NSWWA Masters Championships,2026-03-28,female - F58,Victoria Morrison,56.33,-25,26,28,35,38,-40,28,38,66
NSWWA Masters Championships,2026-03-28,female - F63,Lizzie Ainsworth,61.75,-60,62,65,-75,75,83,65,83,148
NSWWA Masters Championships,2026-03-28,female - F63,Candy Brown,61.51,59,62,65,75,78,80,65,80,145
NSWWA Masters Championships,2026-03-28,female - F63,Linda Thomas,61.49,56,-59,60,76,80,83,60,83,143
NSWWA Masters Championships,2026-03-28,female - F63,Linda Nguyen,59.49,58,61,-63,73,76,-80,61,76,137
NSWWA Masters Championships,2026-03-28,female - F63,Paula Barros Figueiredo,61.07,45,47,-49,54,57,60,47,60,107
NSWWA Masters Championships,2026-03-28,female - F63,Lisa Curran,61.71,44,46,-48,-54,54,60,46,60,106
NSWWA Masters Championships,2026-03-28,female - F63,Louise Webster,58.83,30,32,-34,45,48,51,32,51,83
NSWWA Masters Championships,2026-03-28,female - F69,Robyn Smith,65.37,74,78,81,94,98,101,81,101,182
NSWWA Masters Championships,2026-03-28,female - F69,Angelique Stap,68.55,68,72,75,80,85,-90,75,85,160
NSWWA Masters Championships,2026-03-28,female - F69,Beckie Houghton,66.59,-58,58,-63,81,85,-90,58,85,143
NSWWA Masters Championships,2026-03-28,female - F69,Matilde Alvarez,67.93,58,60,62,74,77,-80,62,77,139
NSWWA Masters Championships,2026-03-28,female - F69,Reann Shaw,68.21,55,58,61,70,74,78,61,78,139
NSWWA Masters Championships,2026-03-28,female - F69,Lauren Sampson,65.21,59,62,-65,72,76,-80,62,76,138
NSWWA Masters Championships,2026-03-28,female - F69,Sarah Kelly,65.91,61,-64,-64,74,-78,-78,61,74,135
NSWWA Masters Championships,2026-03-28,female - F69,Claire Wilson,68.13,-47,-47,48,60,0,0,48,60,108
NSWWA Masters Championships,2026-03-28,female - F69,Alexandra Jenkins,66.37,-40,40,42,53,-56,-56,42,53,95
NSWWA Masters Championships,2026-03-28,female - F69,Alison Peachey,66.69,34,36,38,47,50,52,38,52,90
NSWWA Masters Championships,2026-03-28,female - F69,Alexis Webb,66.19,38,41,-43,46,48,-50,41,48,89
NSWWA Masters Championships,2026-03-28,female - F69,Ailsa Nguyen,66.75,35,37,40,45,-50,-50,40,45,85
NSWWA Masters Championships,2026-03-28,female - F77,Elaine Wangsawidjaja,70.19,66,69,72,87,90,-93,72,90,162
NSWWA Masters Championships,2026-03-28,female - F77,Candy Lowcock,74.51,66,69,72,80,85,90,72,90,162
NSWWA Masters Championships,2026-03-28,female - F77,Klara Demaere,73.35,55,-58,-58,-73,73,77,55,77,132
NSWWA Masters Championships,2026-03-28,female - F77,Karla Mcculloch,75.41,52,58,-62,72,-75,-75,58,72,130
NSWWA Masters Championships,2026-03-28,female - F77,Aleksandra Macznik,69.73,44,47,50,55,61,0,50,61,111
NSWWA Masters Championships,2026-03-28,female - F77,Jacinta Cali,70.71,44,49,-52,57,60,-63,49,60,109
NSWWA Masters Championships,2026-03-28,female - F77,Sally Kiernan,74.33,40,43,46,-58,60,-64,46,60,106
NSWWA Masters Championships,2026-03-28,female - F77,Marijke Prinsloo,75.19,40,-43,43,50,53,55,43,55,98
