event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Aus day throwdown - CrossFit Abode ,2026-01-25,female - F48,Meenakshi Meenakshi,47.60,45,48,-50,58,61,63,48,63,111
Aus day throwdown - CrossFit Abode ,2026-01-25,female - F69,Alison Jamieson,63.87,53,55,58,70,73,-75,58,73,131
Aus day throwdown - CrossFit Abode ,2026-01-25,female - F69,Valentina Cecchi,65.12,48,50,52,72,75,78,52,78,130
Aus day throwdown - CrossFit Abode ,2026-01-25,female - F77,Deanne Curry,70.17,55,58,61,70,75,-80,61,75,136
Aus day throwdown - CrossFit Abode ,2026-01-25,female - F86+,Huda Foley,105.10,40,45,47,55,60,65,47,65,112
Aus day throwdown - CrossFit Abode ,2026-01-25,female - F86+,Kristen De Marco,102.60,40,-45,45,55,60,65,45,65,110
Aus day throwdown - CrossFit Abode ,2026-01-25,male - M60,Rohit Kansra,59.02,47,48,50,58,62,65,50,65,115
Aus day throwdown - CrossFit Abode ,2026-01-25,male - M88,Manoj Rajakaruna,79.15,65,70,75,85,95,100,75,100,175
Aus day throwdown - CrossFit Abode ,2026-01-25,male - M88,Dave Russell,87.50,50,55,62,65,70,-75,62,70,132
Aus day throwdown - CrossFit Abode ,2026-01-25,male - M94,Jeremy Wong,92.30,100,105,-108,110,116,-121,105,116,221
Aus day throwdown - CrossFit Abode ,2026-01-25,male - M110,Lachlan Harty,97.20,58,60,65,75,80,85,65,85,150
