event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Pro Strength & SA Weightlifting Club Open,2015-02-14,female - F63,Maggie Augustyniak,62.08,35,40,43,45,52,-60,43,52,95
Pro Strength & SA Weightlifting Club Open,2015-02-14,female - F75+,Kirsty Cathcart,83.36,55,-60,-60,70,-73,-73,55,70,125
Pro Strength & SA Weightlifting Club Open,2015-02-14,male - M69,Aren Sears,68.00,40,45,-48,50,60,67,45,67,112
Pro Strength & SA Weightlifting Club Open,2015-02-14,male - M77,Frank Elliott,76.10,-123,125,-133,145,150,157,125,157,282
Pro Strength & SA Weightlifting Club Open,2015-02-14,male - M77,Max Williams,76.88,65,70,75,85,-92,-92,75,85,160
Pro Strength & SA Weightlifting Club Open,2015-02-14,male - M85,Mitchell Gustafsson,84.02,-102,-102,102,122,-125,126,102,126,228
Pro Strength & SA Weightlifting Club Open,2015-02-14,male - M85,Kieran Eldridge,85.00,90,95,-100,120,130,-135,95,130,225
Pro Strength & SA Weightlifting Club Open,2015-02-14,male - M94,Thomas Smith,90.08,-100,100,110,125,132,140,110,140,250
Pro Strength & SA Weightlifting Club Open,2015-02-14,male - M105,David Augustyniak,96.10,60,66,75,93,100,107,75,107,182
Pro Strength & SA Weightlifting Club Open,2015-02-14,male - M105+,Jared Grimm,141.86,80,85,-90,90,100,-106,85,100,185
Pro Strength & SA Weightlifting Club Open,2015-02-14,male - M105+,Anthony Formichella,118.86,65,70,76,83,85,-95,76,85,161
Pro Strength & SA Weightlifting Club Open,2015-02-14,male - M89,John Humphrys,84.92,39,41,43,49,51,-53,43,51,94
Pro Strength & SA Weightlifting Club Open,2015-02-14,male - M102,Trent Reinboth,98.32,-87,-87,87,117,-123,-123,87,117,204
Pro Strength & SA Weightlifting Club Open,2015-02-14,male - M109+,Ashley Dean Pascoe,117.42,-50,55,57,-75,80,85,57,85,142
